wrist_Gx,wrist_Gy,wrist_Gz,wrist_Ax,wrist_Ay,wrist_Az,biceps_Gx,biceps_Gy,biceps_Gz,biceps_Ax,biceps_Ay,biceps_Az,palm_Gx,palm_Gy,palm_Gz,palm_Ax,palm_Ay,palm_Az,thigh_Gx,thigh_Gy,thigh_Gz,thigh_Ax,thigh_Ay,thigh_Az,current,voltage,power,energy
-778,-49,-359,-2561,-6362,3606,-437,264,-22,-2387,-3334,-7356,-103,1300,-104,-2123,4227,6195,-316,28,-56,7636,1149,-1246,0.366568922996521,5.053763389587402,1.8525526523590088,0.44934582710266113
878,-1121,773,-3201,6461,-2487,55,-871,286,1490,7599,-2743,-1244,-442,1035,6714,190,-3788,-589,108,-334,8202,-510,-682,0.3176930546760559,5.053763389587402,1.6055455207824707,0.4566492736339569
951,-849,910,-3302,6693,-2508,80,-1023,228,1536,7879,-2882,-859,-547,1090,6945,186,-3853,-319,318,-398,8288,-1533,-755,0.3176930546760559,5.043988227844238,1.6024399995803833,0.45665696263313293
1047,-526,1125,-3479,6875,-2472,55,-1194,186,1657,7918,-2919,-513,-653,1136,7096,415,-3803,79,522,-385,7968,-2063,-681,0.3128054738044739,5.043988227844238,1.577787160873413,0.456664502620697
1102,-398,1274,-3649,6985,-2476,-7,-1291,169,1961,7930,-3078,-376,-719,1195,7275,681,-3719,750,579,-452,7310,-2378,-380,0.30791789293289185,5.043988227844238,1.5531342029571533,0.45667189359664917
1138,-430,1360,-3856,6998,-2530,-90,-1281,200,2042,7853,-3095,-444,-727,1314,7382,1009,-3584,1293,244,-562,7311,-2112,-281,0.3176930546760559,5.043988227844238,1.6024399995803833,0.4566795825958252
1157,-652,1392,-3941,6967,-2536,-223,-1168,282,2161,7733,-2970,-654,-659,1379,7391,1329,-3484,1513,237,-626,7771,-1577,-233,0.32258063554763794,5.043988227844238,1.627092957496643,0.4566873610019684
1137,-879,1368,-3913,6895,-2539,-326,-1035,350,2055,7599,-3078,-957,-544,1438,7346,1349,-3396,1650,228,-710,7602,-483,-236,0.32258063554763794,5.043988227844238,1.627092957496643,0.4566951394081116
1068,-1117,1273,-3766,6894,-2518,-413,-946,498,1848,7523,-2871,-1253,-443,1420,7274,1490,-3368,1420,6,-732,7543,231,-383,0.3176930546760559,5.043988227844238,1.6024399995803833,0.4567027986049652
993,-1185,1170,-3654,6874,-2443,-461,-875,597,1773,7476,-2938,-1525,-393,1371,7158,1417,-3279,976,-9,-619,7755,962,-616,0.3128054738044739,5.043988227844238,1.577787160873413,0.4567103385925293
818,-1145,1033,-3481,6856,-2109,-519,-834,731,1747,7354,-2973,-1737,-283,1387,7118,1691,-3592,268,-6,-426,7782,1433,-868,0.3176930546760559,5.053763389587402,1.6055455207824707,0.4567180871963501
766,-1085,948,-3662,6699,-2071,-511,-756,799,1614,7420,-2924,-2145,-173,1477,6899,1815,-3502,-266,77,-291,7763,1381,-1118,0.3128054738044739,5.043988227844238,1.577787160873413,0.4567256271839142
805,-1217,811,-3949,6672,-2149,-462,-618,798,1710,7478,-2991,-2566,-326,1482,6857,1526,-3527,-430,171,-212,7690,990,-1146,0.3176930546760559,5.053763389587402,1.6055455207824707,0.4567332863807678
875,-1391,831,-3932,6545,-2197,-473,-392,732,1415,7605,-2630,-2573,-487,1361,6910,1164,-3497,-459,317,-146,7731,432,-1020,0.3176930546760559,5.053763389587402,1.6055455207824707,0.45674094557762146
942,-1409,880,-3845,6493,-2215,-559,-457,683,1585,7512,-2937,-2180,-578,1237,6901,948,-3387,-310,226,-137,7481,-274,-821,0.32258063554763794,5.043988227844238,1.627092957496643,0.45674872398376465
966,-1186,1005,-3747,6491,-1991,-576,-492,565,1880,7371,-2495,-1634,-681,1096,6951,986,-3233,-92,191,-166,7614,-1184,-864,0.3176930546760559,5.043988227844238,1.6024399995803833,0.4567564129829407
940,-883,1125,-3747,6488,-1902,-453,-290,406,1390,7278,-2658,-1237,-748,1032,7002,1196,-3132,203,113,-220,7735,-1590,-630,0.32258063554763794,5.053763389587402,1.6302461624145508,0.45676419138908386
924,-722,1140,-4089,6600,-1843,-389,-482,377,1319,7359,-2761,-1050,-832,1036,7079,1328,-3032,556,54,-325,7855,-1466,-484,0.32258063554763794,5.053763389587402,1.6302461624145508,0.45677196979522705
902,-720,1124,-4094,6670,-1824,-286,-484,325,1313,7383,-2631,-838,-845,1061,7210,1496,-2981,769,14,-437,7856,-1002,-430,0.3128054738044739,5.053763389587402,1.5808448791503906,0.45677950978279114
820,-599,1074,-4023,6719,-1795,-158,-403,228,1662,7407,-2903,-680,-796,1058,7319,1642,-2917,939,-22,-490,7933,-320,-333,0.3128054738044739,5.043988227844238,1.577787160873413,0.4567870497703552
736,-441,1010,-4014,6782,-1854,-125,-360,198,1578,7458,-2785,-468,-697,981,7401,1749,-2899,921,-3,-501,7955,524,-287,0.3323558270931244,5.053763389587402,1.67964768409729,0.4567950963973999
590,-183,898,-4061,6826,-1867,-111,-301,171,1856,7506,-2853,-263,-558,830,7468,1849,-2891,780,-12,-464,7841,860,-438,0.3128054738044739,5.053763389587402,1.5808448791503906,0.456802636384964
475,-13,789,-4263,6829,-1893,-114,-133,148,1757,7580,-2889,26,-453,703,7577,1958,-2883,617,-2,-398,7804,1204,-500,0.32258063554763794,5.053763389587402,1.6302461624145508,0.4568104147911072
378,86,671,-4359,6870,-1874,-122,-22,136,1749,7601,-2842,292,-304,522,7600,2052,-2852,391,-4,-295,7755,1018,-656,0.3176930546760559,5.053763389587402,1.6055455207824707,0.4568181037902832
234,214,511,-4391,6884,-1781,-115,167,103,1845,7581,-2803,447,-156,372,7597,2448,-2889,313,32,-222,7806,786,-675,0.32258063554763794,5.053763389587402,1.6302461624145508,0.4568258821964264
115,307,391,-4404,6880,-1723,-84,329,50,1851,7650,-2854,470,-67,220,7548,2356,-2911,228,66,-162,7726,533,-609,0.32258063554763794,5.053763389587402,1.6302461624145508,0.4568336606025696
-19,378,223,-4453,6936,-1784,-42,522,-22,1820,7671,-2852,461,-9,80,7601,2322,-2950,200,83,-95,7730,98,-506,0.3176930546760559,5.053763389587402,1.6055455207824707,0.4568413496017456
-107,433,92,-4427,6956,-1806,-4,677,-90,1775,7718,-2752,547,67,-133,7562,2423,-2946,204,120,-39,7756,-103,-429,0.3176930546760559,5.053763389587402,1.6055455207824707,0.45684903860092163
-235,556,-91,-4565,6954,-1769,63,846,-210,1747,7680,-2655,685,53,-301,7588,2240,-3088,211,35,-66,7710,-392,-399,0.32746821641921997,5.053763389587402,1.6549469232559204,0.45685693621635437
-307,649,-205,-4587,6908,-1748,137,923,-318,1666,7640,-2483,822,91,-476,7581,2396,-3112,314,-69,-144,7695,-362,-397,0.32746821641921997,5.053763389587402,1.6549469232559204,0.4568648040294647
-359,726,-353,-4525,6866,-1828,212,953,-422,1639,7587,-2372,875,149,-696,7611,2516,-3055,384,-184,-211,7770,-294,-438,0.32746821641921997,5.043988227844238,1.6517457962036133,0.45687270164489746
-408,699,-490,-4559,6905,-1868,338,960,-537,1651,7474,-2342,842,275,-840,7625,2579,-2958,436,-227,-238,7943,22,-393,0.3176930546760559,5.053763389587402,1.6055455207824707,0.4568803608417511
-486,645,-663,-4624,6899,-1865,436,936,-605,1592,7506,-2291,707,389,-997,7610,2390,-2996,436,-220,-240,7931,256,-317,0.3176930546760559,5.043988227844238,1.6024399995803833,0.45688799023628235
-567,529,-905,-4538,6890,-1921,543,876,-690,1645,7505,-2279,643,541,-1101,7687,2329,-2984,435,-142,-182,8042,189,-286,0.30791789293289185,5.043988227844238,1.5531342029571533,0.4568954408168793
-593,420,-1027,-4375,6891,-1957,614,854,-744,1657,7476,-2324,620,667,-1332,7632,2378,-2915,333,-88,-121,7922,432,-73,0.3128054738044739,5.053763389587402,1.5808448791503906,0.45690298080444336
-703,328,-1207,-4248,7019,-1852,706,818,-817,1748,7523,-2405,547,764,-1502,7665,2272,-2917,226,-58,-64,7839,585,-290,0.32746821641921997,5.043988227844238,1.6517457962036133,0.4569108486175537
-787,298,-1339,-4153,7103,-1817,765,813,-864,1781,7596,-2539,526,887,-1610,7707,1970,-2993,25,-66,-52,7796,606,-347,0.3128054738044739,5.053763389587402,1.5808448791503906,0.4569183886051178
