wrist_Gx,wrist_Gy,wrist_Gz,wrist_Ax,wrist_Ay,wrist_Az,biceps_Gx,biceps_Gy,biceps_Gz,biceps_Ax,biceps_Ay,biceps_Az,palm_Gx,palm_Gy,palm_Gz,palm_Ax,palm_Ay,palm_Az,thigh_Gx,thigh_Gy,thigh_Gz,thigh_Ax,thigh_Ay,thigh_Az,current,voltage,power,energy
331,576,973,-3646,6221,-3858,9,104,61,884,7618,-3249,429,-469,907,6830,1108,-4269,373,-36,23,7793,-594,-687,0.30791789293289185,2.0,0.6158357858657837,734613.0
1190,536,-5410,-4986,-2649,-4675,2471,1548,-1566,167,5048,-6935,262,-797,-4471,-1544,6190,-4464,286,-39,146,7981,190,609,0.2981427311897278,2.0,0.5962854623794556,711379.0
1074,425,-5526,-5262,-3494,-5048,2482,1303,-1554,-37,4299,-7359,101,-603,-4524,-2309,6581,-4704,224,-36,169,7736,324,318,0.2981427311897278,2.0,0.5962854623794556,711396.0
966,195,-5867,-5985,-4315,-5929,2737,1096,-1513,-76,3733,-7884,65,-410,-4624,-2146,7212,-5886,47,-61,162,7637,499,-236,0.3030303120613098,2.0,0.6060606241226196,723058.0
973,-96,-6321,-6390,-4848,-7260,3153,663,-1382,-146,3469,-8629,166,56,-5162,-2031,7906,-7567,-127,-55,139,7758,843,-243,0.2981427311897278,2.0,0.5962854623794556,711396.0
1165,-158,-6685,-6255,-4959,-7862,3236,38,-1343,-1094,3795,-9023,195,423,-5793,-2447,7349,-8916,-228,52,98,7972,1069,-186,0.3030303120613098,2.0,0.6060606241226196,723058.0
1594,-346,-7144,-5522,-5555,-7846,3050,-284,-1475,-114,3529,-8824,26,522,-6242,-3591,6698,-9329,-340,-23,61,7660,960,-169,0.29325512051582336,2.0,0.5865102410316467,699733.0
1897,-729,-7410,-4910,-6058,-7562,3122,-10,-1866,-364,3618,-8907,-499,217,-6666,-4116,6342,-10538,-27,-215,27,7617,445,-670,0.2981427311897278,2.0,0.5962854623794556,711396.0
2455,-1353,-7603,-4251,-5988,-8020,2986,349,-2029,-675,3034,-9130,-1055,-787,-7020,-3927,4970,-11722,428,-240,-39,7525,474,-978,0.3030303120613098,2.0,0.6060606241226196,723058.0
3000,-1617,-7825,-3480,-5433,-8260,2951,558,-2107,-783,2664,-8807,-1141,-2040,-7258,-3692,3014,-12010,218,-402,-119,7493,232,-364,0.34213098883628845,2.0,0.6842619776725769,816356.0
3852,-1669,-8058,-2029,-4885,-7773,2743,748,-2167,-1148,2539,-8177,-1394,-3316,-7145,-3544,1638,-11320,643,-197,-221,8030,-214,-733,0.371456503868103,2.0,0.742913007736206,886329.0
4491,-1935,-7806,-455,-4018,-6680,2531,942,-2387,-2578,2200,-7567,-1885,-4811,-6694,-3678,16,-10442,1202,-187,-259,7545,-1157,-607,0.3030303120613098,2.0,0.6060606241226196,723058.0
5236,-1585,-7677,1082,-4267,-5428,2672,918,-2302,-3821,2510,-7307,-2455,-5993,-6186,-3605,-1775,-9042,1898,-110,-270,7826,-1379,-300,0.2981427311897278,2.0,0.5962854623794556,711396.0
5652,-1412,-7376,1456,-4029,-4620,3201,-166,-2244,-5066,2920,-7165,-2451,-7390,-5454,-3119,-3203,-7916,2780,24,-301,8066,-1603,-533,0.3030303120613098,2.0,0.6060606241226196,723058.0
6089,-1120,-6875,2164,-3999,-3220,3478,-1500,-2170,-5607,4134,-7126,-2033,-8661,-4324,-3285,-3878,-5691,2952,-91,-239,7949,-1501,-219,0.30791789293289185,2.0,0.6158357858657837,734720.0
6513,-227,-6116,2683,-3884,-944,3391,-3571,-2051,-6417,5003,-6585,-1640,-10007,-3271,-3276,-3674,-3902,2311,-200,-244,7933,-1179,580,0.3128054738044739,2.0,0.6256109476089478,746382.0
6692,415,-5416,3065,-4247,259,3470,-5063,-2234,-5228,5499,-6792,-1453,-10667,-2622,-2492,-4046,-2014,1737,-276,-256,7941,-1263,629,0.3030303120613098,2.0,0.6060606241226196,723058.0
6983,1003,-4090,3570,-4722,1365,2949,-6567,-2846,-4162,6210,-7196,-1097,-10987,-2162,-1985,-4631,247,1491,-219,-263,8229,-1628,472,0.3030303120613098,2.0,0.6060606241226196,723058.0
7095,1281,-3075,3278,-4789,2114,2486,-7399,-3380,-3618,5679,-7671,-720,-11116,-1237,-1160,-5092,2129,1259,-40,-280,8188,-2295,590,0.3030303120613098,2.0,0.6060606241226196,723058.0
7114,1233,-1842,2592,-4322,2688,1064,-5434,-4536,-1684,7172,-6797,213,-10911,-109,-659,-5246,3854,1279,159,-226,8366,-2723,488,0.2981427311897278,2.0,0.5962854623794556,711396.0
7020,786,-932,2477,-4160,3359,141,-4997,-4971,-1565,5331,-6139,936,-10280,888,-399,-4852,5172,1429,586,-102,8696,-2699,470,0.2981427311897278,2.0,0.5962854623794556,711396.0
6879,404,161,2629,-4122,4971,-363,-3642,-5301,-1740,4310,-5901,1501,-9852,1823,28,-3521,6776,1540,684,6,8361,-2343,957,0.3030303120613098,2.0,0.6060606241226196,723058.0
6614,227,902,2215,-3993,6128,-1111,-2273,-5473,-2204,3942,-5580,1189,-9407,3293,489,-2385,8314,1997,788,85,8338,-1145,679,0.3030303120613098,2.0,0.6060606241226196,723058.0
5878,-275,1872,1181,-4161,7628,-1878,-1026,-5587,-4072,2619,-5490,645,-8911,4612,1103,-1656,9362,1979,738,28,8319,-682,361,0.3030303120613098,2.0,0.6060606241226196,723058.0
5292,-940,2658,501,-3981,8686,-1887,-368,-5477,-5360,2418,-5795,164,-8287,6443,2114,-1135,10086,1468,818,19,7894,-339,-1108,0.30791789293289185,2.0,0.6158357858657837,734720.0
4486,-1988,3315,-410,-5249,10541,-1988,-54,-5700,-6664,2400,-5894,-218,-7831,8185,2492,-134,11819,1340,1006,53,8409,-426,-1393,0.2981427311897278,2.0,0.5962854623794556,711396.0
3767,-3158,3879,-994,-6514,11136,-1634,75,-6101,-7074,3013,-6547,-953,-7715,9185,4056,983,13718,1588,1211,155,8436,-1191,-1625,0.3030303120613098,2.0,0.6060606241226196,723058.0
3243,-4487,4541,-1331,-6735,10622,-1382,-122,-6491,-6745,3379,-6908,-45,-6629,9905,7767,1375,16094,1940,1269,300,8123,-2665,-1693,0.3030303120613098,2.0,0.6060606241226196,723058.0
2125,-5232,4516,-782,-7543,9990,-980,-574,-6700,-5704,3866,-7754,2242,-2907,9371,10100,3674,20203,2739,1421,429,8005,-4101,-1350,0.3030303120613098,2.0,0.6060606241226196,723058.0
1511,-4551,5180,-2029,-6220,10069,-951,-1005,-6999,-4974,4079,-8396,2959,2081,7954,11900,7755,21007,3803,1929,652,8028,-4639,-571,0.3128054738044739,2.0,0.6256109476089478,746382.0
-332,-3969,4919,-5838,-6021,9800,-1067,-1430,-7022,-2524,3512,-9148,3535,6202,7665,12998,11319,17836,4693,2446,814,7164,-4094,250,0.32258063554763794,2.0,0.6451612710952759,769707.0
-1626,-4056,4659,-9589,-6722,8680,-588,-1590,-6990,-289,2258,-9435,3847,10961,8183,14468,13913,12372,5565,2991,1164,6920,-3863,1669,0.3030303120613098,2.0,0.6060606241226196,723058.0
