wrist_Gx,wrist_Gy,wrist_Gz,wrist_Ax,wrist_Ay,wrist_Az,biceps_Gx,biceps_Gy,biceps_Gz,biceps_Ax,biceps_Ay,biceps_Az,palm_Gx,palm_Gy,palm_Gz,palm_Ax,palm_Ay,palm_Az,thigh_Gx,thigh_Gy,thigh_Gz,thigh_Ax,thigh_Ay,thigh_Az,current,voltage,power,energy
-1871,-1456,7231,-6152,12740,-4920,-1224,411,-2377,3984,10818,3910,-949,-442,5906,12877,7023,-2962,469,162,-369,7442,-1135,-1490,0.37634408473968506,2.0,0.7526881694793701,897991.0
40,224,-167,-1112,-6476,807,614,1347,250,2643,-8358,-3664,8506,23233,3686,11272,-817,-17402,158,-145,-70,7586,506,-84,0.32258063554763794,2.0,0.6451612710952759,769650.0
-1463,-1159,519,266,-5470,3143,842,-532,277,2200,-7275,-2467,9074,32044,4136,6505,1150,-18625,38,-189,-78,7646,691,52,0.3176930546760559,2.0,0.6353861093521118,758044.0
-1948,-4084,1921,1556,-7412,1683,959,-1515,101,1412,-6358,-930,6914,25267,5486,-834,2594,-13946,56,-213,-103,8016,790,247,0.3128054738044739,2.0,0.6256109476089478,746382.0
-1815,-5231,2367,2894,-8080,2177,745,-2979,-96,1726,-5029,894,7219,19580,4933,-2423,2692,-16675,202,-182,-87,7854,797,273,0.3176930546760559,2.0,0.6353861093521118,758044.0
-1083,-4048,1944,2450,-3105,2061,52,-3712,-160,2869,-4260,1585,7422,11299,2179,-11614,10837,-25254,300,-117,-29,8042,693,277,0.32258063554763794,2.0,0.6451612710952759,769707.0
-1015,-1232,1146,1608,-7588,874,-789,-3625,-317,4072,-4053,1417,5771,1241,-1242,-14601,10762,-25160,334,-128,-12,8056,410,265,0.32258063554763794,2.0,0.6451612710952759,769707.0
1018,-804,-429,-1469,-8149,750,-1418,-2690,-579,4381,-4691,447,-1220,-6724,-2532,-16722,12794,-27013,308,-59,9,8059,213,127,0.32258063554763794,2.0,0.6451612710952759,769707.0
1900,-2648,-1659,422,-8159,1953,-1916,-1363,-892,4492,-5890,-1455,-7749,-11687,-1626,-13559,13681,-23770,326,-52,-7,7829,6,-2,0.3176930546760559,2.0,0.6353861093521118,758044.0
1347,-2338,-2356,3879,-3403,6774,-1242,-871,-893,5606,-7405,-3022,-15464,-25181,-1650,-9959,9994,-20122,316,-75,-35,7716,-29,-289,0.36168134212493896,2.0,0.7233626842498779,863004.0
-971,-1604,-2327,5306,-6373,5699,482,1052,-277,8656,-9560,-8229,-20004,-28881,-1131,5493,-3180,-23054,232,-94,-52,7661,163,-407,0.3176930546760559,2.0,0.6353861093521118,758044.0
-1085,-5,-963,3925,-9377,760,-473,5132,-350,6282,-9723,-6940,-16286,-23457,-3171,10270,-12136,-20418,186,-158,-75,7591,421,-302,0.32258063554763794,2.0,0.6451612710952759,769707.0
-1754,1556,1659,8589,-10004,-5113,-1308,5524,-1749,2272,-11511,-6159,-10719,-22416,-7721,7211,-14250,-16979,195,-120,-65,7948,749,-28,0.32258063554763794,2.0,0.6451612710952759,769707.0
-2649,4737,2629,9286,-8662,-9000,-90,1479,-1255,2721,-8167,-5971,-8300,-30698,-7199,14790,-16738,10573,309,-161,-70,7748,814,174,0.3176930546760559,2.0,0.6353861093521118,758044.0
-4269,9799,2788,-10463,-3378,-10249,572,-2047,-528,3308,-4901,-4646,10209,-9788,-2380,26306,-11869,-32691,682,-279,-121,7869,719,-13,0.32258063554763794,2.0,0.6451612710952759,769707.0
-3417,3347,818,-10827,-7610,-10259,1394,-3904,222,7802,-3089,-2471,13254,19308,216,12549,7969,18837,846,-154,-105,8150,359,-203,0.32258063554763794,2.0,0.6451612710952759,769707.0
-1429,-1048,1322,-3183,-11489,-10929,806,-2219,15,8390,-6134,-3028,12345,27641,958,9582,-1256,2664,841,-55,-90,8194,-169,-323,0.32258063554763794,2.0,0.6451612710952759,769707.0
-660,-2752,2091,-1189,-10245,-5312,1098,-491,-167,6903,-7795,-3515,12497,25555,2969,17679,-11969,-8099,672,15,-56,8285,-490,-326,0.32258063554763794,2.0,0.6451612710952759,769707.0
-2258,-4174,2705,-2880,-3735,3602,877,-609,-245,3547,-5698,-1746,14776,-32696,5565,28022,1295,-29861,523,82,-61,8096,-390,-198,0.3861192464828491,2.0,0.7722384929656982,921316.0
-2796,-5319,3048,-1341,-4209,2793,108,-1664,-536,-1317,-2614,2146,6726,30531,7099,1706,4857,-28461,259,45,-65,7782,8,-89,0.3176930546760559,2.0,0.6353861093521118,758044.0
-2409,-6863,3240,1385,-6433,2396,-418,-3861,-750,-1543,-705,3971,11290,21089,2846,-6450,8271,-28370,86,-27,-56,7683,526,-8,0.32746821641921997,2.0,0.6549364328384399,781369.0
-1358,-4753,1499,3969,-4666,929,-1283,-6308,-786,3400,-475,3178,10449,5761,-2209,-13060,10122,-27561,129,-58,-45,7746,850,-71,0.3176930546760559,2.0,0.6353861093521118,758044.0
-443,1275,-2058,-948,-4162,-1742,-2050,-5739,-942,5644,-1327,2474,8796,-3382,-5704,-6954,17273,-19816,216,-54,-30,7704,1140,-213,0.3323558270931244,2.0,0.6647116541862488,793031.0
33,1600,-4351,-3769,-7409,-4099,-3527,-4255,-859,5783,-2834,2302,749,-6236,-5517,-821,14516,-18574,218,-52,-1,7802,1047,-349,0.3372434079647064,2.0,0.6744868159294128,804693.0
3955,-1717,-5984,-5127,-5243,-4585,-4749,-3030,-823,4364,-3378,1108,-6882,-9719,-4791,2981,5608,-13756,111,-37,59,7831,856,-301,0.3323558270931244,2.0,0.6647116541862488,793031.0
5100,-3950,-6829,-4124,-1497,-4387,-6058,-1812,-1057,2242,-4548,-1290,-10764,-10928,-4067,6670,3569,-14239,-8,-42,110,7908,518,-286,0.3176930546760559,2.0,0.6353861093521118,758044.0
5537,-4029,-7355,-2448,-944,-4459,-5889,-1108,-1404,1159,-5289,-3304,-11769,-10631,-3546,7515,-1626,-12476,-174,-72,126,8050,287,-343,0.32746821641921997,2.0,0.6549364328384399,781369.0
6565,-2710,-7484,-2064,-951,-5162,-5748,-795,-1669,1031,-4274,-5585,-10687,-11115,-3831,8009,-3901,-10602,-221,-58,96,8021,84,-404,0.32258063554763794,2.0,0.6451612710952759,769707.0
6552,-1635,-7206,-1240,324,-5268,-5807,-700,-1800,46,-3520,-6764,-9834,-11671,-4527,6957,-5423,-10582,-187,-76,45,7874,-27,-489,0.32258063554763794,2.0,0.6451612710952759,769707.0
6595,-393,-6295,-501,-547,-4538,-5885,-736,-1834,-761,-3007,-7656,-8116,-11688,-5299,6278,-5741,-6723,-9,-41,22,7751,-277,-598,0.32746821641921997,2.0,0.6549364328384399,781369.0
