wrist_Gx,wrist_Gy,wrist_Gz,wrist_Ax,wrist_Ay,wrist_Az,biceps_Gx,biceps_Gy,biceps_Gz,biceps_Ax,biceps_Ay,biceps_Az,palm_Gx,palm_Gy,palm_Gz,palm_Ax,palm_Ay,palm_Az,thigh_Gx,thigh_Gy,thigh_Gz,thigh_Ax,thigh_Ay,thigh_Az,current,voltage,power,energy
-31,-184,62,-2872,5288,-5275,-114,-21,5,4270,7015,-1015,-125,221,-52,5846,-647,-5295,76,-765,-353,6560,-1346,3342,0.3176930546760559,2.0,0.6353861093521118,757864.0
-39,-26,-674,-3852,6088,-3391,-257,-171,70,2722,7551,-785,-14,-17,-700,6843,3158,-2580,46,-49,-24,7871,765,734,0.3030303120613098,2.0,0.6060606241226196,723035.0
-23,24,-648,-3927,6114,-3379,-234,-159,107,2710,7760,-690,32,-121,-774,6934,3358,-2628,43,-56,-20,7849,749,748,0.3030303120613098,2.0,0.6060606241226196,723058.0
38,56,-681,-4078,6168,-3665,-263,-144,107,2901,7770,-547,109,-132,-831,7086,3444,-2790,48,-56,-18,7834,729,746,0.3030303120613098,2.0,0.6060606241226196,723058.0
82,88,-717,-4188,6231,-3844,-329,-219,118,2582,7985,-436,185,-135,-888,7272,3701,-3041,50,-58,-12,7846,742,724,0.3030303120613098,2.0,0.6060606241226196,723058.0
180,96,-817,-4133,6259,-3949,-393,-283,96,3149,7756,-409,234,-123,-1056,7141,3972,-3114,52,-58,-13,7804,748,724,0.30791789293289185,2.0,0.6158357858657837,734720.0
238,75,-906,-4209,6274,-3807,-379,-171,14,2422,7799,-385,143,-281,-1229,6997,4094,-3171,69,-67,-13,7823,769,719,0.2981427311897278,2.0,0.5962854623794556,711396.0
279,-50,-1070,-4437,6192,-3828,-486,-427,91,2411,8011,-281,-20,-430,-1340,6980,4234,-3080,80,-65,-13,7792,732,735,0.3470185697078705,2.0,0.694037139415741,828018.0
311,-232,-1162,-4515,6175,-3923,-588,-610,151,2543,7981,-253,-240,-473,-1383,7146,4142,-3050,130,-39,-40,7977,724,728,0.30791789293289185,2.0,0.6158357858657837,734720.0
361,-372,-1264,-4479,6166,-3977,-648,-689,185,2902,7745,-264,-312,-374,-1437,7130,4181,-2929,126,-165,-28,7810,789,731,0.30791789293289185,2.0,0.6158357858657837,734720.0
356,-379,-1321,-4457,6099,-3997,-708,-792,275,2849,7805,-255,-415,-323,-1469,7085,4098,-3021,107,-12,-26,7807,859,678,0.3128054738044739,2.0,0.6256109476089478,746382.0
314,-421,-1385,-4394,5952,-3869,-739,-847,320,2912,7771,-376,-392,-242,-1558,6831,3990,-3001,131,-57,-35,7915,758,708,0.3030303120613098,2.0,0.6060606241226196,723058.0
317,-342,-1394,-4402,5764,-4029,-823,-812,357,2773,7816,-263,-307,-269,-1655,6809,4152,-3365,70,-24,-25,7851,836,701,0.3030303120613098,2.0,0.6060606241226196,723058.0
430,-228,-1490,-4546,5766,-4157,-924,-767,341,2785,7769,-149,12,-292,-1727,6619,4405,-3521,60,-39,-20,7786,886,750,0.37634408473968506,2.0,0.7526881694793701,897991.0
535,28,-1621,-4860,5742,-4082,-955,-725,249,2733,7823,-113,208,-473,-1820,6571,4850,-3487,26,-41,-19,7873,837,781,0.3030303120613098,2.0,0.6060606241226196,723058.0
637,115,-1751,-5120,5681,-3939,-978,-877,195,2652,7790,-123,216,-609,-1923,6624,5156,-3330,36,-76,-18,7838,859,772,0.2981427311897278,2.0,0.5962854623794556,711396.0
712,122,-1851,-5284,5619,-4220,-1043,-1016,279,2814,7809,-108,74,-634,-2053,6819,5457,-3323,69,-61,-17,7844,821,756,0.35679373145103455,2.0,0.7135874629020691,851342.0
786,140,-1981,-5425,5560,-4388,-1131,-1064,277,2880,7847,-6,95,-528,-2145,6778,5636,-3497,54,-90,-8,7834,918,667,0.3030303120613098,2.0,0.6060606241226196,723058.0
886,124,-2181,-5686,5381,-4400,-1177,-1065,260,2764,7719,119,177,-509,-2281,6513,5767,-3566,21,-93,-11,7837,930,684,0.30791789293289185,2.0,0.6158357858657837,734720.0
981,134,-2315,-5753,5233,-4264,-1090,-823,162,2899,7749,186,227,-608,-2453,6323,6046,-3670,88,-93,-14,7918,886,717,0.371456503868103,2.0,0.742913007736206,886329.0
1036,161,-2457,-5997,5141,-4374,-1175,-914,187,2917,7935,330,294,-744,-2659,6371,6254,-3688,-11,-96,-8,7926,835,820,0.30791789293289185,2.0,0.6158357858657837,734720.0
1193,253,-2598,-6315,4948,-5068,-1354,-958,233,3143,8018,257,410,-751,-2791,6839,6593,-4010,92,-124,-37,7794,905,785,0.30791789293289185,2.0,0.6158357858657837,734720.0
1465,682,-2860,-6509,5022,-5313,-1459,-1034,141,2998,7815,268,911,-468,-3064,6646,7355,-4744,-432,-113,58,7957,933,900,0.366568922996521,2.0,0.733137845993042,874667.0
1609,1022,-3034,-6678,4681,-5100,-1492,-980,91,3155,7820,420,713,-663,-3317,5876,7673,-4176,79,-53,12,7417,779,866,0.3030303120613098,2.0,0.6060606241226196,723058.0
1618,302,-3436,-7508,4149,-4856,-1649,-950,247,3421,7743,294,129,-783,-3438,5498,7983,-4023,76,-97,-2,7950,742,801,0.3030303120613098,2.0,0.6060606241226196,723058.0
1472,-302,-3456,-7342,3838,-4451,-1546,-905,577,3830,7053,-11,-462,-577,-3376,5162,8277,-4150,59,-55,-34,7755,658,764,0.36168134212493896,2.0,0.7233626842498779,863004.0
1666,-629,-3407,-7350,3304,-4794,-1486,-638,601,3660,7365,308,-1022,-762,-3349,5073,7737,-3879,88,-162,-23,7884,701,717,0.30791789293289185,2.0,0.6158357858657837,734720.0
1813,-911,-3694,-7795,3090,-5568,-1408,-775,472,3464,7303,273,-734,-671,-3396,5294,8213,-4053,81,-32,14,7940,772,661,0.30791789293289185,2.0,0.6158357858657837,734720.0
1870,-684,-3969,-7683,2994,-5596,-1358,-1120,240,3302,7140,235,88,-448,-3898,5316,8972,-4087,181,-139,3,7869,797,756,0.3861192464828491,2.0,0.7722384929656982,921316.0
1981,-188,-4529,-8581,2666,-5565,-1326,-1246,169,3446,7085,274,600,-316,-4429,5245,10329,-3947,42,-57,-20,7764,948,655,0.3030303120613098,2.0,0.6060606241226196,723058.0
2008,169,-5149,-9526,2291,-5275,-1256,-1015,270,4100,6842,35,700,-139,-4824,4876,11560,-3334,-1,-156,-70,7528,865,664,0.30791789293289185,2.0,0.6158357858657837,734720.0
1966,-216,-5732,-10241,1391,-4805,-1079,-924,538,4407,6833,-323,-186,199,-4949,4190,11726,-2666,22,-117,-151,7721,854,393,0.3030303120613098,2.0,0.6060606241226196,723058.0
1888,-872,-6092,-10320,778,-4257,-746,-838,887,5053,6805,-782,-1008,533,-4889,3659,10937,-2362,76,-6,-175,7827,1036,209,0.3030303120613098,2.0,0.6060606241226196,723058.0
1682,-1587,-6305,-9452,0,-3738,-325,-577,1021,5404,6613,-892,-1014,752,-5289,2755,10485,-1639,180,-1,-168,7900,1077,162,0.3128054738044739,2.0,0.6256109476089478,746382.0
1510,-1681,-6490,-9049,-733,-3412,245,45,1042,5414,6344,-1411,-899,939,-5617,2462,10128,-1286,359,-57,-162,7876,940,202,0.3030303120613098,2.0,0.6060606241226196,723058.0
1285,-1694,-6936,-8062,-1173,-2461,596,465,1033,5412,6046,-1765,-932,1255,-5820,1704,9050,-838,574,-100,-153,7800,787,232,0.3128054738044739,2.0,0.6256109476089478,746382.0
961,-1940,-7049,-7064,-1500,-1852,1067,901,1037,5293,5516,-1979,-1140,1501,-6067,919,7570,-295,788,-188,-132,7529,263,281,0.3128054738044739,2.0,0.6256109476089478,746382.0
649,-2243,-7169,-5919,-1652,-1170,1460,1258,1108,4743,5082,-2091,-1449,1662,-6169,775,6469,22,1198,-434,-21,7774,8,53,0.3128054738044739,2.0,0.6256109476089478,746382.0
161,-2700,-7203,-4451,-1520,-538,1935,1601,1258,4173,4870,-1857,-1662,1828,-6296,468,4781,374,1573,-377,34,7635,-13,204,0.30791789293289185,2.0,0.6158357858657837,734720.0
