wrist_Gx,wrist_Gy,wrist_Gz,wrist_Ax,wrist_Ay,wrist_Az,biceps_Gx,biceps_Gy,biceps_Gz,biceps_Ax,biceps_Ay,biceps_Az,palm_Gx,palm_Gy,palm_Gz,palm_Ax,palm_Ay,palm_Az,thigh_Gx,thigh_Gy,thigh_Gz,thigh_Ax,thigh_Ay,thigh_Az,current,voltage,power,energy
339,-689,-311,-4668,5841,-4429,-1296,-1777,1594,3693,7547,-2920,-475,6,-6,5769,3248,-5295,-68,-624,-690,8017,-2263,386,0.2981427311897278,2.0,0.5962854623794556,711379.0
3524,-3774,6803,5873,-2994,6677,-1253,-45,-5130,-2706,1869,-7885,295,-1345,8912,3401,-8291,9748,10200,1730,-2055,7999,-1871,-108,0.3470185697078705,2.0,0.694037139415741,827970.0
3055,-3789,7288,4416,-3205,7200,-1449,-491,-5451,-2499,1929,-8113,341,-666,9576,3152,-5938,9201,8327,1182,-2136,6078,-2594,1050,0.30791789293289185,2.0,0.6158357858657837,734720.0
2313,-4075,7855,1980,-3141,7983,-1875,-959,-5642,-1666,1299,-8115,244,-660,10658,3330,-3491,9225,5751,160,-2177,5888,-2851,-1166,0.3030303120613098,2.0,0.6060606241226196,723058.0
1657,-4409,7985,29,-3201,8470,-2022,-1171,-5550,-1248,752,-8207,232,-918,11909,3789,-1273,9989,5185,-780,-2579,5875,-785,-3988,0.30791789293289185,2.0,0.6158357858657837,734720.0
778,-4164,7856,-1792,-3345,8467,-1737,-826,-5456,-58,763,-8483,230,-935,12043,5668,3516,11604,5225,-586,-2601,6506,411,-4700,0.30791789293289185,2.0,0.6158357858657837,734720.0
-707,-3718,7669,-3407,-2783,7831,-1694,-121,-5260,-136,1125,-8057,-1460,-306,8889,7000,11386,13325,5569,-183,-2218,6535,1107,-4595,0.3470185697078705,2.0,0.694037139415741,828018.0
-1988,-3812,7407,-4433,-1819,7877,-2124,133,-4820,-777,1247,-7369,-2155,1865,5828,6795,13623,13443,6516,396,-1670,6251,1524,-4196,0.30791789293289185,2.0,0.6158357858657837,734720.0
-3523,-4430,5708,-7759,-1408,6617,-2361,26,-4571,-737,1415,-7366,-1216,4119,4093,6503,13403,12979,7386,916,-1088,6698,1689,-3733,0.3176930546760559,2.0,0.6353861093521118,758044.0
-4669,-4179,3914,-11124,-2260,6003,-2374,312,-4373,-218,1684,-7173,-1204,6032,4100,4891,14812,12203,7973,1276,-666,7614,1502,-3028,0.3128054738044739,2.0,0.6256109476089478,746382.0
-5815,-3821,2327,-13838,-4443,4808,-2466,891,-4346,-179,1549,-7222,-2753,8042,3737,3782,18353,10383,8794,1290,-294,7177,875,-1801,0.3030303120613098,2.0,0.6060606241226196,723058.0
-6427,-5672,1551,-13761,-5392,2885,-2526,1529,-4275,-456,1395,-7900,-5230,9156,3168,1196,19424,6482,9047,412,-23,7081,-270,-1776,0.3176930546760559,2.0,0.6353861093521118,758044.0
-6882,-9025,630,-11681,-6651,-903,-2676,1752,-3978,-1065,1276,-9390,-6008,10133,2093,-2397,18674,2002,8807,-246,-293,7621,-374,-2345,0.3128054738044739,2.0,0.6256109476089478,746382.0
-7033,-10131,-162,-9480,-8226,-4271,-2860,1570,-3809,-1712,384,-10450,-5929,10667,514,-4739,18890,-3315,7475,-609,-841,7508,-2170,-3998,0.3128054738044739,2.0,0.6256109476089478,746382.0
-7036,-9245,-2072,-7847,-9960,-6324,-2573,1989,-3958,-2560,-672,-9989,-6030,10001,-1899,-8088,20357,-8065,5424,-389,-1521,6230,-4226,-6445,0.3176930546760559,2.0,0.6353861093521118,758044.0
-6770,-8014,-3897,-8294,-11272,-6596,-1853,2658,-4457,-3051,-676,-9324,-6413,7642,-4885,-12991,20486,-14848,3743,-239,-1108,5059,-3092,-7261,0.30791789293289185,2.0,0.6158357858657837,734720.0
-5292,-6782,-6182,-9298,-13463,-9768,-890,2850,-4956,-3766,-258,-8742,-6060,3579,-6045,-15211,16188,-17702,3488,-539,-808,5600,-45,-6367,0.3176930546760559,2.0,0.6353861093521118,758044.0
-3384,-5530,-7803,-9293,-14054,-13775,-256,2404,-5059,-3956,262,-9397,-5804,1538,-6661,-14860,13485,-17270,3535,-144,-898,6510,4371,-5372,0.3128054738044739,2.0,0.6256109476089478,746382.0
-642,-5227,-9207,-6377,-12317,-15283,513,1592,-5236,-3761,1350,-11030,-6417,901,-7689,-13767,11391,-18276,3197,186,-1206,6658,5833,-3489,0.30791789293289185,2.0,0.6158357858657837,734720.0
764,-5795,-9910,-2670,-11135,-14010,1161,1278,-5592,-3522,1911,-11927,-7057,-411,-8928,-11737,7043,-18413,2928,9,-1641,8002,6181,-504,0.3128054738044739,2.0,0.6256109476089478,746382.0
2053,-6045,-10609,-543,-9384,-12295,2210,1026,-6082,-2631,2461,-12440,-7294,-1771,-9213,-8928,2064,-16846,1317,-253,-1576,11129,6601,3440,0.32258063554763794,2.0,0.6451612710952759,769707.0
3279,-5212,-11475,1036,-7037,-10177,2560,705,-6279,-1960,2905,-11803,-6847,-3235,-9256,-5876,-1936,-14057,-1877,-932,-578,15142,2564,4999,0.34213098883628845,2.0,0.6842619776725769,816356.0
3978,-4445,-11425,2962,-5982,-9197,2490,943,-6485,-1650,2904,-10963,-6346,-3824,-9304,-3870,-5747,-11273,-4466,1085,772,15849,1852,3694,0.30791789293289185,2.0,0.6158357858657837,734720.0
