wrist_Gx,wrist_Gy,wrist_Gz,wrist_Ax,wrist_Ay,wrist_Az,biceps_Gx,biceps_Gy,biceps_Gz,biceps_Ax,biceps_Ay,biceps_Az,palm_Gx,palm_Gy,palm_Gz,palm_Ax,palm_Ay,palm_Az,thigh_Gx,thigh_Gy,thigh_Gz,thigh_Ax,thigh_Ay,thigh_Az,current,voltage,power,energy
-8041,680,-6245,-7357,6634,-13219,2153,10006,1081,2389,7096,1643,6975,5508,-5958,11891,-8705,-14235,2305,-201,-941,7773,1407,-2614,0.366568922996521,2.0,0.733137845993042,874667.0
1086,-434,-1577,1291,-6976,-8637,-376,-1264,-1263,2696,6151,-1119,245,-809,-323,-516,-536,-16672,-180,24,103,6224,237,-4292,0.3176930546760559,2.0,0.6353861093521118,758006.0
2570,1301,-1816,1479,-6614,-9075,-305,-1926,-1664,3171,6042,-1398,-1061,-4938,151,23,-1006,-16711,-93,96,130,6448,281,-4436,0.32258063554763794,2.0,0.6451612710952759,769707.0
4465,3533,-1967,1228,-6173,-7882,-202,-2775,-2085,4148,6591,-1563,-1941,-7723,624,198,-1145,-15742,2,214,132,6441,371,-4649,0.3176930546760559,2.0,0.6353861093521118,758044.0
5688,4807,-1854,1296,-5661,-6000,-248,-2964,-2257,5013,6696,-1403,-2922,-10819,854,-451,-552,-14092,66,226,105,6207,521,-4731,0.32258063554763794,2.0,0.6451612710952759,769707.0
6831,5859,-1265,1612,-5091,-3389,-442,-2652,-2301,5893,6755,-1434,-3716,-13051,845,-1085,958,-13111,67,163,104,6032,728,-4820,0.30791789293289185,2.0,0.6158357858657837,734720.0
7104,6243,-592,1937,-4835,-1344,-553,-2241,-2102,6434,6433,-1290,-5143,-15031,707,-1661,1684,-11789,44,125,107,5987,929,-5012,0.30791789293289185,2.0,0.6158357858657837,734720.0
7016,6347,233,1994,-6093,761,-502,-1367,-1563,6324,6231,-1443,-5989,-16270,568,-1357,2172,-10633,118,120,59,5965,908,-5140,0.3176930546760559,2.0,0.6353861093521118,758044.0
6919,6089,798,1329,-7095,1794,-390,-1108,-1018,6166,6440,-1839,-6806,-16568,614,-776,1756,-8834,216,69,49,5932,860,-4996,0.3176930546760559,2.0,0.6353861093521118,758044.0
6696,5421,1190,638,-7798,2898,-279,-1129,-520,6586,6721,-2293,-6702,-16340,822,-377,1699,-7103,214,-27,28,6085,680,-4850,0.3176930546760559,2.0,0.6353861093521118,758044.0
6452,4904,1386,668,-8040,3401,-151,-830,65,6653,6917,-2720,-6313,-15946,624,-795,2579,-4947,187,-66,-10,6414,507,-4815,0.30791789293289185,2.0,0.6158357858657837,734720.0
6282,4271,1622,871,-8574,3626,12,-852,448,6411,6902,-2740,-6595,-16904,-411,-1045,3292,-3748,164,-83,-77,6479,379,-4664,0.3176930546760559,2.0,0.6353861093521118,758044.0
6319,3281,1947,103,-8665,3578,299,-900,863,6477,6634,-2957,-6367,-16940,-1013,665,2889,-2278,106,-145,-116,6479,323,-4426,0.30791789293289185,2.0,0.6158357858657837,734720.0
6406,2772,1982,-369,-8865,2833,556,-447,1126,7070,6254,-3344,-5915,-16507,-1144,1219,1826,-285,5,-107,-125,6544,254,-4154,0.32746821641921997,2.0,0.6549364328384399,781369.0
6840,2633,1836,-280,-7380,3390,910,978,1334,7075,5930,-3569,-4699,-16613,-1433,1509,1590,924,5,30,-139,6437,21,-4182,0.32746821641921997,2.0,0.6549364328384399,781369.0
6544,2625,1588,-1035,-5541,6450,1085,1723,1535,6078,5967,-3675,-3793,-17319,-508,2387,2760,2057,71,-14,-140,6255,-145,-4430,0.3176930546760559,2.0,0.6353861093521118,758044.0
5891,869,753,-6509,-4864,8368,1573,243,1873,4222,5073,-2717,-5625,-16856,1078,10745,3804,5925,153,-32,-136,6442,-230,-4709,0.3372434079647064,2.0,0.6744868159294128,804693.0
6485,-3075,587,-7289,-4570,6287,1668,-1680,1925,3555,5865,-2103,-8707,-12535,1531,15263,2787,14011,232,87,-128,6343,-224,-4698,0.3176930546760559,2.0,0.6353861093521118,758044.0
6378,-5339,486,-2176,2514,10295,1219,-2017,1266,1995,6585,-2077,-7883,-6490,1285,16976,-1334,18832,245,109,-115,6145,-248,-4670,0.32746821641921997,2.0,0.6549364328384399,781369.0
4231,-2821,-508,-301,4517,15115,1206,-1619,497,1926,6361,-1006,-3770,-2511,163,17500,-3517,20317,198,36,-90,6136,-163,-4823,0.3128054738044739,2.0,0.6256109476089478,746382.0
1316,11,-763,-2761,2913,17835,409,-1282,-251,2460,5874,-588,-380,-544,-961,16163,-3405,20648,42,-67,-70,6353,-25,-4860,0.3176930546760559,2.0,0.6353861093521118,758044.0
-497,337,-589,-2532,2482,16360,119,-692,-556,4120,6586,-799,1273,2499,-1132,15157,-2055,20365,-62,-97,-68,6418,109,-4654,0.3128054738044739,2.0,0.6256109476089478,746382.0
-2773,695,-459,-1495,494,14016,-686,163,-801,5711,7733,-962,2308,5070,-1268,11816,-1194,17605,-63,-53,-31,6492,116,-4685,0.3176930546760559,2.0,0.6353861093521118,758044.0
-4199,740,-460,-2666,-1275,13373,-1541,521,-938,5988,7089,-1449,2430,6997,-558,8676,-604,15415,-103,-24,28,6395,-5,-4715,0.32258063554763794,2.0,0.6451612710952759,769707.0
-5198,184,-409,-2640,-2811,11941,-1972,652,-1008,6157,6237,-1942,2939,8771,145,7273,406,14143,-144,-69,86,6417,52,-4423,0.3176930546760559,2.0,0.6353861093521118,758044.0
-6300,-361,-513,-2246,-4178,10164,-1975,764,-943,5862,6101,-2557,3574,10387,488,6329,1858,13205,-198,-22,99,6512,86,-4330,0.3030303120613098,2.0,0.6060606241226196,723058.0
-7053,-623,-826,-2442,-4901,9272,-1851,860,-794,5471,6258,-3479,3491,11495,342,5827,2934,11414,-234,33,109,6385,85,-4347,0.3128054738044739,2.0,0.6256109476089478,746382.0
-7750,-904,-1125,-1316,-5674,7415,-1531,257,-583,5005,6511,-3367,4082,12876,-152,3914,2663,8448,-209,49,101,6181,158,-4520,0.3176930546760559,2.0,0.6353861093521118,758044.0
-8306,-741,-1427,-865,-6144,6142,-1366,-347,-535,5359,6245,-3436,4505,13708,-747,3561,2773,6022,-167,-18,103,6126,242,-4765,0.3128054738044739,2.0,0.6256109476089478,746382.0
-8584,-482,-1888,-1132,-6550,3100,-906,-584,-319,6007,6509,-2936,5228,14715,-1315,2385,1821,2002,-166,-80,92,6256,416,-4951,0.3176930546760559,2.0,0.6353861093521118,758044.0
-8576,-849,-2247,-1376,-6902,1584,-620,-411,-124,6088,6421,-2830,5156,15557,-1190,2320,1913,-891,-164,-66,76,6363,522,-4846,0.32258063554763794,2.0,0.6451612710952759,769707.0
-8253,-2279,-2396,-1478,-6491,1088,-244,-147,241,6037,6099,-2593,4759,16171,-696,2211,2217,-3467,-140,-34,55,6284,435,-4660,0.3128054738044739,2.0,0.6256109476089478,746382.0
-8079,-3499,-2296,-905,-6214,303,28,-5,593,5797,6096,-2571,4307,16788,-282,1558,1184,-5213,-111,-73,31,6236,160,-4562,0.32258063554763794,2.0,0.6451612710952759,769707.0
