wrist_Gx,wrist_Gy,wrist_Gz,wrist_Ax,wrist_Ay,wrist_Az,biceps_Gx,biceps_Gy,biceps_Gz,biceps_Ax,biceps_Ay,biceps_Az,palm_Gx,palm_Gy,palm_Gz,palm_Ax,palm_Ay,palm_Az,thigh_Gx,thigh_Gy,thigh_Gz,thigh_Ax,thigh_Ay,thigh_Az,current,voltage,power,energy
-2907,3116,7076,-3506,-2840,2358,780,-1213,-1372,7790,950,-5101,6561,325,8101,3166,318,8851,1495,230,9,7718,943,-1500,0.371456503868103,5.043988227844238,1.873622179031372,0.16850817203521729
-1757,-912,4823,81,3514,-2700,-1230,-70,839,-4114,10567,5735,247,-342,5910,4876,-3874,-5803,1908,-721,-459,8847,3433,-2000,0.32258063554763794,5.043988227844238,1.627092957496643,0.18928594887256622
-1125,829,7065,-1943,5367,-2953,-1110,-1432,750,-3666,11652,5253,1521,-1246,7853,6055,955,-6888,1094,-454,-379,10049,5503,-2170,0.32746821641921997,5.053763389587402,1.6549469232559204,0.18929386138916016
-768,3112,7775,-4393,7251,-2973,-1405,-2466,158,-1612,11342,5089,3541,-2509,8840,7948,5738,-7435,-592,-119,-260,9847,6081,-2312,0.32746821641921997,5.053763389587402,1.6549469232559204,0.1893017590045929
-582,4875,8768,-7934,9757,-3589,-1811,-2178,-341,254,9646,5944,4008,-3216,8089,9061,9815,-7382,-2082,109,105,9120,5337,-1985,0.32746821641921997,5.053763389587402,1.6549469232559204,0.18930968642234802
-404,3904,9781,-9523,9930,-4509,-1696,-2116,-502,-74,8481,5912,2998,-3744,7567,9961,9358,-6992,-2592,144,347,8432,3466,-2127,0.32746821641921997,5.053763389587402,1.6549469232559204,0.18931759893894196
360,1207,10619,-9553,9043,-5001,-1307,-2319,-688,117,6862,5282,2659,-3704,8091,10831,7928,-7068,-2588,-122,330,7384,1003,-2877,0.3176930546760559,5.053763389587402,1.6055455207824707,0.1893252581357956
946,134,10624,-8707,9182,-5241,-1135,-2195,-927,356,6170,5048,3498,-3568,9451,11822,8331,-6828,-1677,-808,-23,6271,-773,-3548,0.3176930546760559,5.043988227844238,1.6024399995803833,0.18933291733264923
1513,174,10501,-8663,9819,-5001,-1211,-2200,-1146,198,5155,5154,3824,-3171,9417,12284,11405,-6686,-557,-1673,-727,5297,-1235,-4141,0.3323558270931244,5.053763389587402,1.67964768409729,0.1893409639596939
1982,-65,10334,-6594,10214,-4004,-1386,-2575,-1039,-380,5222,5097,3753,-2629,7930,11739,14646,-6317,869,-2327,-1359,4361,176,-5236,0.3323558270931244,5.053763389587402,1.67964768409729,0.1893489956855774
2209,545,9123,-5311,11350,-3582,-2365,-3725,-684,-1050,4609,5343,3914,-2697,5313,10504,15785,-5744,1604,-2944,-2060,3935,1075,-6607,0.3372434079647064,5.053763389587402,1.7043484449386597,0.18935716152191162
2299,2634,6744,-7105,10690,-3386,-3008,-4930,-348,-627,3868,5407,4301,-3018,3075,8646,15449,-4837,1404,-3123,-2298,3744,1833,-7251,0.32258063554763794,5.053763389587402,1.6302461624145508,0.189364954829216
2684,2949,4800,-9106,9015,-3778,-3398,-5474,56,270,3112,4972,4530,-2865,2199,7365,14385,-3736,704,-3450,-2307,1628,3066,-6385,0.32746821641921997,5.053763389587402,1.6549469232559204,0.18937285244464874
2639,3318,3146,-8525,7420,-3945,-3519,-5445,646,1616,2926,3779,4119,-2136,1844,5748,13129,-2775,-82,-3990,-1221,2031,4182,-3391,0.32746821641921997,5.053763389587402,1.6549469232559204,0.18938076496124268
2553,3374,2407,-8326,5960,-3656,-3599,-4997,947,2099,4010,2920,3532,-1140,1220,4489,11999,-2411,-313,-3795,263,5708,4694,-839,0.32746821641921997,5.053763389587402,1.6549469232559204,0.1893886923789978
2503,3156,1551,-9026,3924,-3014,-3917,-4129,1410,2866,6408,2719,3177,-550,443,3575,12613,-2072,-1623,-3722,726,8452,5155,960,0.32746821641921997,5.053763389587402,1.6549469232559204,0.18939661979675293
2575,2362,402,-10512,3610,-3273,-4024,-3407,1809,2963,8588,3036,2915,-560,-68,2888,14113,-2368,-3261,-2947,-495,12127,2553,-322,0.32258063554763794,5.043988227844238,1.627092957496643,0.1894044280052185
2263,2753,-16,-10746,3211,-3117,-3750,-3261,1822,3319,9856,3779,2406,-418,-723,1768,15640,-2221,-3323,-2672,-706,14407,-357,-1647,0.3176930546760559,5.043988227844238,1.6024399995803833,0.18941208720207214
2034,3142,-608,-12794,3228,-4116,-3158,-3565,1119,3778,8452,4301,2025,-583,-1731,1203,17727,-2632,-2234,-1337,-170,18380,-2597,-2788,0.32258063554763794,5.053763389587402,1.6302461624145508,0.18941988050937653
1698,1995,-1642,-14389,2901,-4046,-1953,-3484,-30,5910,6002,5015,-162,-974,-2903,560,20153,-2479,-463,939,-254,13850,-4540,-2686,0.3176930546760559,5.043988227844238,1.6024399995803833,0.18942756950855255
1515,-619,-3408,-14821,3098,-4429,-725,-2798,-698,7597,6217,5226,-2373,-1438,-3652,962,20583,-3061,1606,1049,-506,10863,-5343,-2240,0.3372434079647064,5.043988227844238,1.7010518312454224,0.18943573534488678
1142,-2207,-4199,-14986,2729,-4585,757,-25,-1337,8403,7302,4574,-4639,-1617,-4241,1054,19106,-3017,3425,1136,-520,11490,-4285,-2961,0.3176930546760559,5.043988227844238,1.6024399995803833,0.18944339454174042
538,-4002,-5778,-14113,2699,-4930,1550,1843,-1524,7348,6962,3417,-5765,-1666,-4727,1637,17335,-2811,5195,1554,-655,11436,-1921,-3874,0.3128054738044739,5.043988227844238,1.577787160873413,0.1894509196281433
-39,-4798,-6873,-12399,2734,-5051,2141,3273,-1650,6251,6115,2456,-5946,-1301,-5989,2193,16997,-2903,6035,2249,-762,10143,-167,-4736,0.32258063554763794,5.053763389587402,1.6302461624145508,0.1894586980342865
-609,-5326,-7988,-10672,3031,-5446,2895,4886,-1533,5718,4644,1431,-6614,-626,-7627,3263,17410,-3092,5846,2916,-546,8531,1409,-4350,0.32258063554763794,5.053763389587402,1.6302461624145508,0.18946649134159088
-842,-5380,-9230,-10429,3001,-5506,3359,6061,-1356,5243,3550,731,-7819,257,-8001,4061,16343,-3290,4868,3435,-470,6585,1285,-3285,0.3176930546760559,5.053763389587402,1.6055455207824707,0.1894741803407669
-973,-5702,-10590,-9944,2955,-5933,4032,7080,-1149,3801,2174,-323,-9216,1934,-7660,4902,13156,-4154,3890,3747,-584,5141,1581,-2443,0.3128054738044739,5.043988227844238,1.577787160873413,0.189481720328331
-1114,-6322,-12274,-8158,2986,-6023,4825,7644,-1061,2339,1554,-1592,-9610,3821,-8007,5476,12926,-5772,3280,3782,-890,3355,2175,-2292,0.32258063554763794,5.043988227844238,1.627092957496643,0.18948949873447418
-1000,-6552,-12933,-6802,3083,-5570,5772,7943,-902,530,2035,-3443,-9185,4848,-9135,6921,13085,-7603,2159,3750,-1069,2562,2890,-2348,0.3128054738044739,5.043988227844238,1.577787160873413,0.18949705362319946
-508,-5174,-13762,-6262,4391,-3830,6067,7809,-503,-696,3084,-3645,-7737,4632,-11008,7588,11414,-9103,444,3890,-711,1663,4023,-2784,0.3128054738044739,5.043988227844238,1.577787160873413,0.18950460851192474
-265,-4116,-14290,-7000,5789,-3378,5583,6991,452,-2186,4275,-2697,-6014,3200,-11354,9049,10481,-8369,-1316,3215,565,-641,5868,-4672,0.32258063554763794,5.043988227844238,1.627092957496643,0.18951237201690674
24,-3371,-14810,-7744,6633,-3729,4560,5579,1512,-3003,4382,-514,-6482,2216,-11269,11017,8125,-7443,-3964,2062,1988,-587,4749,-5901,0.32746821641921997,5.043988227844238,1.6517457962036133,0.18952026963233948
597,-4504,-14631,-4413,8362,-3570,4173,4350,2183,-3614,4917,2266,-7536,2909,-11120,13437,5602,-7221,-3477,712,3250,1617,2971,-4826,0.32746821641921997,5.053763389587402,1.6549469232559204,0.1895281821489334
545,-5517,-13577,-2543,9932,-2843,4646,3209,2118,-3866,8227,6520,-7788,3187,-10381,13113,487,-7115,-2775,-689,2792,5656,2724,-6408,0.32258063554763794,5.043988227844238,1.627092957496643,0.1895359456539154
403,-5604,-11668,-2988,8829,-694,4635,2941,2137,-5531,13816,9176,-5821,2900,-9520,10007,-6371,-7091,-1488,-400,1327,11757,2637,-6173,0.3372434079647064,5.043988227844238,1.7010518312454224,0.18954406678676605
364,-4422,-8630,-376,7648,348,3369,737,2089,-7837,16518,12344,-2897,1074,-6543,6027,-10854,-5750,-2069,1079,-121,13699,3615,-3251,0.3176930546760559,5.043988227844238,1.6024399995803833,0.1895517259836197
-67,-770,-3627,-2404,6992,-115,1962,-1062,652,-4089,15128,13062,699,-1334,-2047,5518,-11988,-4656,-2997,1706,37,13123,3476,-2197,0.3176930546760559,5.043988227844238,1.6024399995803833,0.18955940008163452
-239,128,10,-2194,7103,-904,-501,-1012,-576,-1972,17627,12359,2882,-1954,1445,6052,-10691,-3908,-3077,1582,660,11935,1198,-2830,0.32258063554763794,5.043988227844238,1.627092957496643,0.18956714868545532
-167,1177,4970,378,4848,-1891,-2250,-1626,-1684,-2566,16187,10853,4596,-1703,3953,5817,-9893,-2947,-1522,872,1093,10757,-1198,-3277,0.3176930546760559,5.053763389587402,1.6055455207824707,0.18957480788230896
-705,2698,8261,370,4591,-2493,-3770,-2688,-567,-2099,15533,7779,6437,-851,7376,7143,-8639,-3096,-367,172,801,9250,-2096,-3022,0.3176930546760559,5.043988227844238,1.6024399995803833,0.1895824670791626
-1821,5600,11714,-873,4291,-4111,-3978,-3639,-139,-1839,14684,5217,8368,721,10593,9232,-6250,-4314,1237,-349,423,8868,-1731,-2528,0.32746821641921997,5.043988227844238,1.6517457962036133,0.18959037959575653
-2383,7087,13417,-2731,4514,-4888,-3987,-4778,76,-652,12267,2549,9619,2641,13166,12414,-1744,-6394,2712,-446,-96,8888,542,-2306,0.32258063554763794,5.043988227844238,1.627092957496643,0.18959815800189972
-3013,8173,14525,-3452,6218,-5026,-3774,-6033,312,790,8954,4,11203,3799,14108,14309,3065,-10360,3542,-587,-1203,7662,2275,-2988,0.32258063554763794,5.053763389587402,1.6302461624145508,0.1896059513092041
-4165,9153,15131,-3866,8284,-5298,-3451,-6116,472,2002,6182,-920,12182,3935,14021,13762,7292,-13184,3198,-813,-1794,4862,3884,-4940,0.3323558270931244,5.053763389587402,1.67964768409729,0.18961399793624878
-4452,9627,15280,-5398,8418,-5821,-2718,-4312,718,2468,3282,-573,12431,3695,11951,13496,11210,-15363,2156,-1122,-2333,2755,3918,-5376,0.32258063554763794,5.053763389587402,1.6302461624145508,0.18962177634239197
-4677,8999,15334,-4832,9116,-7413,-1942,-2804,941,1821,1738,185,11197,3200,8340,11393,13971,-14663,1073,-1459,-2089,1759,3678,-4866,0.3176930546760559,5.053763389587402,1.6055455207824707,0.1896294802427292
-4169,8868,14783,-5689,9807,-9478,-1363,-1229,762,938,800,1055,10699,3049,6783,10258,15062,-16107,-160,-1610,-1095,1028,4062,-4490,0.3176930546760559,5.043988227844238,1.6024399995803833,0.18963713943958282
-2948,10355,11467,-7612,10673,-11259,-1708,-427,440,476,238,2144,11253,3401,6203,7884,15674,-15159,-1691,-2001,-257,261,4885,-4026,0.3176930546760559,5.043988227844238,1.6024399995803833,0.18964479863643646
-1905,11136,8619,-11329,9319,-12688,-2414,-468,234,-583,-629,3744,8411,3895,7350,6948,17831,-13631,-2397,-2607,219,-1177,3992,-2949,0.3128054738044739,5.043988227844238,1.577787160873413,0.18965232372283936
-1307,7559,7334,-14173,6480,-10119,-2797,-1457,573,-1145,-1041,4030,3694,3882,7036,5551,18493,-13547,-2577,-2973,145,-811,1741,-1986,0.3128054738044739,5.043988227844238,1.577787160873413,0.18965986371040344
-793,2028,6636,-12072,5559,-7674,-2941,-2201,1150,-467,468,3603,191,2497,5171,2894,18420,-12447,-2836,-3871,-73,1890,-158,-1939,0.3128054738044739,5.043988227844238,1.577787160873413,0.18966741859912872
227,-1529,6007,-9714,5469,-6657,-3497,-3446,1931,-89,3579,3246,-1477,-240,3852,1042,15148,-11001,-2471,-4228,-321,5672,-676,-2357,0.3176930546760559,5.053763389587402,1.6055455207824707,0.18967510759830475
1042,-2626,4028,-8614,5665,-5828,-3875,-4790,2602,877,6478,2915,-1729,-3118,3522,447,11704,-8057,-1409,-3848,377,13842,-960,-2992,0.3176930546760559,5.043988227844238,1.6024399995803833,0.18968279659748077
1224,-2156,2915,-8421,4107,-5752,-3994,-5648,3529,2556,11321,2275,-1247,-4371,3507,1554,10193,-6425,75,-3355,193,18450,1640,-2246,0.32258063554763794,5.043988227844238,1.627092957496643,0.18969057500362396
