wrist_Gx,wrist_Gy,wrist_Gz,wrist_Ax,wrist_Ay,wrist_Az,biceps_Gx,biceps_Gy,biceps_Gz,biceps_Ax,biceps_Ay,biceps_Az,palm_Gx,palm_Gy,palm_Gz,palm_Ax,palm_Ay,palm_Az,thigh_Gx,thigh_Gy,thigh_Gz,thigh_Ax,thigh_Ay,thigh_Az,current,voltage,power,energy
-212,-386,328,-1869,6927,-3631,39,255,14,-1048,7733,-2024,-795,471,470,6950,1325,-3786,93,-172,12,7858,1214,-234,0.37634408473968506,2.0,0.7526881694793701,897991.0
11967,-12218,11095,6091,2395,8550,3534,-11415,-6886,4014,2942,-12195,-1362,-24646,14049,29977,-23646,-5478,7331,-2644,-3613,5272,-211,-2461,0.34213098883628845,2.0,0.6842619776725769,816323.0
11676,-12161,11103,7195,2980,10132,2816,-10344,-7050,4233,3439,-11824,1868,-23000,16356,32382,-23288,-1830,4709,-2087,-3556,6049,1006,-4724,0.39589443802833557,2.0,0.7917888760566711,944640.0
9682,-13103,11464,3656,3030,13323,2204,-8779,-6992,6807,3293,-10704,3473,-19491,19170,32382,-22443,3561,2580,-1483,-3585,6841,1570,-5137,0.3176930546760559,2.0,0.6353861093521118,758044.0
7832,-15443,11768,1698,1030,14812,1861,-7506,-6884,8014,3082,-9414,4170,-14373,20470,32382,-21217,7271,1662,-704,-3291,6981,1240,-4512,0.32258063554763794,2.0,0.6451612710952759,769707.0
5433,-19086,11543,2523,-2228,15943,1067,-4926,-6652,10662,1727,-8532,5563,-9535,23794,32382,-18066,13072,2490,-460,-3396,6725,-402,-2985,0.3128054738044739,2.0,0.6256109476089478,746382.0
3713,-20600,11165,5736,-5497,14927,873,-2579,-6256,12208,-1222,-8623,5219,-3597,25157,32382,-15033,14086,4761,-590,-3966,6832,-2587,-1448,0.32258063554763794,2.0,0.6451612710952759,769707.0
1815,-20536,11186,10191,-7323,14033,1347,461,-5596,13854,-4699,-9463,5166,-438,24172,32382,-14592,15307,6748,-496,-4848,6874,-4985,-2500,0.32258063554763794,2.0,0.6451612710952759,769707.0
-767,-16813,11463,12433,-7999,12420,1831,2437,-4875,14300,-7546,-10547,8027,2613,21939,30780,-12909,15311,6661,226,-5101,6337,-5208,-5417,0.32746821641921997,2.0,0.6549364328384399,781369.0
-3895,-9983,11626,9166,-6824,10834,2705,3840,-3782,13257,-8472,-13081,13156,6052,19182,28885,-9458,11435,6234,489,-4844,5149,-5050,-7496,0.3176930546760559,2.0,0.6353861093521118,758044.0
-6642,-4390,10758,1227,-4338,8732,2716,4417,-3164,12141,-6093,-12655,16950,9588,17166,32113,-3292,7614,6431,228,-4385,4402,-3668,-8628,0.32258063554763794,2.0,0.6451612710952759,769707.0
-9625,-269,9945,-8980,-1177,5090,2491,4757,-1589,10072,-3675,-9308,21693,14071,15111,32382,2823,86,6328,113,-3435,3804,-3138,-8034,0.3176930546760559,2.0,0.6353861093521118,758044.0
-12331,1705,9096,-11916,526,-150,2424,5335,-359,8162,-4136,-8376,22900,17801,9602,32382,12612,-14723,6474,-414,-3149,3863,-1054,-7385,0.3176930546760559,2.0,0.6353861093521118,758044.0
-13486,5040,6714,-10793,2934,-1618,2323,8011,983,5973,-4040,-7264,22847,21190,2144,32382,20047,-23482,7293,-402,-3493,5875,530,-6450,0.3176930546760559,2.0,0.6353861093521118,758044.0
-14817,12459,53,-15962,-149,-9504,1757,11023,1055,2085,-2578,-5703,23670,20253,-4854,21672,21821,-25930,6567,-221,-3805,7133,3100,-4848,0.32258063554763794,2.0,0.6451612710952759,769707.0
-12884,16210,-5959,-18476,-4137,-16562,-643,13819,34,-7253,-1142,-3699,25049,11397,-13596,10110,25181,-25650,6749,413,-3407,10171,1699,-3642,0.32258063554763794,2.0,0.6451612710952759,769707.0
-6206,17506,-10457,-10192,-8382,-21558,-1696,13712,-643,-16458,-5889,-3969,28757,4734,-21281,-316,15977,-32226,5065,933,-2377,10453,3578,188,0.3176930546760559,2.0,0.6353861093521118,758044.0
-418,19094,-12665,-2309,-8859,-19574,13,9433,106,-22091,-12170,-5142,30799,-3885,-27125,-2628,3162,-32651,2537,1117,-1891,11612,2211,2695,0.32258063554763794,2.0,0.6451612710952759,769707.0
