wrist_Gx,wrist_Gy,wrist_Gz,wrist_Ax,wrist_Ay,wrist_Az,biceps_Gx,biceps_Gy,biceps_Gz,biceps_Ax,biceps_Ay,biceps_Az,palm_Gx,palm_Gy,palm_Gz,palm_Ax,palm_Ay,palm_Az,thigh_Gx,thigh_Gy,thigh_Gz,thigh_Ax,thigh_Ay,thigh_Az,current,voltage,power,energy
-1186,-9029,-7324,2124,-1239,-5184,-5254,4578,-4373,1778,3992,-8291,-6706,6530,-10100,4402,-2905,-6770,3420,280,-1571,6215,383,-2198,0.36168134212493896,2.0,0.7233626842498779,863004.0
-427,268,69,240,7934,-1899,-176,-178,58,1115,7833,-1739,592,488,134,7703,-372,-1767,57,8,-13,7500,308,-1997,0.34213098883628845,2.0,0.6842619776725769,816297.0
-360,541,-57,-146,7829,-2172,-235,-195,100,1159,7944,-1724,678,554,87,7600,-335,-2005,24,7,-16,7502,375,-1974,0.3470185697078705,2.0,0.694037139415741,828018.0
-316,520,-110,-320,7764,-2248,-321,-145,122,1040,7951,-1745,628,571,42,7520,-218,-2221,-37,-31,-11,7651,387,-2007,0.34213098883628845,2.0,0.6842619776725769,816356.0
-231,294,-135,-400,7768,-2329,-347,-132,127,915,7847,-1783,380,505,-37,7499,-136,-2422,-27,-10,-5,7746,344,-2075,0.3861192464828491,2.0,0.7722384929656982,921316.0
-172,146,-146,-373,7776,-2535,-291,-167,115,789,7742,-1882,169,405,-88,7606,-161,-2649,15,2,-26,7551,287,-2143,0.34213098883628845,2.0,0.6842619776725769,816356.0
-82,178,-204,-371,7817,-2851,-134,-316,145,827,7838,-1973,235,423,-69,7830,-253,-2909,74,-27,-24,7368,340,-2219,0.3372434079647064,2.0,0.6744868159294128,804693.0
63,495,-371,-504,7780,-3395,-52,-373,227,1034,7983,-2046,667,499,-68,7799,65,-3174,38,-93,-4,7247,430,-2303,0.3470185697078705,2.0,0.694037139415741,828018.0
189,748,-511,-608,7549,-3707,-59,-306,319,1271,7890,-2139,1004,664,-189,7634,621,-3373,-36,-184,15,7306,521,-2292,0.34213098883628845,2.0,0.6842619776725769,816356.0
388,943,-740,-865,7328,-4072,-50,-122,327,1441,7621,-2294,993,775,-374,7648,785,-3587,-92,-167,22,7613,568,-2182,0.34213098883628845,2.0,0.6842619776725769,816356.0
507,960,-895,-1049,7572,-4416,223,270,266,1401,7409,-2968,869,881,-528,8002,745,-3870,-68,-137,33,7682,553,-2150,0.3519061505794525,2.0,0.703812301158905,839680.0
602,1000,-1027,-1407,7875,-5274,647,522,219,1433,7620,-3348,551,1018,-507,8401,759,-4270,47,-168,26,7456,427,-2085,0.34213098883628845,2.0,0.6842619776725769,816356.0
725,1214,-1134,-1856,7356,-6204,1027,692,157,1183,7851,-3369,617,1547,-393,8685,743,-5397,330,-176,20,7401,494,-2059,0.3372434079647064,2.0,0.6744868159294128,804693.0
1074,1555,-1258,-2402,6603,-7066,1035,573,147,900,7913,-2753,1293,2143,-186,8838,1116,-6665,613,-198,16,7136,683,-2762,0.3470185697078705,2.0,0.694037139415741,828018.0
1934,1780,-1591,-3357,6352,-7253,913,446,190,946,7749,-2165,1881,2132,-264,8728,2717,-7523,517,-492,84,6535,443,-2950,0.3470185697078705,2.0,0.694037139415741,828018.0
2462,1386,-1953,-3596,6849,-6670,1039,403,351,1267,7106,-2262,1820,1440,-794,8384,4295,-8132,157,-709,90,6787,285,-2818,0.3519061505794525,2.0,0.703812301158905,839680.0
2984,543,-2432,-2792,7654,-6018,1472,270,527,1390,7024,-2675,1060,-209,-1860,8457,4775,-8481,-203,-722,94,7398,41,-2554,0.3519061505794525,2.0,0.703812301158905,839680.0
3402,387,-2885,-2535,7618,-6036,2111,-128,727,1391,7545,-2767,188,-2230,-2482,8974,4087,-8005,-327,-550,146,8286,-139,-2020,0.34213098883628845,2.0,0.6842619776725769,816356.0
4013,1177,-3622,-3046,7533,-6614,2275,-241,773,1639,7805,-2719,58,-3893,-2570,10522,2848,-7520,-339,-303,139,8603,-198,-1577,0.34213098883628845,2.0,0.6842619776725769,816356.0
4517,1909,-3986,-3849,7939,-6944,2288,118,741,1912,7994,-3357,909,-4583,-2578,12263,2904,-6605,-35,-74,-11,8360,-94,-1475,0.3323558270931244,2.0,0.6647116541862488,793031.0
4843,2459,-4614,-4449,8638,-7826,2400,265,829,1899,8156,-4097,2016,-5058,-2646,12802,4285,-5003,249,-63,-188,7552,97,-2007,0.3470185697078705,2.0,0.694037139415741,828018.0
