wrist_Gx,wrist_Gy,wrist_Gz,wrist_Ax,wrist_Ay,wrist_Az,biceps_Gx,biceps_Gy,biceps_Gz,biceps_Ax,biceps_Ay,biceps_Az,palm_Gx,palm_Gy,palm_Gz,palm_Ax,palm_Ay,palm_Az,thigh_Gx,thigh_Gy,thigh_Gz,thigh_Ax,thigh_Ay,thigh_Az,current,voltage,power,energy
258,341,-642,-2236,-8938,-4091,-447,146,-374,-1003,6548,-4814,61,-780,-902,2485,9360,-9142,1,15,30,7811,691,-174,0.37634408473968506,5.043988227844238,1.8982751369476318,0.0
-109,-560,1144,-2822,6986,-2991,-1285,-611,693,478,7836,-3104,-431,17,953,7489,950,-2007,74,-387,140,7723,831,740,0.3176930546760559,5.053763389587402,1.6055455207824707,0.0
-205,-666,1218,-2597,7144,-2776,-1464,-574,949,444,7843,-3151,-543,-21,1030,7513,953,-1863,13,-532,148,7753,591,661,0.32258063554763794,5.053763389587402,1.6302461624145508,0.0
-298,-672,1250,-2426,7242,-2760,-1640,-260,1386,88,7795,-3067,-605,6,1019,7679,793,-1764,100,-595,120,7853,415,802,0.32258063554763794,5.053763389587402,1.6302461624145508,0.0
-384,-605,1296,-2436,7280,-2719,-1703,-111,1691,-121,7733,-3006,-590,89,1039,7724,623,-1758,186,-680,93,7752,306,843,0.32258063554763794,5.043988227844238,1.627092957496643,0.0
-454,-516,1397,-2597,7235,-2681,-1804,-328,2011,96,7506,-2913,-502,195,1148,7702,446,-1827,387,-734,31,7752,384,853,0.4154447615146637,5.043988227844238,2.095498561859131,0.0
-474,-520,1518,-2542,7109,-2616,-1886,-586,2188,417,7282,-2903,-421,333,1287,7465,550,-1702,555,-783,-26,7681,686,658,0.36168134212493896,5.043988227844238,1.824316382408142,0.0
-552,-505,1702,-2439,6869,-2456,-1974,-606,2312,751,7151,-2728,-490,394,1421,7261,564,-1606,891,-869,-58,7667,899,638,0.32258063554763794,5.053763389587402,1.6302461624145508,0.0
-650,-460,1853,-2385,6899,-2364,-1961,-319,2287,988,7262,-2520,-540,398,1605,7300,317,-1625,1050,-953,-18,7680,924,141,0.32258063554763794,5.053763389587402,1.6302461624145508,0.0
-790,-287,2128,-2488,7117,-2487,-1878,-6,2193,1225,7472,-2295,-446,405,1800,7510,-58,-1767,850,-989,67,7742,816,-833,0.32746821641921997,5.053763389587402,1.6549469232559204,0.0
-848,-38,2375,-2571,7144,-2631,-1704,374,1947,1709,7705,-1893,-45,483,2142,7686,-231,-1924,649,-919,160,7716,778,-1764,0.32746821641921997,5.053763389587402,1.6549469232559204,0.0
-854,385,2677,-2725,7054,-2836,-1587,652,1665,2104,7759,-1556,534,587,2518,7758,-167,-2112,560,-778,226,7846,643,-2194,0.3176930546760559,5.053763389587402,1.6055455207824707,0.0
