wrist_Gx,wrist_Gy,wrist_Gz,wrist_Ax,wrist_Ay,wrist_Az,biceps_Gx,biceps_Gy,biceps_Gz,biceps_Ax,biceps_Ay,biceps_Az,palm_Gx,palm_Gy,palm_Gz,palm_Ax,palm_Ay,palm_Az,thigh_Gx,thigh_Gy,thigh_Gz,thigh_Ax,thigh_Ay,thigh_Az,current,voltage,power,energy
-2665,1249,-1362,-6486,-5663,-1667,33,-468,-2544,2786,-3336,-7527,1597,2497,-1608,-4339,8454,-2542,776,-88,-117,7807,-548,128,0.371456503868103,5.043988227844238,1.873622179031372,0.0
465,251,-521,-3959,7171,-3780,498,-8,-34,2514,7786,-676,-641,-532,-320,6838,4046,-5866,47,117,67,7621,1816,-1511,0.32746821641921997,5.043988227844238,1.6517457962036133,0.0
674,-246,-993,-4465,7311,-4653,591,-613,37,2475,7740,-439,-1331,-299,-486,7074,4965,-6552,-193,98,173,7644,1625,-1744,0.32258063554763794,5.043988227844238,1.627092957496643,0.0
850,-735,-1485,-4873,7566,-5142,616,-1173,159,2570,7678,-449,-1949,-27,-1118,7370,5626,-7164,-394,154,253,7816,1264,-1694,0.32746821641921997,5.043988227844238,1.6517457962036133,0.0
1051,-1527,-2300,-5361,7895,-5618,599,-1849,558,2895,7575,-739,-2343,-126,-1997,7327,6524,-8118,-452,347,373,8052,1018,-1358,0.366568922996521,5.043988227844238,1.8489693403244019,0.0
1142,-2167,-3059,-5464,8213,-5827,521,-2215,1050,3108,7499,-1064,-3255,-371,-2805,7540,8047,-9414,-609,553,496,8050,713,-1231,0.3176930546760559,5.043988227844238,1.6024399995803833,0.0
1274,-2545,-4389,-6471,8530,-6726,545,-2689,1698,3380,7402,-1416,-4358,-960,-3550,8414,8758,-10265,-801,660,534,7993,443,-1108,0.32258063554763794,5.043988227844238,1.627092957496643,0.0
1424,-2462,-5597,-7714,8576,-7661,696,-2981,2144,3624,7220,-1664,-4589,-1077,-4084,9362,8561,-11261,-912,773,548,7952,241,-892,0.3861192464828491,5.043988227844238,1.9475809335708618,0.0
1711,-1861,-6973,-8390,8915,-8559,936,-3197,2681,4162,7036,-1946,-3200,-891,-5466,10411,9075,-11953,-886,824,582,7818,-5,-854,0.3323558270931244,5.053763389587402,1.67964768409729,0.0
2026,-811,-7921,-8531,9216,-8832,1124,-3083,2871,4548,7353,-2099,-1911,-871,-7329,10715,10694,-12408,-690,813,519,7845,-411,-619,0.32258063554763794,5.043988227844238,1.627092957496643,0.0
2576,917,-9263,-10135,8574,-8904,1294,-3226,3002,4735,7256,-2917,-1023,-1226,-8427,10548,12783,-13025,-274,808,453,7927,-690,-403,0.32258063554763794,5.043988227844238,1.627092957496643,0.0
3026,1469,-10188,-11908,7592,-8954,1967,-3255,3162,5179,6549,-4193,-1599,-1960,-9253,10787,13986,-12815,243,797,280,7810,-602,-338,0.32258063554763794,5.043988227844238,1.627092957496643,0.0
3573,856,-11210,-13785,6823,-8956,2481,-2859,3131,4987,7223,-4783,-2943,-2650,-9152,11177,13918,-11858,661,643,-32,7698,102,-291,0.32258063554763794,5.043988227844238,1.627092957496643,0.0
3897,-45,-11695,-14158,6204,-8725,2848,-2105,2748,3440,8261,-5672,-3697,-2764,-9243,11523,13580,-11003,1028,512,-225,7718,1163,-293,0.4007820188999176,5.053763389587402,2.0254573822021484,0.0
4089,-819,-12094,-12991,5774,-7925,2853,-1512,2344,2430,7837,-6078,-3465,-2791,-10323,10784,12926,-9522,1112,404,-264,7722,1888,-350,0.3128054738044739,5.043988227844238,1.577787160873413,0.0
4055,-471,-12610,-10573,4628,-6767,3134,-1220,1993,1272,6813,-6031,-2342,-3176,-11127,9837,11179,-8258,894,342,-89,7700,2174,-453,0.32258063554763794,5.043988227844238,1.627092957496643,0.0
3916,707,-13167,-9524,3467,-6134,3461,-1785,1848,1017,5779,-6352,-907,-3594,-11925,9344,10298,-7264,414,315,108,7671,2181,-573,0.32746821641921997,5.053763389587402,1.6549469232559204,0.0
