wrist_Gx,wrist_Gy,wrist_Gz,wrist_Ax,wrist_Ay,wrist_Az,biceps_Gx,biceps_Gy,biceps_Gz,biceps_Ax,biceps_Ay,biceps_Az,palm_Gx,palm_Gy,palm_Gz,palm_Ax,palm_Ay,palm_Az,thigh_Gx,thigh_Gy,thigh_Gz,thigh_Ax,thigh_Ay,thigh_Az,current,voltage,power,energy
-364,493,714,-1279,7801,-2139,-599,288,143,2147,7828,-843,548,339,711,7571,-547,-1748,-259,4,26,274,-3949,-6756,0.3030303120613098,2.0,0.6060606241226196,723047.0
471,2622,7549,-2341,6258,-1016,-364,-951,-2605,4091,11451,646,1318,-4081,7097,8562,-3753,810,-504,-767,154,6567,2535,-2583,0.3030303120613098,2.0,0.6060606241226196,722945.0
-707,2646,9061,-3555,8006,-2093,-1485,-1775,-1094,4319,9837,-316,1304,-3212,8041,11035,-1393,953,-234,-119,-40,6992,2513,-2160,0.3030303120613098,2.0,0.6060606241226196,723058.0
-1638,2243,9563,-5457,8870,-2751,-2489,-2857,-778,4578,9124,-879,835,-2137,9079,12396,1886,693,43,795,-244,7153,640,-2073,0.3030303120613098,2.0,0.6060606241226196,723058.0
-2600,1230,9978,-7790,8565,-4059,-2944,-4097,-625,4597,7342,-903,106,-856,9850,13788,4434,-70,1121,1577,-630,6758,-1693,-1923,0.30791789293289185,2.0,0.6158357858657837,734720.0
-3297,-546,10030,-10041,8067,-6156,-2983,-4681,77,5434,6540,-835,257,687,10349,15413,7503,-1325,2282,1866,-1261,6419,-3512,-2231,0.30791789293289185,2.0,0.6158357858657837,734720.0
-3589,-452,9544,-9800,8725,-7114,-3345,-3531,1724,7037,8756,908,2083,1771,9871,17236,11924,-4293,3093,1919,-1653,7641,-3317,-2080,0.3030303120613098,2.0,0.6060606241226196,723058.0
-3719,2795,7860,-12490,10462,-7490,-3983,-1956,2533,7287,10444,2692,5528,2110,7944,17737,18883,-7342,2412,2106,-1810,8283,-898,-498,0.3030303120613098,2.0,0.6060606241226196,723058.0
-3623,5380,5932,-17040,10329,-8434,-4751,-441,2672,6285,11774,3605,6875,1591,4946,16898,24954,-7405,1833,2458,-1972,7871,1042,0,0.30791789293289185,2.0,0.6158357858657837,734720.0
-2881,4625,4018,-22947,7457,-10044,-5098,-459,2844,4340,12753,3209,3201,1938,2777,14756,24882,-5756,849,2069,-1792,7761,2518,-999,0.30791789293289185,2.0,0.6158357858657837,734720.0
-1984,476,3152,-23292,4020,-10547,-5211,-338,2979,2238,15347,1761,-959,3108,2846,12190,20855,-4900,-1445,1833,-1377,8703,2648,-2535,0.3030303120613098,2.0,0.6060606241226196,723058.0
-887,-4475,2773,-18251,1291,-9822,-5680,-22,2998,1075,15861,670,-3828,4222,3197,8720,16934,-6943,-3438,1841,-815,9603,1465,-4443,0.3030303120613098,2.0,0.6060606241226196,723058.0
-197,-4887,2887,-13613,445,-8146,-6522,11,3437,460,12939,-105,-2020,3567,2659,5807,15732,-8531,-3359,2177,-624,10430,975,-6158,0.30791789293289185,2.0,0.6158357858657837,734720.0
308,-1488,2315,-10327,-578,-6627,-6598,-444,3747,857,10404,-775,1065,1734,1150,4059,16302,-7569,-2027,2340,-1333,9439,932,-6977,0.30791789293289185,2.0,0.6158357858657837,734720.0
590,1102,1251,-11756,-2184,-6572,-6079,-920,3594,2205,9078,-1870,1525,560,-4,2817,17482,-6029,-725,2077,-1812,8701,-601,-6300,0.30791789293289185,2.0,0.6158357858657837,734720.0
1026,1227,-170,-14166,-4303,-7038,-5435,-674,3067,2877,9270,-2848,151,544,-211,1718,16206,-4676,-1223,2046,-1517,8484,-4933,-2449,0.30791789293289185,2.0,0.6158357858657837,734720.0
1304,-571,-559,-12643,-7017,-7348,-4920,-135,2588,2227,8978,-3801,-1203,955,-55,-778,14119,-5364,-1356,1827,-913,6753,-7997,478,0.3128054738044739,2.0,0.6256109476089478,746382.0
2084,-843,-409,-8877,-4566,-6739,-4299,189,2655,1542,6757,-4573,359,504,-1127,-1761,13552,-6662,-129,1016,-612,4099,-7004,1010,0.3030303120613098,2.0,0.6060606241226196,723058.0
676,-463,-1157,-10063,-8588,-4481,-3491,365,2395,1229,4505,-4317,549,559,-1038,157,16653,-4821,1053,201,-211,4583,-2137,-1084,0.29325512051582336,2.0,0.5865102410316467,699733.0
1286,-864,-2641,-7693,-9605,-5430,-2006,397,1568,2399,2152,-4530,90,569,-2388,-2143,15379,-3149,1258,-51,47,6800,1440,-2573,0.30791789293289185,2.0,0.6158357858657837,734720.0
1532,-1209,-4468,-7964,-5828,-3853,-621,835,1229,2256,1188,-4549,-301,895,-3509,-2183,14167,-3281,340,7,132,8767,4208,-3048,0.3030303120613098,2.0,0.6060606241226196,723058.0
1493,-1552,-4973,-5781,-6532,-3619,1326,1703,652,1119,1525,-4266,-100,797,-5688,-2170,12414,-3210,-902,443,-94,8597,4164,-3184,0.30791789293289185,2.0,0.6158357858657837,734720.0
1200,-1594,-6579,-1523,-5416,-2034,2749,1998,188,245,2805,-4396,1314,382,-7182,-2000,7177,-3447,-1035,637,-391,7614,3957,-3245,0.30791789293289185,2.0,0.6158357858657837,734720.0
1221,-380,-7232,-3845,-6149,-1629,4135,1593,-397,-540,4286,-4211,1607,19,-7031,-1244,5763,-2479,-279,563,-572,6314,3143,-2986,0.3030303120613098,2.0,0.6060606241226196,723058.0
1262,453,-8614,-3013,-4856,-1598,5091,1183,-830,-266,4958,-3695,2742,-381,-7143,-1057,6208,-2462,690,327,-364,6015,1703,-3168,0.3030303120613098,2.0,0.6060606241226196,723058.0
1336,1089,-8742,-3349,-4341,-1357,6187,752,-1267,-180,6623,-3054,2782,-855,-7604,-1351,5648,-2003,149,-17,197,6395,195,-2581,0.3128054738044739,2.0,0.6256109476089478,746382.0
1229,893,-8362,-2845,-4805,-1530,6706,446,-1670,-424,7650,-2874,2219,-1082,-7886,-1115,4136,-1887,-778,-206,431,7293,-747,-1727,0.30791789293289185,2.0,0.6158357858657837,734720.0
1370,597,-7942,-2993,-4961,-1428,6965,0,-1848,-124,8646,-2674,1584,-974,-7420,-1039,2909,-1781,-1565,-296,327,7679,-205,-1398,0.2981427311897278,2.0,0.5962854623794556,711396.0
1466,289,-7410,-3424,-4529,-1170,6789,-177,-1922,262,8825,-2258,1123,-972,-6335,-1666,1794,-1645,-1115,-360,131,7822,699,-2017,0.3030303120613098,2.0,0.6060606241226196,723058.0
1304,69,-6501,-2351,-3819,-396,6601,-206,-1940,571,8252,-1452,878,-1221,-5648,-2640,632,-1416,-346,-315,31,7917,961,-2221,0.3030303120613098,2.0,0.6060606241226196,723058.0
