wrist_Gx,wrist_Gy,wrist_Gz,wrist_Ax,wrist_Ay,wrist_Az,biceps_Gx,biceps_Gy,biceps_Gz,biceps_Ax,biceps_Ay,biceps_Az,palm_Gx,palm_Gy,palm_Gz,palm_Ax,palm_Ay,palm_Az,thigh_Gx,thigh_Gy,thigh_Gz,thigh_Ax,thigh_Ay,thigh_Az,current,voltage,power,energy
5293,3574,-2280,-1485,-370,-5706,3652,1041,-3511,-767,5082,-7835,-398,-8707,-1244,803,1306,-3784,469,69,-43,7849,644,-454,0.37634408473968506,5.043988227844238,1.8982751369476318,0.07137727737426758
31,277,-285,-1512,7127,-3685,26,25,55,449,7952,-2143,123,-165,-218,7378,-493,-2897,-91,-27,-10,7758,175,-973,0.3372434079647064,5.043988227844238,1.7010518312454224,0.07713992893695831
0,347,-298,-1478,7136,-3677,20,60,54,460,7928,-2187,166,-150,-204,7296,-518,-2867,-96,-43,-2,7748,149,-980,0.34213098883628845,5.043988227844238,1.7257046699523926,0.07714811712503433
-21,408,-297,-1433,7039,-3723,5,118,49,482,7823,-2197,212,-152,-196,7274,-528,-2863,-119,-72,-1,7753,-1,-1029,0.34213098883628845,5.043988227844238,1.7257046699523926,0.07715630531311035
-19,443,-301,-1383,6920,-3821,12,167,37,512,7753,-2133,241,-101,-239,7226,-519,-2956,-83,-63,-9,7796,-42,-1007,0.35679373145103455,5.053763389587402,1.8031511306762695,0.07716485112905502
15,394,-287,-1381,6812,-4075,17,180,19,455,7647,-2067,234,12,-406,7131,-536,-3578,-70,-49,-20,7820,-36,-926,0.3128054738044739,5.053763389587402,1.5808448791503906,0.0771724060177803
41,180,-177,-1121,6804,-4050,-32,89,55,276,7739,-1871,212,-29,-890,6861,-274,-3977,-6,-41,-26,7892,4,-880,0.3176930546760559,5.043988227844238,1.6024399995803833,0.07718006521463394
317,-224,-107,-1369,6805,-4080,-26,-40,113,442,7873,-1842,-202,-499,-1044,6905,76,-3886,22,-18,-34,7912,74,-862,0.3176930546760559,5.043988227844238,1.6024399995803833,0.07718773186206818
413,-496,-10,-1502,7109,-4116,129,-202,170,384,7909,-2104,-673,-726,-836,7228,-101,-3899,15,3,-11,7834,103,-895,0.3128054738044739,5.043988227844238,1.577787160873413,0.07719526439905167
461,-605,-103,-1581,7188,-4262,212,-423,215,390,8041,-2291,-1052,-853,-617,7555,-410,-3784,-14,9,11,7754,90,-1023,0.3176930546760559,5.043988227844238,1.6024399995803833,0.0772029235959053
604,-652,-163,-1702,7222,-4483,149,-710,321,732,8045,-2223,-959,-759,-452,7837,-264,-4055,-21,-6,21,7731,58,-1075,0.32258063554763794,5.053763389587402,1.6302461624145508,0.07721070945262909
835,-307,-384,-1774,7004,-6087,116,-922,516,1496,8100,-1787,90,-663,-849,8702,206,-6052,-7,-33,-7,7792,79,-1074,0.32258063554763794,5.053763389587402,1.6302461624145508,0.07721848785877228
1440,-231,-775,-1960,7500,-6647,39,-1177,1063,2627,8346,-1462,816,-525,-1929,8740,1531,-6814,20,-26,-35,7824,195,-1080,0.3323558270931244,5.053763389587402,1.67964768409729,0.07722649723291397
2137,-504,-1363,-1826,7804,-6983,341,-1469,1514,3241,8442,-1407,915,-918,-3035,8711,3463,-8436,1,-21,-48,7740,224,-1111,0.3176930546760559,5.053763389587402,1.6055455207824707,0.07723424583673477
2873,-1398,-1861,-1938,8174,-7385,537,-1899,1942,3198,8661,-1801,-593,-2444,-4384,8804,4292,-10687,-28,-27,-18,7682,183,-1157,0.3176930546760559,5.043988227844238,1.6024399995803833,0.0772419199347496
3725,-2184,-2541,-2307,8721,-8720,497,-3024,2696,3022,9174,-1760,-3407,-4125,-4842,10133,4280,-13033,-67,-22,8,7695,146,-1144,0.3128054738044739,5.043988227844238,1.577787160873413,0.0772494524717331
4914,-3598,-3166,-4992,9697,-10550,166,-4160,3371,2609,8897,-1742,-5560,-5396,-4389,11892,3581,-14031,-99,-29,28,7831,42,-1070,0.3128054738044739,5.043988227844238,1.577787160873413,0.07725697755813599
5826,-5268,-4027,-5619,10109,-10974,-54,-5535,4123,2670,7901,-1721,-7097,-6178,-4074,12490,3066,-15529,-39,-20,6,7925,10,-1018,0.3176930546760559,5.043988227844238,1.6024399995803833,0.07726463675498962
7023,-6183,-4846,-4499,9913,-12355,197,-5901,4428,2818,7652,-1927,-7627,-7370,-4438,13654,2884,-16377,30,1,-21,7916,21,-985,0.30791789293289185,5.043988227844238,1.5531342029571533,0.07727207243442535
7807,-6002,-5159,-3911,9633,-13798,893,-5589,4331,2392,7917,-2373,-7537,-7795,-5532,13956,3432,-15620,53,31,-33,7840,72,-1005,0.30791789293289185,5.043988227844238,1.5531342029571533,0.0772794857621193
8544,-5568,-5969,-4851,9021,-13277,1216,-5019,4126,1872,8563,-2587,-8221,-7273,-5709,14027,4151,-15412,31,34,-25,7785,65,-1036,0.3176930546760559,5.043988227844238,1.6024399995803833,0.07728713750839233
9035,-5304,-6399,-5716,7661,-12092,1234,-4051,3701,776,7895,-3062,-8762,-6816,-5538,11620,3616,-14810,28,37,-31,7793,48,-994,0.3128054738044739,5.043988227844238,1.577787160873413,0.07729467004537582
9460,-5645,-6428,-6143,6215,-10676,1496,-3510,3286,-183,7091,-3562,-9303,-7234,-5595,9293,2728,-14008,87,14,-38,7773,100,-961,0.32258063554763794,5.043988227844238,1.627092957496643,0.07730243355035782
10048,-6468,-5901,-5151,4012,-9477,1838,-3400,2866,-970,6730,-4183,-8935,-8084,-5625,8227,1714,-13156,125,5,-49,7780,183,-967,0.30791789293289185,5.043988227844238,1.5531342029571533,0.07730984687805176
10494,-6554,-5292,-3910,3085,-9005,2125,-3627,2232,-1317,6397,-4677,-8396,-8958,-5704,7161,1022,-11975,89,15,-34,7756,359,-1037,0.3176930546760559,5.043988227844238,1.6024399995803833,0.0773174911737442
10599,-5618,-4662,-1722,2066,-8781,2355,-3868,1737,-1346,5938,-5017,-7285,-8949,-5841,6828,58,-10721,0,33,-4,7751,460,-1022,0.30791789293289185,5.043988227844238,1.5531342029571533,0.07732490450143814
