wrist_Gx,wrist_Gy,wrist_Gz,wrist_Ax,wrist_Ay,wrist_Az,biceps_Gx,biceps_Gy,biceps_Gz,biceps_Ax,biceps_Ay,biceps_Az,palm_Gx,palm_Gy,palm_Gz,palm_Ax,palm_Ay,palm_Az,thigh_Gx,thigh_Gy,thigh_Gz,thigh_Ax,thigh_Ay,thigh_Az,current,voltage,power,energy
-409,186,-359,-7447,-1414,-2844,377,235,-241,3145,7914,-677,414,220,-199,2903,7966,-1348,3597,-316,1855,8586,1273,2046,0.366568922996521,2.0,0.733137845993042,874667.0
96,-163,-303,-6439,-760,-3896,-38,-54,-53,2321,7716,-1516,-228,274,-177,873,7393,-1624,-20,-24,-8,7751,-779,-1078,0.32258063554763794,2.0,0.6451612710952759,769589.0
104,-135,-239,-6357,-720,-3833,-16,-62,-55,2321,7715,-1484,-73,192,-104,760,7377,-1590,13,-26,-6,7746,-791,-1091,0.32746821641921997,2.0,0.6549364328384399,781369.0
82,-53,-161,-6268,-713,-3811,-2,-87,-73,2352,7718,-1550,-1,48,-64,792,7424,-1611,-20,-16,6,7755,-810,-1127,0.3323558270931244,2.0,0.6647116541862488,793031.0
64,8,-108,-6297,-715,-3927,-9,-81,-92,2396,7699,-1569,53,33,-12,1024,7512,-1618,-40,18,6,7753,-818,-1113,0.36168134212493896,2.0,0.7233626842498779,863004.0
42,47,-49,-6478,-641,-4002,-36,-59,-95,2423,7701,-1525,87,75,32,1091,7691,-1636,-21,21,-11,7718,-771,-1083,0.32746821641921997,2.0,0.6549364328384399,781369.0
17,21,-5,-6477,-625,-3946,-46,-43,-82,2418,7707,-1510,64,85,-15,1121,8004,-1710,-35,16,-28,7715,-760,-1089,0.3176930546760559,2.0,0.6353861093521118,758044.0
22,-11,2,-6733,-704,-3989,-44,-24,-54,2482,7679,-1548,-33,50,-15,1040,8107,-1638,-23,20,-22,7740,-765,-1113,0.32258063554763794,2.0,0.6451612710952759,769707.0
28,-25,-53,-6836,-669,-3998,-49,-4,-38,2499,7704,-1523,-98,13,-8,1094,8169,-1670,-12,31,-21,7783,-769,-1108,0.32258063554763794,2.0,0.6451612710952759,769707.0
10,-67,-51,-6869,-774,-4101,-49,33,-42,2460,7725,-1523,-115,-8,-17,1068,8160,-1638,-17,40,-23,7746,-873,-1162,0.32746821641921997,2.0,0.6549364328384399,781369.0
14,-107,-50,-6867,-820,-4149,-52,53,-48,2454,7723,-1526,-40,-14,-71,1125,8290,-1689,-43,43,-23,7687,-980,-1099,0.32258063554763794,2.0,0.6451612710952759,769707.0
25,-63,-85,-6875,-824,-4153,-66,47,-66,2379,7673,-1507,-16,0,-120,1093,8464,-1676,-26,62,-37,7726,-1027,-1036,0.32746821641921997,2.0,0.6549364328384399,781369.0
