wrist_Gx,wrist_Gy,wrist_Gz,wrist_Ax,wrist_Ay,wrist_Az,biceps_Gx,biceps_Gy,biceps_Gz,biceps_Ax,biceps_Ay,biceps_Az,palm_Gx,palm_Gy,palm_Gz,palm_Ax,palm_Ay,palm_Az,thigh_Gx,thigh_Gy,thigh_Gz,thigh_Ax,thigh_Ay,thigh_Az,current,voltage,power,energy
3079,-3285,-1559,-5803,-3246,-6493,-1215,-1825,1796,166,2856,-3206,-3132,-732,-4166,1819,9273,-5354,869,4759,-1455,9302,4439,-4538,0.36168134212493896,2.0,0.7233626842498779,863004.0
34,-6,-36,-1876,7408,-2691,98,-61,25,4084,6968,1576,-25,-48,3,7076,146,-3569,-46,-67,-10,7602,-741,-1638,0.35679373145103455,2.0,0.7135874629020691,851305.0
54,-24,-35,-1824,7393,-2663,117,-33,52,4041,6974,1580,-25,-55,-5,7047,106,-3547,-33,-56,-12,7629,-701,-1672,0.35679373145103455,2.0,0.7135874629020691,851342.0
59,-18,-36,-1795,7412,-2637,112,-25,51,4008,7019,1621,-9,-80,1,7033,43,-3498,-53,-51,-5,7609,-696,-1676,0.3470185697078705,2.0,0.694037139415741,828018.0
72,3,-20,-1789,7373,-2591,103,-31,32,3929,7038,1606,3,-93,4,7052,9,-3496,-63,-52,4,7617,-735,-1717,0.3470185697078705,2.0,0.694037139415741,828018.0
97,7,17,-1835,7427,-2548,109,-38,6,3925,7077,1613,10,-109,26,7073,37,-3475,-74,-64,-7,7604,-759,-1693,0.3470185697078705,2.0,0.694037139415741,828018.0
103,8,36,-1862,7495,-2569,79,-86,-11,3929,7084,1618,-9,-126,48,7104,63,-3452,-54,-79,-15,7599,-790,-1661,0.3372434079647064,2.0,0.6744868159294128,804693.0
111,-11,53,-1879,7509,-2502,75,-115,-14,3967,7106,1636,-39,-141,61,7189,87,-3432,-35,-64,-19,7671,-771,-1699,0.3372434079647064,2.0,0.6744868159294128,804693.0
118,-34,59,-1888,7508,-2537,66,-145,-11,4048,7047,1603,-54,-126,62,7228,110,-3371,-13,-44,-25,7631,-731,-1670,0.34213098883628845,2.0,0.6842619776725769,816356.0
117,-67,50,-1884,7525,-2479,24,-154,-11,4059,7009,1604,-73,-118,58,7245,99,-3339,-12,-43,-12,7640,-686,-1681,0.34213098883628845,2.0,0.6842619776725769,816356.0
102,-96,41,-1900,7515,-2450,-1,-148,-6,4046,6981,1590,-95,-92,58,7220,78,-3276,-47,-37,-6,7629,-726,-1702,0.3519061505794525,2.0,0.703812301158905,839680.0
80,-137,40,-1845,7488,-2430,-30,-163,11,4094,7011,1531,-114,-64,66,7196,15,-3238,-52,-49,-9,7599,-748,-1683,0.3372434079647064,2.0,0.6744868159294128,804693.0
53,-147,39,-1840,7479,-2410,-10,-133,2,4083,7017,1547,-116,-41,72,7150,-34,-3184,-14,-61,-27,7596,-767,-1689,0.34213098883628845,2.0,0.6842619776725769,816356.0
23,-143,41,-1795,7468,-2384,-19,-89,1,4036,6979,1530,-81,-12,79,7148,-79,-3208,41,-62,-33,7646,-696,-1705,0.3470185697078705,2.0,0.694037139415741,828018.0
-18,-111,62,-1780,7494,-2404,-35,-73,-1,3992,7044,1539,-35,12,93,7134,-86,-3213,28,-57,-41,7599,-638,-1750,0.3372434079647064,2.0,0.6744868159294128,804693.0
-41,-91,71,-1816,7457,-2396,-62,-49,-25,4025,7073,1541,-8,25,107,7094,-53,-3232,6,-72,-36,7563,-613,-1744,0.34213098883628845,2.0,0.6842619776725769,816356.0
-60,-65,85,-1847,7438,-2374,-96,-29,-37,4067,6999,1533,14,25,115,7108,15,-3239,-22,-69,-20,7590,-641,-1753,0.3470185697078705,2.0,0.694037139415741,828018.0
-67,-65,90,-1869,7444,-2404,-140,-17,-43,4062,6980,1551,12,30,115,7147,68,-3259,-60,-72,-10,7605,-699,-1709,0.3470185697078705,2.0,0.694037139415741,828018.0
-87,-96,90,-1871,7431,-2434,-169,-24,-43,4007,6912,1516,-4,65,107,7169,118,-3286,-88,-80,-15,7611,-684,-1624,0.35679373145103455,2.0,0.7135874629020691,851342.0
-105,-127,66,-1843,7451,-2450,-203,-37,-55,4042,6892,1523,-44,102,101,7140,130,-3295,-92,-88,-26,7582,-654,-1641,0.3519061505794525,2.0,0.703812301158905,839680.0
-128,-174,37,-1838,7332,-2461,-221,-47,-62,4091,6826,1542,-65,134,84,7058,122,-3254,-78,-92,-24,7614,-707,-1652,0.3470185697078705,2.0,0.694037139415741,828018.0
-138,-211,32,-1810,7344,-2469,-227,-27,-59,4079,6748,1529,-87,159,67,7058,37,-3329,-80,-81,-4,7646,-689,-1624,0.3470185697078705,2.0,0.694037139415741,828018.0
-152,-225,27,-1744,7405,-2480,-210,10,-55,4034,6936,1552,-89,165,68,7051,-51,-3389,-118,-68,-1,7630,-657,-1648,0.3470185697078705,2.0,0.694037139415741,828018.0
-180,-196,11,-1731,7439,-2502,-195,25,-57,4007,7055,1530,-78,156,91,7016,-78,-3419,-150,-56,19,7661,-687,-1697,0.3519061505794525,2.0,0.703812301158905,839680.0
-186,-175,24,-1692,7396,-2503,-196,43,-54,3980,7064,1492,-73,152,105,7043,-92,-3436,-153,-35,38,7701,-695,-1690,0.366568922996521,2.0,0.733137845993042,874667.0
-177,-166,79,-1729,7456,-2550,-198,23,-61,3977,7037,1585,-76,152,116,7075,-105,-3457,-174,-28,30,7634,-691,-1712,0.3519061505794525,2.0,0.703812301158905,839680.0
-191,-161,86,-1731,7486,-2618,-210,7,-80,3988,7090,1612,-64,164,145,7106,-96,-3509,-119,-31,18,7570,-743,-1831,0.3372434079647064,2.0,0.6744868159294128,804693.0
-194,-154,97,-1774,7551,-2604,-210,-15,-80,3996,7125,1589,-48,166,173,7135,-63,-3556,-65,-29,9,7586,-753,-1833,0.3519061505794525,2.0,0.703812301158905,839680.0
-181,-155,123,-1844,7578,-2622,-194,-27,-70,4021,7105,1632,-38,142,187,7179,-14,-3561,-75,-23,-4,7546,-739,-1833,0.3519061505794525,2.0,0.703812301158905,839680.0
-176,-174,154,-1871,7555,-2683,-181,-15,-48,4076,7072,1648,-31,143,188,7229,27,-3528,-103,-43,-3,7590,-634,-1835,0.3519061505794525,2.0,0.703812301158905,839680.0
-182,-201,161,-1833,7536,-2681,-164,-1,-23,4102,7012,1711,-45,165,190,7232,62,-3516,-119,-38,1,7610,-611,-1885,0.34213098883628845,2.0,0.6842619776725769,816356.0
-185,-224,146,-1836,7559,-2629,-137,-2,-7,4069,7022,1732,-83,185,189,7212,76,-3559,-128,-35,5,7606,-641,-1848,0.34213098883628845,2.0,0.6842619776725769,816356.0
-178,-251,124,-1862,7577,-2629,-126,-11,-15,3996,7045,1765,-117,172,204,7196,46,-3614,-126,-33,11,7568,-726,-1799,0.3470185697078705,2.0,0.694037139415741,828018.0
-158,-271,133,-1865,7571,-2610,-108,-44,-24,3998,7086,1788,-153,151,220,7163,7,-3626,-115,-35,12,7600,-774,-1777,0.3372434079647064,2.0,0.6744868159294128,804693.0
-111,-294,185,-1800,7558,-2601,-103,-78,-27,3932,7068,1782,-165,103,218,7145,-26,-3618,-87,-38,-4,7586,-806,-1801,0.34213098883628845,2.0,0.6842619776725769,816356.0
-76,-286,184,-1730,7570,-2575,-103,-109,-23,3964,7094,1825,-142,56,203,7179,-52,-3602,-44,-55,-12,7593,-766,-1792,0.34213098883628845,2.0,0.6842619776725769,816356.0
-36,-224,165,-1733,7591,-2537,-113,-117,-28,3989,7102,1774,-110,9,189,7198,-64,-3546,-33,-37,-12,7625,-677,-1775,0.3176930546760559,2.0,0.6353861093521118,758044.0
-8,-196,169,-1770,7614,-2533,-112,-134,-28,3992,7133,1713,-93,-18,187,7238,-48,-3501,-53,-22,-10,7627,-629,-1738,0.3176930546760559,2.0,0.6353861093521118,758044.0
7,-179,165,-1787,7603,-2543,-111,-146,-13,4028,7101,1689,-105,-27,176,7248,-34,-3441,-91,-13,-7,7633,-647,-1765,0.3128054738044739,2.0,0.6256109476089478,746382.0
5,-175,159,-1776,7598,-2505,-111,-141,6,4068,7057,1730,-114,-26,177,7261,-42,-3417,-115,-22,8,7583,-650,-1714,0.3128054738044739,2.0,0.6256109476089478,746382.0
1,-168,142,-1783,7579,-2495,-102,-132,17,4074,7050,1655,-105,-4,172,7264,-57,-3379,-118,-28,15,7567,-693,-1776,0.3176930546760559,2.0,0.6353861093521118,758044.0
-7,-159,138,-1756,7559,-2503,-84,-125,42,4050,6963,1647,-88,7,156,7214,-63,-3360,-97,-15,15,7608,-784,-1804,0.3128054738044739,2.0,0.6256109476089478,746382.0
-14,-149,130,-1726,7527,-2466,-73,-118,56,4047,6944,1656,-67,12,132,7161,-76,-3355,-82,-8,7,7603,-771,-1791,0.3176930546760559,2.0,0.6353861093521118,758044.0
-31,-125,120,-1712,7506,-2487,-57,-108,71,4006,6899,1732,-26,16,123,7131,-87,-3341,-44,-10,-2,7570,-778,-1775,0.3128054738044739,2.0,0.6256109476089478,746382.0
-39,-105,116,-1714,7458,-2452,-48,-106,75,3984,6878,1694,-5,21,109,7057,-82,-3331,-49,-24,-2,7593,-742,-1806,0.371456503868103,2.0,0.742913007736206,886329.0
-43,-83,100,-1706,7417,-2340,-32,-87,70,3944,6864,1715,-9,0,114,7022,-79,-3307,-38,-24,-5,7617,-709,-1830,0.3128054738044739,2.0,0.6256109476089478,746382.0
-39,-62,89,-1687,7431,-2326,-28,-62,62,3921,6927,1700,-10,-15,124,7049,-111,-3289,-15,-14,-4,7623,-701,-1799,0.3176930546760559,2.0,0.6353861093521118,758044.0
-32,-42,96,-1719,7484,-2336,-17,-59,62,3902,7025,1686,-6,-23,140,7084,-148,-3268,-50,3,0,7629,-665,-1791,0.3372434079647064,2.0,0.6744868159294128,804693.0
-43,-27,121,-1805,7478,-2330,-19,-32,35,3934,7064,1756,14,-26,157,7131,-145,-3229,-48,2,-3,7579,-683,-1789,0.32258063554763794,2.0,0.6451612710952759,769707.0
-45,-30,165,-1773,7470,-2310,-32,-17,20,3949,7044,1732,25,-16,163,7142,-87,-3206,-51,2,-9,7564,-765,-1813,0.32746821641921997,2.0,0.6549364328384399,781369.0
-44,-30,158,-1802,7524,-2279,-32,-5,-13,3952,7039,1749,14,-8,172,7217,-45,-3223,-26,-8,-10,7546,-801,-1804,0.3519061505794525,2.0,0.703812301158905,839680.0
-53,-37,155,-1894,7529,-2318,-20,-3,-49,3944,7040,1750,6,12,182,7211,5,-3204,25,-15,-17,7587,-755,-1809,0.32746821641921997,2.0,0.6549364328384399,781369.0
-57,-79,163,-1911,7508,-2329,-27,-3,-58,3997,6883,1831,-16,24,175,7262,17,-3235,58,-18,-21,7601,-716,-1814,0.3323558270931244,2.0,0.6647116541862488,793031.0
-63,-115,150,-1821,7621,-2287,-15,15,-60,4054,6934,1835,-38,31,158,7309,-10,-3253,58,-3,-24,7635,-663,-1800,0.3176930546760559,2.0,0.6353861093521118,758044.0
-68,-120,125,-1802,7685,-2306,-3,44,-68,4068,7054,1846,-50,24,144,7331,-64,-3284,39,0,-20,7599,-642,-1781,0.3176930546760559,2.0,0.6353861093521118,758044.0
-81,-104,110,-1834,7677,-2305,7,77,-88,4069,7129,1839,-52,19,130,7349,-95,-3280,22,-11,-22,7589,-631,-1779,0.32258063554763794,2.0,0.6451612710952759,769707.0
-70,-97,122,-1789,7659,-2364,-5,99,-91,4016,7063,1880,-45,26,108,7330,-109,-3285,0,-22,-20,7627,-681,-1796,0.32258063554763794,2.0,0.6451612710952759,769707.0
-58,-104,110,-1742,7705,-2303,-13,83,-93,4005,7070,1821,-44,30,100,7350,-161,-3307,14,-12,-16,7596,-710,-1784,0.34213098883628845,2.0,0.6842619776725769,816356.0
-46,-107,78,-1721,7705,-2287,-14,50,-104,3984,7106,1860,-52,32,98,7361,-186,-3277,45,-12,-20,7573,-730,-1736,0.3176930546760559,2.0,0.6353861093521118,758044.0
-45,-107,54,-1740,7785,-2318,-3,32,-110,4005,7125,1858,-59,42,93,7392,-199,-3274,41,-10,-19,7602,-693,-1713,0.3176930546760559,2.0,0.6353861093521118,758044.0
-82,-129,55,-1767,7793,-2313,-14,7,-101,4021,7081,1860,-48,57,79,7399,-212,-3263,24,-8,-20,7618,-619,-1718,0.32258063554763794,2.0,0.6451612710952759,769707.0
-78,-126,47,-1698,7765,-2332,-14,-1,-78,4056,7072,1823,-34,69,62,7417,-217,-3279,-5,-5,-13,7637,-579,-1738,0.32258063554763794,2.0,0.6451612710952759,769707.0
-74,-93,15,-1642,7798,-2405,-20,0,-51,4118,7042,1851,1,76,33,7397,-212,-3314,-34,7,-2,7619,-624,-1714,0.32258063554763794,2.0,0.6451612710952759,769707.0
-92,-70,-11,-1621,7770,-2359,-18,3,-26,4128,6994,1818,23,77,-15,7345,-179,-3377,-39,-10,-2,7598,-702,-1704,0.3176930546760559,2.0,0.6353861093521118,758044.0
-68,-29,-60,-1618,7704,-2328,-21,5,-1,4099,6974,1845,47,59,-69,7292,-159,-3349,-40,-9,-11,7601,-752,-1680,0.3176930546760559,2.0,0.6353861093521118,758044.0
-55,-18,-98,-1646,7676,-2382,-18,8,23,4072,6933,1833,36,62,-94,7249,-185,-3349,-20,-12,-10,7585,-741,-1712,0.3128054738044739,2.0,0.6256109476089478,746382.0
-60,-24,-123,-1629,7615,-2365,-8,15,23,4018,6959,1842,8,71,-80,7207,-254,-3336,2,-16,-11,7595,-744,-1709,0.32258063554763794,2.0,0.6451612710952759,769707.0
-57,-41,-125,-1579,7558,-2372,3,16,14,3942,6999,1857,-15,87,-62,7128,-317,-3349,19,-13,-13,7617,-704,-1713,0.30791789293289185,2.0,0.6158357858657837,734720.0
-53,-57,-104,-1541,7586,-2343,12,12,1,3909,7037,1858,-28,63,-40,7069,-371,-3383,11,-19,-2,7632,-645,-1694,0.3176930546760559,2.0,0.6353861093521118,758044.0
-39,-50,-76,-1509,7550,-2340,13,15,-11,3892,7068,1847,-11,19,-17,7046,-396,-3398,-28,-14,-7,7644,-611,-1672,0.3176930546760559,2.0,0.6353861093521118,758044.0
