wrist_Gx,wrist_Gy,wrist_Gz,wrist_Ax,wrist_Ay,wrist_Az,biceps_Gx,biceps_Gy,biceps_Gz,biceps_Ax,biceps_Ay,biceps_Az,palm_Gx,palm_Gy,palm_Gz,palm_Ax,palm_Ay,palm_Az,thigh_Gx,thigh_Gy,thigh_Gz,thigh_Ax,thigh_Ay,thigh_Az,current,voltage,power,energy
3207,-939,-1108,-7050,-1694,9171,2412,743,1307,-2776,-1158,-4922,-2488,-398,-184,6256,6537,6109,-1565,646,119,7681,-113,-1505,0.3812316656112671,2.0,0.7624633312225342,909653.0
305,-754,-5852,-4804,5945,-3173,697,2197,-2128,-1942,6759,-3964,318,899,-4786,8107,1585,-1567,589,268,-229,8035,-675,-438,0.32258063554763794,2.0,0.6451612710952759,769485.0
280,-759,-5570,-4340,5731,-2982,1211,2153,-2107,-2179,6427,-4037,420,936,-4394,7153,992,-1748,565,333,-201,7639,-557,-473,0.32746821641921997,2.0,0.6549364328384399,781369.0
282,-727,-5084,-3427,5315,-2582,1151,1921,-2203,-2076,6798,-3914,440,757,-4077,6523,690,-1901,611,262,-190,7595,-361,-485,0.32746821641921997,2.0,0.6549364328384399,781369.0
269,-666,-4651,-3003,5088,-2633,643,1987,-2167,-1511,6830,-3985,500,621,-3816,5866,-943,-1825,635,201,-168,7636,-166,-397,0.32746821641921997,2.0,0.6549364328384399,781369.0
235,-532,-4089,-2704,4783,-2738,598,2136,-2046,-1288,6352,-4235,323,436,-3310,5549,-112,-1901,719,162,-139,7760,-195,-368,0.32746821641921997,2.0,0.6549364328384399,781369.0
217,-422,-3614,-2342,4487,-2801,895,1766,-1844,-1337,6921,-4077,398,429,-2879,5274,-156,-1954,851,149,-124,7822,-319,-309,0.32258063554763794,2.0,0.6451612710952759,769707.0
173,-234,-2978,-1857,4322,-2844,355,1729,-1694,-1220,6982,-3821,478,389,-2351,4651,-946,-1994,913,106,-151,7797,-487,-195,0.32258063554763794,2.0,0.6451612710952759,769707.0
90,-36,-2479,-1734,4272,-2800,171,1500,-1428,-723,6884,-3959,625,270,-1749,4596,-823,-2091,1007,137,-157,7841,-586,12,0.3128054738044739,2.0,0.6256109476089478,746382.0
29,173,-1953,-1417,4148,-2771,4,1657,-1198,-737,6879,-4123,799,259,-1206,4182,-1429,-2080,967,152,-142,7861,-447,53,0.3176930546760559,2.0,0.6353861093521118,758044.0
-52,374,-1187,-1267,4154,-2714,-373,1534,-616,-1161,6892,-4427,797,190,-730,4067,-1471,-2031,1036,116,-237,7753,-141,97,0.3176930546760559,2.0,0.6353861093521118,758044.0
-132,420,-562,-1119,4117,-2576,-533,1407,-97,-1286,6750,-4105,662,191,-45,4010,-1735,-1927,1069,-49,-267,7510,86,130,0.32258063554763794,2.0,0.6451612710952759,769707.0
