wrist_Gx,wrist_Gy,wrist_Gz,wrist_Ax,wrist_Ay,wrist_Az,biceps_Gx,biceps_Gy,biceps_Gz,biceps_Ax,biceps_Ay,biceps_Az,palm_Gx,palm_Gy,palm_Gz,palm_Ax,palm_Ay,palm_Az,thigh_Gx,thigh_Gy,thigh_Gz,thigh_Ax,thigh_Ay,thigh_Az,current,voltage,power,energy
-3419,-12988,7192,-13823,-8007,-3880,1231,-1176,-2149,10476,192,-8274,7991,7081,25957,24113,10214,8908,6228,-1917,-2922,8055,-2534,-1797,0.3812316656112671,2.0,0.7624633312225342,909653.0
-1961,5541,10310,-5231,10810,-5455,-920,-716,438,5568,10879,-560,5105,3726,13511,13795,10851,-13900,2124,-2273,-601,13364,-4981,-2370,0.3176930546760559,2.0,0.6353861093521118,757889.0
-2689,6120,9882,-11103,13935,-10253,-1330,-756,171,8168,14052,1370,5751,2015,12657,15096,19230,-14035,1478,-1222,-862,14781,-3120,-3558,0.32258063554763794,2.0,0.6451612710952759,769707.0
-3437,6673,10162,-19674,16222,-16214,-2158,213,-229,9737,12637,4635,7348,2150,9075,15862,28699,-15812,311,153,-779,14145,-3406,-4511,0.3176930546760559,2.0,0.6353861093521118,758044.0
-4896,6278,9691,-23883,13471,-15971,-1963,927,-412,8669,12271,5341,6441,3264,5498,12839,29760,-14359,269,1003,-1188,11000,-4362,-4864,0.3128054738044739,2.0,0.6256109476089478,746382.0
-3802,3943,6991,-19370,8883,-14778,-1808,1742,164,5373,11698,4141,5251,4429,4373,10281,27311,-13672,627,844,-1503,8449,-4542,-4093,0.3176930546760559,2.0,0.6353861093521118,758044.0
-3263,2325,3378,-18228,6682,-11212,-1870,1333,501,3575,8968,3194,2157,5113,3648,5861,24128,-10084,1345,779,-1577,7215,-4531,-3247,0.3176930546760559,2.0,0.6353861093521118,758044.0
-3384,202,2138,-16080,4215,-8582,-1449,359,504,2663,5377,2510,-693,4849,2011,2128,20021,-9026,1957,1054,-1757,6910,-3320,-1998,0.32258063554763794,2.0,0.6451612710952759,769707.0
-3122,-2876,959,-10753,1379,-6713,-1013,246,392,2727,3483,1875,-2533,3648,-536,-241,15871,-7969,1837,1580,-2023,6468,-2692,-1587,0.32258063554763794,2.0,0.6451612710952759,769707.0
-2587,-3474,-343,-7516,-39,-5991,-429,1291,185,2550,2946,1148,-2661,2404,-2082,-626,12544,-7185,1041,1782,-2344,5840,-1749,-1635,0.39589443802833557,2.0,0.7917888760566711,944640.0
-1583,-2203,-2149,-5850,-1346,-4717,-168,2053,-156,1765,2463,670,-1713,1495,-2620,-1157,9346,-6674,-88,2155,-2677,5650,-914,-1089,0.3176930546760559,2.0,0.6353861093521118,758044.0
-901,-652,-3091,-6032,-1321,-4168,204,2294,-653,613,1848,391,-423,905,-3312,-1001,9305,-6088,30,2867,-3037,5013,-1144,-971,0.32746821641921997,2.0,0.6549364328384399,781369.0
-279,398,-3899,-6393,-314,-4099,450,2039,-842,795,1545,324,-85,-8,-4257,-443,10940,-5926,1272,3143,-3354,5073,-1506,-1889,0.3323558270931244,2.0,0.6647116541862488,793031.0
127,210,-4607,-6718,281,-4343,753,2001,-813,1087,929,734,-819,-990,-5798,649,12641,-5933,2182,3746,-3108,3727,-3009,-3031,0.32746821641921997,2.0,0.6549364328384399,781369.0
1023,-364,-6207,-8170,836,-4755,1007,1950,-627,920,816,989,-1975,-1846,-6992,1947,14880,-6971,483,3521,-2109,2045,-2903,-4107,0.32746821641921997,2.0,0.6549364328384399,781369.0
1762,-746,-7639,-10217,1911,-5244,1287,1385,-238,699,1264,1536,-2863,-2642,-8185,3736,16224,-7312,-484,2236,-1353,1783,-3657,-3592,0.32746821641921997,2.0,0.6549364328384399,781369.0
2696,-1453,-9619,-12578,3615,-6955,1586,1176,140,833,2073,1950,-3341,-3149,-9391,6259,17407,-8524,-202,1568,-913,3029,-1886,-4104,0.3176930546760559,2.0,0.6353861093521118,758044.0
3319,-1724,-11085,-13706,4970,-8413,1913,1078,632,342,4228,2637,-2781,-3370,-10523,9098,20356,-9999,943,132,-144,2204,798,-5911,0.3176930546760559,2.0,0.6353861093521118,758044.0
4117,-1191,-12711,-14359,7555,-9052,2641,1034,802,-583,6669,3502,-2958,-3621,-12601,11315,21448,-10795,-1687,-522,1253,5082,3343,-6142,0.32746821641921997,2.0,0.6549364328384399,781369.0
4735,-409,-13602,-15182,8627,-9004,4142,850,786,-1465,10377,3817,-3704,-4455,-13570,12716,20242,-10992,-2997,-477,2008,8738,2863,-5509,0.3176930546760559,2.0,0.6353861093521118,758044.0
5947,-334,-13693,-16361,9706,-8399,4968,907,463,-1466,13935,3998,-4285,-4583,-12937,14826,15260,-11005,-3456,-65,1155,14245,1670,-6901,0.32746821641921997,2.0,0.6549364328384399,781369.0
6461,-1452,-12634,-13948,11455,-6525,4861,440,-221,-237,17846,4614,-4191,-4428,-11823,14793,7689,-9013,-3233,553,-313,13904,-1319,-3286,0.3176930546760559,2.0,0.6353861093521118,758044.0
5950,-3289,-10041,-7743,12649,-3809,4059,-294,-532,949,19592,5663,-4041,-4965,-10372,14125,1013,-6197,-1622,769,-696,10814,-5065,-1557,0.3176930546760559,2.0,0.6353861093521118,758044.0
4881,-3961,-7866,-3929,12466,-2682,2180,-963,-793,3099,18543,7268,-3709,-5060,-7813,13052,-5989,-4265,-136,505,-376,8959,-6964,-1869,0.371456503868103,2.0,0.742913007736206,886329.0
3248,-3891,-4742,105,11076,-1663,564,-603,-1223,4910,17319,8146,-2637,-4032,-4999,11680,-8249,-1180,831,9,240,9474,-4811,-2189,0.32258063554763794,2.0,0.6451612710952759,769707.0
1912,-3350,-1775,2818,9483,-31,-1370,331,-674,3202,14993,6868,-1182,-3207,-2328,9486,-12496,544,1476,-7,576,10662,-2906,-2828,0.3372434079647064,2.0,0.6744868159294128,804693.0
13,-2634,2064,5629,6951,2121,-2795,813,-180,517,13407,5886,-12,-2526,860,8063,-15985,2731,1819,-9,329,9935,-942,-3017,0.39100685715675354,2.0,0.7820137143135071,932978.0
-1101,-1857,4775,8000,4417,1965,-3693,-936,666,-780,10045,3327,2494,-1884,3429,7771,-17695,3081,1969,-159,-22,8321,-30,-2814,0.3176930546760559,2.0,0.6353861093521118,758044.0
-1817,-527,7152,8800,2987,1167,-3790,-2381,1143,-1220,7779,1797,4852,-229,7080,9131,-14288,2280,1809,-81,-282,7379,283,-2645,0.3176930546760559,2.0,0.6353861093521118,758044.0
-2332,2074,9720,6072,3109,-1074,-3059,-3225,1293,17,5466,-357,6242,2211,9930,10431,-11078,266,930,-260,-280,5368,595,-2370,0.39100685715675354,2.0,0.7820137143135071,932978.0
