wrist_Gx,wrist_Gy,wrist_Gz,wrist_Ax,wrist_Ay,wrist_Az,biceps_Gx,biceps_Gy,biceps_Gz,biceps_Ax,biceps_Ay,biceps_Az,palm_Gx,palm_Gy,palm_Gz,palm_Ax,palm_Ay,palm_Az,thigh_Gx,thigh_Gy,thigh_Gz,thigh_Ax,thigh_Ay,thigh_Az,current,voltage,power,energy
-2270,5636,-1165,-5054,6726,2114,835,3591,424,2091,7320,-2497,4782,-1151,-2339,8138,4581,-658,2361,-424,-11,7434,-767,-1865,0.36168134212493896,5.043988227844238,1.824316382408142,0.20250172913074493
-101,-60,-100,-6535,-1674,-4435,156,24,21,7425,3800,-2160,-49,22,-127,-1901,5386,-6150,-91,15,21,7455,-1441,-2068,0.32258063554763794,5.053763389587402,1.6302461624145508,0.21846412122249603
-118,-21,-83,-6492,-1708,-4483,180,11,67,7539,3712,-2254,41,50,-166,-1910,5230,-6426,-84,28,31,7428,-1510,-2066,0.3176930546760559,5.053763389587402,1.6055455207824707,0.21847181022167206
-162,110,-75,-6330,-1719,-4842,254,-37,162,7698,3476,-2408,259,79,-239,-2009,5129,-6404,-47,37,9,7382,-1474,-2056,0.3176930546760559,5.053763389587402,1.6055455207824707,0.2184794843196869
-228,323,-72,-6383,-1779,-5030,342,-113,276,7832,3347,-2527,528,283,-290,-1892,5121,-6684,-19,28,-3,7382,-1493,-2004,0.3176930546760559,5.053763389587402,1.6055455207824707,0.21848715841770172
-330,619,-97,-6555,-1903,-5081,465,-226,448,7938,3429,-2591,653,410,-348,-2137,5282,-6810,-21,48,4,7411,-1412,-1988,0.30791789293289185,5.053763389587402,1.556144118309021,0.21849465370178223
-387,734,-127,-6654,-2053,-4931,558,-269,523,7856,3704,-2580,703,413,-340,-2318,5415,-6849,-73,55,9,7424,-1369,-2022,0.3128054738044739,5.053763389587402,1.5808448791503906,0.2185022085905075
-414,815,-147,-6608,-2080,-4799,634,-213,544,7707,3868,-2619,805,439,-350,-2285,5396,-6698,-63,39,10,7443,-1337,-2064,0.32258063554763794,5.053763389587402,1.6302461624145508,0.2185099869966507
-425,885,-160,-6634,-2004,-4573,629,-157,549,7633,3881,-2544,888,448,-352,-2189,5428,-6452,-58,28,3,7426,-1381,-2083,0.3176930546760559,5.053763389587402,1.6055455207824707,0.21851767599582672
-423,890,-175,-6664,-1947,-4333,604,-87,523,7519,3780,-2439,894,366,-342,-2111,5495,-6388,-89,42,18,7395,-1421,-2090,0.3176930546760559,5.053763389587402,1.6055455207824707,0.21852533519268036
