wrist_Gx,wrist_Gy,wrist_Gz,wrist_Ax,wrist_Ay,wrist_Az,biceps_Gx,biceps_Gy,biceps_Gz,biceps_Ax,biceps_Ay,biceps_Az,palm_Gx,palm_Gy,palm_Gz,palm_Ax,palm_Ay,palm_Az,thigh_Gx,thigh_Gy,thigh_Gz,thigh_Ax,thigh_Ay,thigh_Az,current,voltage,power,energy
-649,1193,-984,-1126,7053,-3544,-25,1610,-595,2424,7288,-2540,1387,442,-559,7482,510,-1786,682,59,-270,7651,1259,-1071,0.32258063554763794,2.0,0.6451612710952759,769700.0
1163,-3484,-1821,-8336,-8746,-5864,-3399,-184,2983,543,6878,-4236,-2029,1887,-1168,-5466,14285,-4327,628,478,239,6371,404,-3919,0.3128054738044739,2.0,0.6256109476089478,746354.0
1457,-3346,-2528,-6237,-9656,-5356,-2763,-419,2260,199,6631,-4612,-1645,1831,-2218,-7909,12355,-6008,135,337,228,6361,1047,-3917,0.30791789293289185,2.0,0.6158357858657837,734720.0
1761,-2949,-4020,-4363,-11211,-3912,-2113,-760,990,-623,4654,-5163,-1513,887,-3286,-9442,11011,-6072,-120,237,190,6128,1327,-3893,0.3176930546760559,2.0,0.6353861093521118,758044.0
1836,-2931,-4844,-3282,-11741,-3269,-1306,-1094,16,-846,2768,-5802,-1533,-93,-4461,-8635,10760,-4672,-376,34,190,5957,1672,-3619,0.3176930546760559,2.0,0.6353861093521118,758044.0
1789,-3168,-5943,-2210,-9852,-3631,442,-1152,-1612,-795,672,-6661,-1334,-195,-6168,-6422,9976,-3666,-837,-223,409,6539,1974,-3173,0.3128054738044739,2.0,0.6256109476089478,746382.0
1414,-3280,-6804,-2217,-7970,-3592,2085,-633,-2961,-835,175,-7031,-1264,61,-7413,-4523,7798,-2185,-1227,-298,557,6705,1774,-2929,0.3176930546760559,2.0,0.6353861093521118,758044.0
589,-3095,-7775,-1622,-6028,-3466,4365,-152,-4041,-827,1060,-7292,-998,543,-8304,-3245,1326,-1362,-1290,-423,501,6211,1361,-3096,0.32746821641921997,2.0,0.6549364328384399,781369.0
-1040,-1665,-7562,-2946,-6588,-2523,5913,-455,-4043,-220,3230,-7134,-2542,543,-7561,-3148,-629,371,-1363,-772,337,5858,1195,-3889,0.30791789293289185,2.0,0.6158357858657837,734720.0
-1246,-2448,-8245,-1163,-5185,-1822,7087,-1103,-3681,956,6623,-6482,-880,425,-7663,-3565,-416,-1789,-1306,-1048,205,5574,1225,-4268,0.3128054738044739,2.0,0.6256109476089478,746382.0
-1441,-216,-8586,472,-6276,-761,7239,-1148,-3686,1688,8877,-5772,820,495,-6472,-3803,-2914,-2202,-1226,-1190,104,5247,1467,-4557,0.3176930546760559,2.0,0.6353861093521118,758044.0
-1916,1349,-6388,-186,-5478,-1196,7086,-1127,-3855,2731,10117,-4836,2908,336,-5365,-4622,-3430,-1825,-1417,-1343,84,5276,2102,-4889,0.3176930546760559,2.0,0.6353861093521118,758044.0
-2895,3025,-4735,550,-4273,-949,6508,-552,-3126,4152,11600,-4182,4166,-4,-4043,-4274,-3159,-1377,-1903,-1376,64,5501,2496,-4824,0.3176930546760559,2.0,0.6353861093521118,758044.0
-1988,3831,-1888,-3664,-6236,-590,5798,-142,-2629,5552,11010,-3677,4559,-67,-2478,-3865,-2105,-864,-2072,-1262,-104,5857,2490,-4620,0.3176930546760559,2.0,0.6353861093521118,758044.0
-1438,2599,-711,-1595,-3616,-127,5311,252,-2757,6529,10145,-2260,3301,18,-889,-3545,-975,-530,-1830,-1209,-230,6194,2548,-4270,0.30791789293289185,2.0,0.6158357858657837,734720.0
-1426,2547,96,-813,-2261,202,4773,928,-2740,5889,8770,-945,2089,-426,458,-2370,-1473,-913,-1233,-1025,-353,6508,2577,-3930,0.3128054738044739,2.0,0.6256109476089478,746382.0
-1198,2923,1159,-1717,-1107,822,4472,1617,-2858,5551,9092,-156,1687,-662,1406,-395,-2141,-1541,-666,-762,-482,6466,2545,-3777,0.3176930546760559,2.0,0.6353861093521118,758044.0
-900,3260,2364,-2546,987,387,3778,2293,-2732,5306,8625,455,2834,-1526,2890,1939,-1088,-859,-47,-779,-914,6465,1811,-3643,0.32258063554763794,2.0,0.6451612710952759,769707.0
-823,4979,3221,-2402,3497,-709,3055,2223,-2799,3336,8596,1235,4472,-1520,3719,4048,705,-99,1061,-739,-959,7094,1006,-3847,0.32258063554763794,2.0,0.6451612710952759,769707.0
-1039,6158,4313,-4373,4559,-584,2530,2125,-2685,2231,8021,1120,5081,-948,4011,5500,3195,387,2198,-603,-1290,7735,564,-4130,0.3128054738044739,2.0,0.6256109476089478,746382.0
-1689,6051,5176,-5900,5907,-115,1816,2036,-1542,2056,9316,736,4003,-826,3816,6606,7654,-74,2889,-428,-1678,8183,87,-4395,0.3128054738044739,2.0,0.6256109476089478,746382.0
-1080,4066,5441,-10218,5153,1562,518,1446,-338,2087,10678,-179,1178,-1729,4006,6701,10261,872,3252,-170,-1925,8076,4,-4763,0.32746821641921997,2.0,0.6549364328384399,781369.0
-777,2232,5531,-14544,6623,-653,-1281,-838,1168,2798,11383,-1262,-173,-2174,5442,8588,9366,2644,3053,64,-2131,7811,321,-5246,0.3128054738044739,2.0,0.6256109476089478,746382.0
-742,80,6493,-14941,6633,-2645,-2348,-2022,1474,4122,11285,-1466,671,-977,6642,9291,10973,4099,2912,67,-2207,7766,680,-5630,0.32258063554763794,2.0,0.6451612710952759,769707.0
-983,-266,6804,-11964,5670,-2074,-3943,-2079,1067,5332,10971,-2082,1067,125,6278,8810,15155,4481,3091,58,-2258,7792,1198,-5806,0.32746821641921997,2.0,0.6549364328384399,781369.0
-1810,735,5172,-12440,5241,-1426,-4702,-2208,1266,5884,10919,-3285,163,804,4963,7712,18146,3714,3475,202,-2282,7706,1968,-5469,0.32258063554763794,2.0,0.6451612710952759,769707.0
-2356,342,4231,-16553,3891,-2347,-5066,-2413,2043,6724,10848,-4129,-1866,1503,4305,6160,17479,3445,3844,351,-2297,7558,2502,-5041,0.32746821641921997,2.0,0.6549364328384399,781369.0
-2320,-2324,4416,-20157,1884,-4322,-5216,-1422,3033,8088,10750,-4477,-2419,2198,5152,5045,15874,3062,3881,407,-2270,7181,2852,-4508,0.32258063554763794,2.0,0.6451612710952759,769707.0
-2258,-4128,4772,-15786,899,-5095,-5261,410,3101,8124,10464,-4765,-1473,3038,5232,4060,16778,2927,3799,329,-2111,6829,2639,-4415,0.32746821641921997,2.0,0.6549364328384399,781369.0
-2568,-2848,3756,-12423,-609,-6011,-4824,2327,2941,6358,9748,-5904,-842,3942,4682,3541,18131,2521,3594,218,-1904,6727,2112,-4408,0.3128054738044739,2.0,0.6256109476089478,746382.0
-2978,-1186,2444,-14068,-1242,-5832,-4550,2930,3066,4861,9539,-6521,-971,5303,3906,1689,19567,859,3449,277,-1687,6750,893,-4261,0.3128054738044739,2.0,0.6256109476089478,746382.0
-3749,-1412,1704,-15075,-3312,-5687,-4289,3387,3417,3590,9293,-6271,-1186,5601,2714,-636,18701,-879,3021,221,-1587,6275,-429,-4394,0.3128054738044739,2.0,0.6256109476089478,746382.0
-3949,-1828,1455,-14778,-4831,-6818,-3962,3469,3637,3310,8282,-5814,-563,5472,2354,-1202,17233,-2295,2542,64,-1395,6514,-1784,-4360,0.3176930546760559,2.0,0.6353861093521118,758044.0
-3853,-2152,1459,-13656,-5542,-7665,-3729,4138,3326,3104,6826,-5171,233,5882,1907,-1013,16961,-3426,2741,47,-1327,6272,-2328,-4506,0.30791789293289185,2.0,0.6158357858657837,734720.0
-3335,-2445,73,-10045,-6461,-7547,-3233,4884,2782,2796,6225,-4696,122,6379,1268,-2237,16291,-4784,3269,219,-1254,6860,-2274,-3937,0.3176930546760559,2.0,0.6353861093521118,758044.0
-3130,-2507,-1118,-8297,-6887,-6596,-2149,5109,1926,1860,5883,-4438,-1143,6401,483,-2943,13852,-5947,3909,659,-1157,6316,-1686,-4074,0.32258063554763794,2.0,0.6451612710952759,769707.0
-3039,-3519,-1432,-7331,-6451,-5368,-1505,4615,1461,990,5030,-4894,-2014,5956,-667,-3566,10872,-6439,4745,803,-1247,6285,-959,-4198,0.3323558270931244,2.0,0.6647116541862488,793031.0
-3284,-4621,-1163,-5333,-5550,-5833,-653,3614,1156,1034,2497,-5320,-1621,4918,-1621,-3707,8064,-6251,4530,1055,-948,6331,-206,-4501,0.3176930546760559,2.0,0.6353861093521118,758044.0
-3887,-3857,-1383,-1735,-5174,-6718,493,2890,1074,1177,1262,-5389,-472,4215,-1661,-2593,5593,-5867,4117,1264,-1129,6374,1028,-4375,0.3176930546760559,2.0,0.6353861093521118,758044.0
-4137,-1382,-1793,-596,-4865,-5952,2433,2146,947,1819,2823,-4884,1821,4339,-1644,-1965,4737,-5683,3867,1476,-1060,6431,1502,-4529,0.30791789293289185,2.0,0.6158357858657837,734720.0
-4294,1642,-3099,-1560,-4886,-5155,3390,2027,666,2112,4954,-4212,3268,4305,-1674,-2382,4711,-5276,3316,1544,-858,6363,636,-4258,0.32258063554763794,2.0,0.6451612710952759,769707.0
