wrist_Gx,wrist_Gy,wrist_Gz,wrist_Ax,wrist_Ay,wrist_Az,biceps_Gx,biceps_Gy,biceps_Gz,biceps_Ax,biceps_Ay,biceps_Az,palm_Gx,palm_Gy,palm_Gz,palm_Ax,palm_Ay,palm_Az,thigh_Gx,thigh_Gy,thigh_Gz,thigh_Ax,thigh_Ay,thigh_Az,current,voltage,power,energy
22,-1886,-316,-1061,6518,-4701,-405,372,-239,3212,6906,-378,-2111,-788,-566,6510,1285,-4837,-365,-53,89,7965,-60,161,0.37634408473968506,5.053763389587402,1.901953935623169,0.13488060235977173
3152,63,-12962,-10791,2571,-7227,2449,-701,2552,6675,5682,-4192,-2555,33,-11262,7916,15258,-5483,70,-118,-85,7898,174,322,0.34213098883628845,5.043988227844238,1.7257046699523926,0.14184068143367767
3126,1045,-13753,-11276,2065,-6560,3166,-683,2900,6713,5735,-4748,-3150,541,-12217,7714,16804,-5623,0,-130,-75,7867,130,359,0.3470185697078705,5.043988227844238,1.7503576278686523,0.14184899628162384
2985,450,-14582,-10910,1097,-5878,4077,-172,3175,6720,5940,-5682,-4377,474,-13435,7085,14987,-5752,-70,-127,-67,7903,124,243,0.3323558270931244,5.043988227844238,1.6763988733291626,0.14185695350170135
3032,-244,-15266,-10416,-29,-6293,4815,4,3261,6300,5753,-6220,-4550,345,-13693,7075,11087,-6358,-157,-106,-80,7848,189,133,0.34213098883628845,5.043988227844238,1.7257046699523926,0.14186513423919678
3148,-398,-15964,-8659,-880,-6349,5931,-321,3278,5480,5403,-7128,-3913,841,-13955,6144,9051,-6663,-220,-128,-95,7777,312,1,0.30791789293289185,5.043988227844238,1.5531342029571533,0.14187251031398773
3384,-862,-15819,-4837,-1568,-5385,7008,-567,3193,5251,5756,-8006,-3527,377,-15202,4665,6804,-7625,-294,-129,-87,7709,288,46,0.3128054738044739,5.053763389587402,1.5808448791503906,0.1418800950050354
3466,-900,-15512,-1967,-2049,-4732,7965,-1074,3210,4781,6437,-8731,-3167,-481,-15706,3525,3006,-8377,-350,-176,-10,7629,402,162,0.30791789293289185,5.043988227844238,1.5531342029571533,0.14188753068447113
3685,514,-15059,736,-3159,-4522,8388,-1394,3017,4537,6774,-8928,-3033,-1645,-15148,2822,-368,-8382,-439,-211,109,7817,559,328,0.32258063554763794,5.053763389587402,1.6302461624145508,0.14189530909061432
4144,1903,-14525,1634,-3704,-4737,8490,-1819,2413,4664,6710,-9962,-2989,-2491,-14110,2512,-2899,-8297,-505,-176,357,8172,409,469,0.3128054738044739,5.043988227844238,1.577787160873413,0.1419028341770172
5024,2120,-12762,3173,-3462,-3857,8486,-2412,2046,5053,6940,-8336,-3420,-3114,-12985,1165,-6418,-8041,-418,-105,409,8101,198,298,0.3128054738044739,5.043988227844238,1.577787160873413,0.1419103890657425
5615,1029,-10817,4587,-3573,-2352,8385,-3431,1763,4845,7422,-6476,-3978,-3871,-11741,-581,-10927,-7595,-236,-123,252,7889,-57,502,0.32258063554763794,5.043988227844238,1.627092957496643,0.14191816747188568
5865,-371,-8755,5527,-4095,-712,8346,-4353,1105,4507,7411,-5330,-3844,-5697,-8957,-1973,-14776,-6542,287,-227,108,7862,-83,204,0.32258063554763794,5.043988227844238,1.627092957496643,0.14192596077919006
5840,-1014,-6173,5958,-4290,1179,8407,-4569,567,5129,6916,-4509,-2717,-7976,-5511,-2160,-15826,-3496,913,-252,-103,7853,-91,-249,0.32746821641921997,5.043988227844238,1.6517457962036133,0.141933873295784
5424,-919,-4106,5921,-3870,1770,8446,-3748,-128,6577,6123,-3917,-1695,-9175,-2492,-376,-15814,-360,1292,-315,-247,7783,-195,-479,0.32258063554763794,5.043988227844238,1.627092957496643,0.14194166660308838
4895,-751,-1313,5322,-3576,1310,8340,-2077,-545,7129,6074,-3529,-26,-8384,-74,2121,-14800,3526,1582,-328,-252,7993,-305,-671,0.32258063554763794,5.053763389587402,1.6302461624145508,0.14194945991039276
4547,-357,405,4364,-2563,590,7561,223,-716,6943,5902,-3350,1424,-5394,1744,4401,-11419,7338,1659,-124,-150,8132,-261,-778,0.3176930546760559,5.053763389587402,1.6055455207824707,0.1419571489095688
3651,-612,2017,2448,-691,2056,6756,2054,-476,8211,4040,-3213,475,-1997,4463,4389,-6260,8995,1608,68,-108,7960,-438,-752,0.30791789293289185,5.043988227844238,1.5531342029571533,0.14196456968784332
2557,-1369,2771,-349,-99,3982,5858,4849,309,8034,3364,-3604,-1975,-130,6944,4093,-2495,8804,1472,153,-67,7805,43,-730,0.32258063554763794,5.053763389587402,1.6302461624145508,0.1419723629951477
332,-2570,3289,-3512,761,6531,4887,6209,602,6449,3450,-2797,-2796,-252,6937,3522,1165,9151,1294,103,-53,7818,754,-739,0.3176930546760559,5.043988227844238,1.6024399995803833,0.14198000729084015
-1328,-2768,3892,-2865,594,5965,3257,4646,603,5357,3093,-1850,503,-418,4679,3953,360,9433,1253,-1,-106,7776,1241,-835,0.3176930546760559,5.043988227844238,1.6024399995803833,0.1419876664876938
-2734,-1503,4330,-1568,190,4239,1799,3551,234,4862,2134,-2708,5101,1236,2203,4894,2954,9584,1286,-50,-127,7764,1799,-934,0.32258063554763794,5.053763389587402,1.6302461624145508,0.14199547469615936
-4647,2086,3680,-1993,-23,2109,1292,3716,344,5534,1853,-2950,6103,4094,1932,5485,5052,9550,1314,-63,-68,7901,2294,-969,0.3176930546760559,5.053763389587402,1.6055455207824707,0.1420031487941742
-5807,3991,2677,-4601,-716,385,542,3154,625,5954,1506,-3446,5173,6574,3008,4653,6182,8383,1191,117,72,7989,2423,-927,0.32258063554763794,5.043988227844238,1.627092957496643,0.14201092720031738
-7134,3198,1285,-7491,-2275,-287,-13,2707,712,6693,802,-4027,2841,9285,3741,3460,8619,5529,983,268,164,7890,2198,-631,0.30791789293289185,5.043988227844238,1.5531342029571533,0.1420183777809143
-8156,820,654,-7760,-2897,83,-346,2867,1069,7364,458,-4471,-175,10187,3630,1545,10295,3163,769,366,297,8010,1657,-191,0.32258063554763794,5.043988227844238,1.627092957496643,0.1420261412858963
-9095,-2423,-83,-6167,-3504,-2732,-627,2590,1377,7497,153,-4526,-1631,10645,3336,1367,9356,320,408,483,420,8201,1261,146,0.3128054738044739,5.043988227844238,1.577787160873413,0.1420336812734604
-9250,-3112,-741,-4790,-4377,-5209,-909,2557,1398,7254,-699,-5541,-1035,11947,2811,1113,9143,-2022,120,631,434,8215,707,454,0.3176930546760559,5.053763389587402,1.6055455207824707,0.14204135537147522
-8826,-2342,-1656,-3880,-5610,-6106,-883,3043,1320,7303,-1625,-6646,-153,12771,1152,-403,13681,-6185,156,664,224,7817,358,620,0.3176930546760559,5.053763389587402,1.6055455207824707,0.14204904437065125
-8446,-1499,-2289,-2587,-5903,-6570,-93,3303,1093,5822,-1757,-7160,1016,12037,-3613,-3834,14399,-10019,297,501,-23,7745,692,453,0.3176930546760559,5.043988227844238,1.6024399995803833,0.14205671846866608
-7672,-359,-3342,-2937,-6837,-9036,230,3245,962,4693,-1898,-7094,1243,10670,-5748,-4920,14017,-14168,626,248,-308,7014,476,231,0.3176930546760559,5.043988227844238,1.6024399995803833,0.14206437766551971
