wrist_Gx,wrist_Gy,wrist_Gz,wrist_Ax,wrist_Ay,wrist_Az,biceps_Gx,biceps_Gy,biceps_Gz,biceps_Ax,biceps_Ay,biceps_Az,palm_Gx,palm_Gy,palm_Gz,palm_Ax,palm_Ay,palm_Az,thigh_Gx,thigh_Gy,thigh_Gz,thigh_Ax,thigh_Ay,thigh_Az,current,voltage,power,energy
-1913,-3035,531,1056,5199,-12504,-1958,-2124,1089,4010,6081,-3202,-1959,1462,-8,5294,64,-14654,865,525,-353,8377,1780,-1909,0.371456503868103,5.043988227844238,1.873622179031372,0.0
6111,-2519,5367,-868,9607,-7331,6365,-4186,2604,-188,7286,-9074,-1333,-6481,4374,10041,2089,-7352,-2027,-1226,508,9780,5893,-3075,0.39100685715675354,5.053763389587402,1.9760560989379883,0.0
5898,-1513,4923,-676,8926,-6307,6480,-3252,2387,15,6529,-7605,-209,-6210,3861,9012,2439,-5813,-2337,-810,420,10824,4841,-2021,0.32258063554763794,5.053763389587402,1.6302461624145508,0.0
5465,78,4509,-1395,7200,-5177,5576,-1192,1948,748,6188,-7053,869,-5619,3209,7532,3129,-4509,-1054,-56,80,10385,3734,-1148,0.3176930546760559,5.053763389587402,1.6055455207824707,0.0
5024,897,4202,-1678,5828,-4612,4639,399,1729,758,5144,-6107,1313,-4744,2592,7039,3781,-3260,419,305,36,8917,2924,-1778,0.32258063554763794,5.053763389587402,1.6302461624145508,0.0
4502,1462,3704,-2392,5337,-3712,3717,2384,1734,1185,4964,-6541,1096,-3951,2310,6499,4408,-1968,1186,-10,299,7798,1281,-1598,0.32258063554763794,5.053763389587402,1.6302461624145508,0.0
4136,1481,3500,-2867,5301,-3237,2691,3585,1804,1031,4160,-5755,352,-3037,2152,5591,4689,-1160,774,1,697,7091,-1368,-1853,0.32258063554763794,5.053763389587402,1.6302461624145508,0.0
3564,1099,3184,-3156,4264,-2751,2617,3977,1944,-656,3425,-4266,-184,-2200,1723,4891,4553,-1418,-1184,-249,1071,6989,-3691,-2525,0.32746821641921997,5.053763389587402,1.6549469232559204,0.0
3275,557,2797,-3138,4057,-1959,3168,3197,2032,-1467,3107,-3354,-324,-1896,1308,3929,4367,-1755,-849,-295,570,7141,-2736,-2534,0.32746821641921997,5.053763389587402,1.6549469232559204,0.0
2855,150,2294,-2372,4163,-1740,3383,2134,1734,-1053,3676,-3313,-229,-2153,894,3401,3525,-2440,93,-549,400,8170,-1877,-3554,0.32258063554763794,5.053763389587402,1.6302461624145508,0.0
2646,334,2006,-2019,4058,-2229,3343,1146,727,28,4974,-3110,254,-2377,719,3765,3334,-2588,966,74,492,7165,152,-5501,0.32258063554763794,5.053763389587402,1.6302461624145508,0.0
2582,389,1592,-2421,3911,-2526,2980,995,-36,634,6167,-2737,81,-2185,726,3637,4084,-1867,288,221,662,5212,581,-4947,0.32258063554763794,5.053763389587402,1.6302461624145508,0.0
