wrist_Gx,wrist_Gy,wrist_Gz,wrist_Ax,wrist_Ay,wrist_Az,biceps_Gx,biceps_Gy,biceps_Gz,biceps_Ax,biceps_Ay,biceps_Az,palm_Gx,palm_Gy,palm_Gz,palm_Ax,palm_Ay,palm_Az,thigh_Gx,thigh_Gy,thigh_Gz,thigh_Ax,thigh_Ay,thigh_Az,current,voltage,power,energy
-16,60,-116,-615,7108,-3754,39,2,-19,2589,7727,-1145,-3,-96,-67,6946,-1810,-3058,-8,35,-43,7310,-745,-2521,0.366568922996521,2.0,0.733137845993042,874667.0
-6,539,-378,-1396,6892,-3840,187,792,-107,2173,7718,-1249,463,-200,-276,7027,-982,-3197,-44,7,-38,7768,1217,-1133,0.3176930546760559,2.0,0.6353861093521118,757954.0
-4,497,-345,-1365,6945,-3914,174,789,-100,2092,7687,-1239,390,-171,-268,7111,-842,-3199,-53,14,-27,7763,1266,-1026,0.3176930546760559,2.0,0.6353861093521118,758044.0
-26,407,-383,-1373,6947,-3913,175,758,-87,1971,7736,-1208,266,-110,-248,7111,-864,-3242,-53,16,-3,7773,1237,-1027,0.32258063554763794,2.0,0.6451612710952759,769707.0
-12,288,-360,-1430,6971,-3897,181,644,-50,1923,7848,-1231,169,-108,-237,7105,-953,-3280,-42,19,2,7742,1153,-1135,0.30791789293289185,2.0,0.6158357858657837,734720.0
6,157,-338,-1281,7104,-3903,167,488,-24,1924,7947,-1203,116,-118,-224,7154,-1036,-3277,2,3,-16,7709,1126,-1201,0.3128054738044739,2.0,0.6256109476089478,746382.0
-19,188,-345,-1200,7136,-3933,111,238,-4,1995,7955,-1256,158,-110,-233,7171,-1070,-3257,40,4,-33,7752,1156,-1152,0.32258063554763794,2.0,0.6451612710952759,769707.0
-38,231,-337,-1244,7085,-3922,75,81,-8,2025,7950,-1244,184,-104,-256,7163,-1037,-3225,49,5,-31,7761,1225,-1071,0.32258063554763794,2.0,0.6451612710952759,769707.0
-60,184,-293,-1385,7007,-3933,39,-81,-44,2118,7786,-1293,130,-55,-236,7108,-987,-3213,55,27,-27,7755,1271,-1007,0.32258063554763794,2.0,0.6451612710952759,769707.0
-63,81,-259,-1415,6935,-3920,34,-139,-63,2217,7725,-1343,52,-7,-195,7050,-1023,-3219,34,7,-15,7747,1207,-1094,0.32746821641921997,2.0,0.6549364328384399,781369.0
-71,-43,-210,-1325,6917,-3882,42,-143,-84,2296,7703,-1392,-11,15,-154,6963,-1078,-3214,25,14,-13,7752,1183,-1096,0.32746821641921997,2.0,0.6549364328384399,781369.0
-96,-72,-171,-1270,6854,-3916,44,-127,-103,2301,7694,-1417,-1,39,-127,6932,-1112,-3195,36,18,-15,7764,1183,-1085,0.3519061505794525,2.0,0.703812301158905,839680.0
-134,-42,-113,-1268,6867,-3927,39,-100,-105,2315,7724,-1466,75,53,-96,6988,-1208,-3211,44,34,-19,7787,1188,-998,0.3128054738044739,2.0,0.6256109476089478,746382.0
-161,33,-67,-1261,6973,-3928,40,-71,-91,2328,7776,-1507,214,61,-71,7023,-1204,-3212,50,33,-10,7764,1162,-985,0.3176930546760559,2.0,0.6353861093521118,758044.0
-225,134,-11,-1312,6988,-4023,31,-47,-115,2323,7849,-1458,273,119,-37,7121,-1123,-3217,34,15,2,7744,1254,-1032,0.32746821641921997,2.0,0.6549364328384399,781369.0
-269,153,30,-1357,6953,-4037,28,-35,-139,2283,7813,-1448,270,182,-4,7117,-1030,-3284,-8,22,15,7791,1223,-1058,0.32258063554763794,2.0,0.6451612710952759,769707.0
-296,86,75,-1395,6974,-4077,29,-22,-150,2256,7788,-1508,186,237,34,7112,-993,-3387,-5,23,12,7757,1207,-1126,0.30791789293289185,2.0,0.6158357858657837,734720.0
-281,-16,111,-1419,6964,-4055,21,-52,-164,2105,7874,-1426,53,271,88,7090,-946,-3483,7,15,-1,7713,1160,-1190,0.3128054738044739,2.0,0.6256109476089478,746382.0
-262,-146,142,-1381,6972,-4082,-9,-163,-161,2080,7877,-1378,-22,263,126,7045,-981,-3528,26,5,-4,7710,1147,-1227,0.32746821641921997,2.0,0.6549364328384399,781369.0
-264,-155,160,-1250,6999,-4118,-42,-270,-120,2265,7836,-1314,8,218,88,7063,-1039,-3582,46,-6,-17,7705,1185,-1227,0.3176930546760559,2.0,0.6353861093521118,758044.0
-264,-61,175,-1242,6963,-4175,-56,-246,-88,2374,7796,-1355,86,196,53,7067,-943,-3600,39,-21,-13,7695,1240,-1206,0.3128054738044739,2.0,0.6256109476089478,746382.0
-250,-70,211,-1432,6931,-4123,-39,-115,-104,2290,7748,-1420,-30,183,28,7043,-770,-3617,10,-17,-3,7757,1261,-1171,0.32746821641921997,2.0,0.6549364328384399,781369.0
-180,-287,211,-1534,6882,-4022,6,-34,-128,2164,7759,-1434,-276,141,59,6978,-749,-3629,-26,-4,15,7751,1180,-1175,0.3030303120613098,2.0,0.6060606241226196,723058.0
-115,-442,227,-1462,6818,-4036,22,14,-178,2125,7722,-1406,-376,88,101,6909,-839,-3586,-14,-1,14,7715,1082,-1173,0.30791789293289185,2.0,0.6158357858657837,734720.0
-98,-416,229,-1351,6826,-4078,-6,-19,-168,2139,7705,-1366,-309,51,101,6970,-930,-3532,16,3,2,7707,1023,-1163,0.3176930546760559,2.0,0.6353861093521118,758044.0
