wrist_Gx,wrist_Gy,wrist_Gz,wrist_Ax,wrist_Ay,wrist_Az,biceps_Gx,biceps_Gy,biceps_Gz,biceps_Ax,biceps_Ay,biceps_Az,palm_Gx,palm_Gy,palm_Gz,palm_Ax,palm_Ay,palm_Az,thigh_Gx,thigh_Gy,thigh_Gz,thigh_Ax,thigh_Ay,thigh_Az,current,voltage,power,energy
-1471,-6820,-1341,4054,-10741,-1683,-7017,5179,-3092,-994,4843,-11598,-5622,394,-979,-10533,-2156,4523,1281,314,-64,7556,1079,-1744,0.3861192464828491,2.0,0.7722384929656982,921316.0
113,130,-191,-993,7684,-2430,115,-86,-39,916,7827,-1843,166,-111,-160,7367,-532,-2784,-29,18,25,7621,287,-1911,0.3372434079647064,2.0,0.6744868159294128,804596.0
124,138,-201,-1052,7719,-2404,136,-85,-34,890,7883,-1826,151,-88,-164,7419,-522,-2781,13,7,9,7637,308,-1925,0.34213098883628845,2.0,0.6842619776725769,816356.0
137,156,-220,-1057,7750,-2467,110,-111,-27,952,7978,-1845,173,-95,-173,7458,-517,-2895,37,10,4,7618,356,-1926,0.3519061505794525,2.0,0.703812301158905,839680.0
149,209,-270,-1015,7751,-2543,81,-130,7,1017,7976,-1865,337,-115,-220,7396,-470,-2956,50,16,1,7568,402,-1979,0.3470185697078705,2.0,0.694037139415741,828018.0
188,347,-340,-1061,7668,-2543,31,-204,78,961,7928,-1801,490,-173,-305,7392,-329,-2957,56,11,0,7523,425,-2020,0.366568922996521,2.0,0.733137845993042,874667.0
225,431,-423,-1139,7653,-2580,6,-280,124,1058,7928,-1758,577,-192,-383,7520,-181,-3059,41,-6,20,7556,427,-2023,0.3128054738044739,2.0,0.6256109476089478,746382.0
326,584,-593,-1285,7697,-2731,-31,-342,192,1111,7955,-1673,697,-195,-468,7541,-10,-3151,42,-1,23,7617,441,-2015,0.3176930546760559,2.0,0.6353861093521118,758044.0
391,671,-734,-1424,7669,-2882,-85,-372,305,1120,8035,-1633,859,-236,-574,7625,182,-3355,23,-7,21,7645,413,-1944,0.3519061505794525,2.0,0.703812301158905,839680.0
500,738,-905,-1458,7675,-2994,-133,-453,389,1199,8031,-1661,1041,-274,-812,7700,317,-3623,37,6,20,7676,419,-1930,0.30791789293289185,2.0,0.6158357858657837,734720.0
688,975,-1169,-1392,7766,-3270,-173,-572,515,1300,8148,-1605,1431,-374,-1114,7847,368,-3867,45,13,9,7567,445,-1966,0.3176930546760559,2.0,0.6353861093521118,758044.0
870,1286,-1425,-1599,7803,-3457,-218,-657,635,1345,8252,-1494,1804,-550,-1403,7865,552,-4166,19,-15,21,7548,435,-1999,0.32258063554763794,2.0,0.6451612710952759,769707.0
1096,1551,-1765,-1951,7790,-3576,-279,-679,797,1609,8138,-1529,2190,-717,-1627,7873,875,-4228,-13,-9,35,7592,409,-1979,0.3128054738044739,2.0,0.6256109476089478,746382.0
1265,1627,-1977,-1998,7738,-3568,-269,-589,889,1647,8061,-1730,2141,-892,-1884,7848,1172,-4235,-32,-27,42,7544,378,-1921,0.3128054738044739,2.0,0.6256109476089478,746382.0
1416,1684,-2190,-2050,7599,-3619,-270,-370,923,1627,7984,-1978,1730,-1052,-2031,7719,1025,-4306,-24,-39,54,7593,398,-1945,0.3176930546760559,2.0,0.6353861093521118,758044.0
1523,1476,-2345,-3104,7457,-3620,-218,-155,867,1483,7935,-2090,813,-1249,-1912,7627,1362,-3788,-40,-52,55,7603,411,-1952,0.3176930546760559,2.0,0.6353861093521118,758044.0
1560,613,-2504,-2404,7379,-3741,-193,62,803,1333,7898,-2125,416,-1335,-1857,7657,582,-3860,-53,-76,55,7648,384,-1948,0.3176930546760559,2.0,0.6353861093521118,758044.0
1517,867,-2280,-2195,7277,-3966,-182,173,768,1243,7855,-2025,-3,-1274,-1760,7687,540,-3894,-72,-81,50,7637,353,-1978,0.3861192464828491,2.0,0.7722384929656982,921316.0
1549,966,-2301,-2298,6879,-4186,-159,284,751,1205,7756,-1959,335,-1228,-1819,7639,336,-3957,-132,-94,56,7483,378,-1964,0.3128054738044739,2.0,0.6256109476089478,746382.0
1664,1168,-2392,-2401,6904,-4324,-92,237,797,1227,7698,-1920,1006,-1175,-1975,7793,173,-3862,-240,-142,121,7536,386,-1918,0.3128054738044739,2.0,0.6256109476089478,746382.0
1730,1483,-2508,-2178,7006,-4485,52,142,893,1607,7695,-1850,1588,-1039,-2181,7886,425,-3676,-230,-122,138,7570,281,-1984,0.32258063554763794,2.0,0.6451612710952759,769707.0
1788,1868,-2541,-2351,7000,-4428,117,37,982,1626,7824,-1874,2117,-889,-2231,7918,772,-3713,-97,-164,114,7499,195,-2099,0.3128054738044739,2.0,0.6256109476089478,746382.0
1807,1985,-2673,-2943,6991,-4418,130,-112,1128,1951,7918,-2005,2242,-795,-2058,7926,935,-3670,-72,-226,78,7457,226,-2331,0.3128054738044739,2.0,0.6256109476089478,746382.0
1779,1776,-2758,-3316,7030,-4509,41,-200,1228,2194,7988,-1990,2038,-719,-1806,7902,1184,-3561,-153,-256,57,7123,350,-2333,0.35679373145103455,2.0,0.7135874629020691,851342.0
