wrist_Gx,wrist_Gy,wrist_Gz,wrist_Ax,wrist_Ay,wrist_Az,biceps_Gx,biceps_Gy,biceps_Gz,biceps_Ax,biceps_Ay,biceps_Az,palm_Gx,palm_Gy,palm_Gz,palm_Ax,palm_Ay,palm_Az,thigh_Gx,thigh_Gy,thigh_Gz,thigh_Ax,thigh_Ay,thigh_Az,current,voltage,power,energy
1675,-160,-2391,2302,3800,1998,-188,377,-576,186,1869,1321,-642,-1607,-2097,4105,-6464,-134,-1370,-2195,2110,-1466,-1393,-3081,0.36168134212493896,2.0,0.7233626842498779,863004.0
9137,4432,-15877,-9481,9465,-4590,9191,11078,-3082,7562,4288,-14589,-761,-7727,-17089,23685,7066,-2310,4247,-4356,-880,10059,-807,-1656,0.3128054738044739,2.0,0.6256109476089478,746301.0
8254,4011,-16443,-7624,9265,-2944,9133,13003,-2800,4151,4804,-14881,-1595,-6827,-17803,22343,3291,-1994,4506,-3413,-1201,9203,-1784,-1250,0.3176930546760559,2.0,0.6353861093521118,758044.0
7085,2555,-16451,-3536,10441,-1240,7860,13854,-2148,532,5564,-15272,-2856,-5235,-17694,21880,-2044,-2823,4324,-2136,-1083,8804,-1500,-2057,0.32746821641921997,2.0,0.6549364328384399,781369.0
5860,1372,-15757,2251,11998,998,6849,12974,-937,61,6578,-13760,-4293,-3499,-17427,19549,-10728,-1266,2868,-1195,-884,7663,-923,-2766,0.32258063554763794,2.0,0.6451612710952759,769707.0
3448,-165,-13663,13406,11883,4539,5766,11420,924,-3350,6216,-7882,-3929,-3740,-17381,12293,-24668,4996,2132,-733,-814,7101,-118,-3575,0.3176930546760559,2.0,0.6353861093521118,758044.0
1865,-950,-11579,23050,8907,7697,6284,8511,2164,-7209,5129,-2992,-3485,-4541,-13525,7404,-32581,7897,1542,-381,-851,6442,233,-3726,0.30791789293289185,2.0,0.6158357858657837,734720.0
206,2322,-7616,28232,3463,9067,6285,2893,3233,-5871,3057,-1060,63,-4656,-7194,2987,-32581,11833,1048,-666,-1107,6098,974,-4412,0.3128054738044739,2.0,0.6256109476089478,746382.0
-1027,4831,-2913,28536,3007,7324,5679,-945,2549,-1661,984,-1430,3070,-3075,-1132,4188,-32581,13875,315,-884,-1465,6746,1985,-4106,0.3176930546760559,2.0,0.6353861093521118,758044.0
-2971,5762,2875,24430,5400,6066,5287,-3043,1246,652,72,-3011,7778,1909,2882,6457,-32581,11790,5,-496,-1757,7946,1420,-2705,0.3128054738044739,2.0,0.6256109476089478,746382.0
-4403,5657,6196,20552,5052,4528,5232,-3848,675,1045,-1370,-4979,9601,6055,7312,7682,-32489,6062,694,238,-1988,8465,333,-1651,0.3128054738044739,2.0,0.6256109476089478,746382.0
-5347,5329,8607,16082,4063,2609,5325,-4583,-466,1742,-2720,-6575,10354,9077,10424,8571,-25249,-699,893,1128,-1928,8832,-279,-1556,0.3128054738044739,2.0,0.6256109476089478,746382.0
-6065,4880,10671,9919,3337,284,5478,-4489,-1483,2704,-2920,-7163,10362,10419,12537,8836,-15770,-3753,662,1632,-1805,7435,-925,-1749,0.3176930546760559,2.0,0.6353861093521118,758044.0
-6666,4292,11691,6079,3388,-470,5587,-3443,-2456,2960,-1851,-6382,9323,10592,13477,8874,-7114,-7765,207,1666,-1578,6061,-763,-3763,0.3176930546760559,2.0,0.6353861093521118,758044.0
-7665,2141,12683,3385,3698,-535,5133,-2610,-2900,2386,-1852,-6549,4699,8316,12873,7247,-335,-10255,143,1408,-1652,5733,-1224,-4868,0.3176930546760559,2.0,0.6353861093521118,758044.0
-7548,171,13262,1688,6285,-2296,4457,-2127,-3152,2104,-4167,-8021,907,4357,11130,8815,2179,-11603,196,1543,-1590,5836,-2066,-5414,0.32746821641921997,2.0,0.6549364328384399,781369.0
-6165,-916,12617,-3756,9692,-11024,4315,-3040,-2794,3295,-5579,-9730,825,2026,10407,15755,1370,-14759,502,1357,-1500,5193,-2430,-4764,0.3128054738044739,2.0,0.6256109476089478,746382.0
-4711,-626,10833,-11925,10229,-13871,4561,-4862,-1967,1152,-2634,-5183,2987,3972,11194,17533,11285,-17297,789,1070,-1416,5930,-2655,-3890,0.3128054738044739,2.0,0.6256109476089478,746382.0
-2784,-2118,7035,-19840,1526,-15005,3522,-10526,663,2915,2563,5072,3191,6366,9399,18576,-32621,-18230,808,1134,-1224,6851,-2341,-6005,0.3812316656112671,2.0,0.7624633312225342,909653.0
-734,-5312,2503,-15047,-1574,-14301,1875,-16587,4258,21192,4640,4426,-2493,7497,6362,12305,-32621,-24287,626,899,-897,5592,-1140,-8036,0.32258063554763794,2.0,0.6451612710952759,769707.0
2814,-6209,-4199,-9024,2697,-8197,1080,-13185,5300,26391,1213,-801,-6250,4326,-922,6244,26874,-19373,-177,188,-319,6622,-929,-5097,0.32258063554763794,2.0,0.6451612710952759,769707.0
4444,-4028,-9035,-7654,5692,-6507,-645,-1601,4999,19892,1188,-9035,-3735,-2655,-10338,8399,16171,-17382,373,438,-137,8242,-1554,-2137,0.3176930546760559,2.0,0.6353861093521118,758044.0
5495,2740,-14127,-9308,3939,-8652,-3714,6378,4291,13776,-192,-10554,2501,-9953,-13808,12685,8595,-16997,557,976,18,9004,-1185,-1628,0.3128054738044739,2.0,0.6256109476089478,746382.0
5935,6183,-15408,-7323,1509,-9799,-5354,12616,2532,8796,-2273,-11461,3778,-12407,-15427,15378,6042,-12311,159,1024,179,6756,-959,-3402,0.3128054738044739,2.0,0.6256109476089478,746382.0
7284,6160,-14599,-4513,1578,-8533,-5196,18345,533,801,-1860,-15851,931,-10008,-16081,14724,3714,-6204,874,444,174,4749,-1864,-5127,0.3176930546760559,2.0,0.6353861093521118,758044.0
7594,2086,-13885,-2103,3188,-4667,-5129,17988,626,-6253,-2239,-16156,-4452,-6878,-15807,11688,-2410,-1356,1276,-226,312,4323,-1937,-5575,0.3176930546760559,2.0,0.6353861093521118,758044.0
