wrist_Gx,wrist_Gy,wrist_Gz,wrist_Ax,wrist_Ay,wrist_Az,biceps_Gx,biceps_Gy,biceps_Gz,biceps_Ax,biceps_Ay,biceps_Az,palm_Gx,palm_Gy,palm_Gz,palm_Ax,palm_Ay,palm_Az,thigh_Gx,thigh_Gy,thigh_Gz,thigh_Ax,thigh_Ay,thigh_Az,current,voltage,power,energy
-61,-125,-407,-2194,6993,-3705,338,-42,-169,3729,7099,909,128,-18,-431,7011,289,-4129,126,-137,-289,8116,-180,-526,0.2981427311897278,2.0,0.5962854623794556,711388.0
-212,5941,-3961,-3719,2763,-6425,1408,1504,1840,4824,6215,-2430,5323,140,-6039,1835,3696,-7180,-272,168,9,7856,573,1109,0.371456503868103,2.0,0.742913007736206,886298.0
-30,6491,-4198,-4481,3136,-7684,1562,885,2516,5590,6378,-2068,6205,-535,-6077,1833,5029,-8336,-270,470,26,7872,523,1156,0.2981427311897278,2.0,0.5962854623794556,711396.0
278,6667,-4041,-4646,2840,-9661,1665,542,3051,6027,6248,-1887,5484,-713,-6071,2178,4841,-9493,-349,354,37,7893,432,1191,0.29325512051582336,2.0,0.5865102410316467,699733.0
683,5903,-3927,-4596,2553,-11273,1845,73,3353,6520,6262,-1997,4651,7,-5295,1911,3508,-10864,-349,395,58,7900,419,1204,0.3030303120613098,2.0,0.6060606241226196,723058.0
1011,5251,-3848,-4439,2682,-11561,1995,-159,3365,6745,6415,-2128,4293,91,-4357,982,3332,-12776,-360,359,82,7847,337,1225,0.2981427311897278,2.0,0.5962854623794556,711396.0
1501,4641,-3748,-4519,3162,-11791,2152,-413,3671,8002,6728,-2185,3984,-624,-4009,3,4174,-14468,-290,107,333,7365,334,1107,0.2981427311897278,2.0,0.5962854623794556,711396.0
1930,4239,-3628,-5212,3321,-13006,2082,-576,4114,8730,6753,-2215,4012,-2098,-3941,456,5400,-15620,-184,32,17,7302,135,1044,0.2981427311897278,2.0,0.5962854623794556,711396.0
2372,4146,-3746,-5235,3458,-13699,1919,-704,4579,9157,6209,-2432,4143,-2774,-3968,783,5765,-15448,-204,207,31,8259,317,1249,0.2981427311897278,2.0,0.5962854623794556,711396.0
2807,4146,-3649,-4433,3079,-13838,2059,-1114,4988,9476,5298,-3015,3713,-3067,-3827,873,4884,-14550,-151,148,16,7884,286,1109,0.3030303120613098,2.0,0.6060606241226196,723058.0
3068,4148,-3757,-3996,2638,-13605,2358,-1431,5239,9752,5126,-3436,3811,-3041,-3515,673,3386,-14014,-98,173,16,7806,272,1122,0.37634408473968506,2.0,0.7526881694793701,897991.0
3290,4703,-3644,-2423,2111,-12743,2564,-1742,5632,9631,4871,-3864,4197,-3171,-3540,-9,2285,-13119,-19,144,-9,7815,232,1141,0.3030303120613098,2.0,0.6060606241226196,723058.0
3355,5204,-3237,-1215,1574,-12168,2703,-1995,5912,9179,4413,-4088,4311,-3398,-3556,-552,542,-11996,7,30,-1,7815,269,1183,0.2981427311897278,2.0,0.5962854623794556,711396.0
3359,5908,-2785,131,736,-12034,2880,-2330,6222,8678,3937,-4130,4805,-3503,-3506,-548,-786,-11479,-16,61,19,7741,353,1196,0.3030303120613098,2.0,0.6060606241226196,723058.0
3496,6634,-2279,1227,233,-13065,2940,-2459,6517,8275,3765,-4378,5388,-2958,-3331,-520,-3602,-11678,3,-41,29,7705,515,1213,0.30791789293289185,2.0,0.6158357858657837,734720.0
3806,7727,-1387,2679,-408,-13350,2795,-2918,6787,8103,3851,-4304,6619,-2480,-2848,-1707,-5573,-12235,-31,-71,23,7742,588,1200,0.3030303120613098,2.0,0.6060606241226196,723058.0
4156,8267,-370,2715,-331,-12278,2525,-3579,6748,7676,3313,-3571,7392,-2556,-1501,-3448,-6534,-12443,-64,-101,17,7889,677,1242,0.30791789293289185,2.0,0.6158357858657837,734720.0
4642,8288,514,2375,-819,-10557,2647,-3578,6200,6091,2153,-3581,6927,-3583,705,-3365,-6859,-12241,-132,-95,12,7754,690,1198,0.3030303120613098,2.0,0.6060606241226196,723058.0
4699,7784,2017,3136,-935,-10684,3200,-3168,5832,4562,1204,-4594,6500,-4225,2561,-2760,-7691,-12030,-172,-118,-4,7697,640,1194,0.3030303120613098,2.0,0.6060606241226196,723058.0
4649,7162,3507,3802,-1185,-10836,3599,-3904,5663,3407,162,-5408,7031,-4267,3804,-1649,-7885,-11747,-165,-181,-12,7763,640,1187,0.29325512051582336,2.0,0.5865102410316467,699733.0
