wrist_Gx,wrist_Gy,wrist_Gz,wrist_Ax,wrist_Ay,wrist_Az,biceps_Gx,biceps_Gy,biceps_Gz,biceps_Ax,biceps_Ay,biceps_Az,palm_Gx,palm_Gy,palm_Gz,palm_Ax,palm_Ay,palm_Az,thigh_Gx,thigh_Gy,thigh_Gz,thigh_Ax,thigh_Ay,thigh_Az,current,voltage,power,energy
11,4,45,-2764,6410,-4125,-13,-50,24,3041,7459,-1707,4,-29,54,6833,1600,-3835,-28,-18,-8,7671,234,2000,0.3030303120613098,2.0,0.6060606241226196,723026.0
-345,414,-476,-3551,6253,-3698,117,787,-387,1436,7518,-2628,282,254,-417,6633,3181,-3240,358,-67,7,7820,76,-345,0.3030303120613098,2.0,0.6060606241226196,722959.0
-357,398,-514,-3502,6315,-3662,133,696,-387,1350,7562,-2628,310,247,-429,6702,3030,-3223,447,-66,-3,7827,131,-336,0.3030303120613098,2.0,0.6060606241226196,723058.0
-370,365,-518,-3486,6357,-3709,139,630,-374,1325,7657,-2696,355,253,-426,6822,2984,-3261,498,-77,-8,7847,219,-251,0.3030303120613098,2.0,0.6060606241226196,723058.0
-366,310,-509,-3433,6422,-3683,131,544,-349,1316,7730,-2649,359,293,-434,6751,3042,-3232,500,-67,-23,7869,287,-175,0.2981427311897278,2.0,0.5962854623794556,711396.0
-367,247,-498,-3475,6424,-3628,97,470,-324,1358,7716,-2689,290,277,-409,6730,3054,-3212,496,-61,-34,7892,402,-166,0.3030303120613098,2.0,0.6060606241226196,723058.0
-380,182,-498,-3489,6357,-3552,59,416,-306,1466,7671,-2688,254,275,-388,6728,3035,-3166,478,-61,-34,7920,476,-122,0.3030303120613098,2.0,0.6060606241226196,723058.0
-381,118,-475,-3419,6360,-3594,34,416,-295,1511,7658,-2692,257,282,-396,6738,2986,-3088,439,-67,-35,7891,493,-64,0.37634408473968506,2.0,0.7526881694793701,897991.0
-405,103,-477,-3402,6324,-3561,16,467,-283,1574,7652,-2697,293,317,-378,6726,2941,-3065,381,-66,-20,7900,463,-53,0.3030303120613098,2.0,0.6060606241226196,723058.0
-428,134,-479,-3368,6331,-3549,16,544,-285,1538,7653,-2687,338,338,-366,6680,2897,-3063,307,-82,-9,7903,458,-109,0.3030303120613098,2.0,0.6060606241226196,723058.0
-449,178,-480,-3359,6329,-3508,16,641,-304,1551,7630,-2672,394,340,-342,6696,2854,-3107,271,-72,-7,7928,472,-152,0.3030303120613098,2.0,0.6060606241226196,723058.0
-451,255,-450,-3316,6324,-3518,30,680,-318,1488,7620,-2685,417,356,-325,6707,2855,-3102,233,-41,-9,7896,441,-212,0.3030303120613098,2.0,0.6060606241226196,723058.0
-444,300,-409,-3353,6355,-3592,45,718,-330,1465,7667,-2650,423,365,-303,6713,2863,-3137,224,-28,-11,7868,368,-239,0.2981427311897278,2.0,0.5962854623794556,711396.0
-457,353,-383,-3407,6376,-3541,41,734,-330,1476,7695,-2616,444,363,-247,6683,2821,-3187,236,-14,-10,7877,352,-261,0.3030303120613098,2.0,0.6060606241226196,723058.0
-451,390,-334,-3390,6351,-3578,28,723,-321,1449,7654,-2606,497,324,-243,6635,2866,-3201,290,-32,-8,7846,360,-228,0.3030303120613098,2.0,0.6060606241226196,723058.0
-464,417,-293,-3351,6356,-3565,25,706,-316,1463,7620,-2541,496,295,-207,6658,2871,-3207,281,-41,-2,7852,347,-209,0.30791789293289185,2.0,0.6158357858657837,734720.0
-467,459,-290,-3324,6326,-3607,18,690,-311,1492,7613,-2534,505,299,-173,6695,2865,-3231,293,-57,-6,7828,376,-194,0.3323558270931244,2.0,0.6647116541862488,793031.0
-446,494,-261,-3305,6307,-3630,22,657,-312,1502,7633,-2500,518,308,-175,6704,2881,-3246,316,-63,-17,7856,423,-230,0.30791789293289185,2.0,0.6158357858657837,734720.0
-431,501,-241,-3325,6388,-3625,21,631,-315,1491,7664,-2504,517,297,-189,6732,2915,-3271,298,-72,-20,7905,455,-216,0.3030303120613098,2.0,0.6060606241226196,723058.0
-426,528,-233,-3299,6395,-3661,10,583,-294,1497,7697,-2492,516,288,-200,6757,2928,-3276,267,-55,-19,7892,436,-210,0.30791789293289185,2.0,0.6158357858657837,734720.0
-410,542,-231,-3333,6407,-3687,13,537,-263,1499,7705,-2497,496,297,-193,6805,2916,-3290,222,-35,-8,7907,390,-134,0.3030303120613098,2.0,0.6060606241226196,723058.0
-402,529,-227,-3345,6455,-3708,9,490,-235,1513,7740,-2489,463,301,-177,6810,2891,-3311,200,-24,3,7902,373,-92,0.3030303120613098,2.0,0.6060606241226196,723058.0
-383,515,-215,-3306,6428,-3775,3,463,-215,1520,7741,-2485,443,310,-165,6807,2872,-3358,193,-15,20,7932,392,-102,0.3030303120613098,2.0,0.6060606241226196,723058.0
-364,492,-209,-3336,6430,-3774,-7,407,-196,1504,7709,-2475,413,304,-136,6767,2900,-3434,207,-12,42,7961,424,-111,0.3030303120613098,2.0,0.6060606241226196,723058.0
-327,428,-189,-3366,6373,-3796,-22,359,-206,1466,7754,-2450,351,284,-120,6694,2934,-3461,173,-12,69,7946,523,-81,0.3030303120613098,2.0,0.6060606241226196,723058.0
-297,332,-155,-3365,6351,-3748,-43,289,-232,1462,7668,-2426,284,235,-105,6663,2948,-3469,68,11,73,7897,579,-84,0.366568922996521,2.0,0.733137845993042,874667.0
-264,211,-111,-3326,6405,-3758,-26,228,-239,1457,7641,-2470,187,181,-96,6746,2915,-3441,-45,56,60,7860,571,-78,0.3030303120613098,2.0,0.6060606241226196,723058.0
-248,151,-90,-3290,6431,-3844,-12,186,-212,1581,7722,-2503,137,173,-83,6811,2850,-3388,-117,95,56,7828,572,-107,0.30791789293289185,2.0,0.6158357858657837,734720.0
-239,109,-93,-3301,6454,-3846,-10,161,-178,1535,7751,-2558,148,193,-78,6839,2871,-3346,-154,89,32,7801,554,-145,0.3470185697078705,2.0,0.694037139415741,828018.0
-223,96,-98,-3283,6372,-3858,-52,119,-95,1476,7677,-2577,145,224,-104,6774,2961,-3351,-170,64,6,7758,512,-172,0.30791789293289185,2.0,0.6158357858657837,734720.0
-195,61,-108,-3324,6325,-3850,-50,29,-4,1400,7546,-2569,91,245,-109,6724,3054,-3427,-174,49,-19,7791,365,-196,0.30791789293289185,2.0,0.6158357858657837,734720.0
-170,11,-131,-3380,6294,-3788,-72,-42,43,1346,7600,-2567,-3,241,-126,6616,3137,-3439,-141,51,-48,7790,286,-221,0.2981427311897278,2.0,0.5962854623794556,711396.0
-159,-45,-121,-3380,6252,-3796,-69,-205,100,1285,7604,-2570,-93,189,-161,6607,3144,-3400,-83,52,-71,7776,157,-174,0.2981427311897278,2.0,0.5962854623794556,711396.0
-153,-84,-130,-3471,6216,-3843,-69,-297,130,1289,7683,-2658,-124,180,-185,6652,3202,-3410,5,28,-77,7766,55,-207,0.3030303120613098,2.0,0.6060606241226196,723058.0
-136,-75,-122,-3520,6229,-3867,-113,-339,181,1334,7605,-2773,-98,231,-254,6783,3469,-3417,82,-33,-84,7850,61,-231,0.2981427311897278,2.0,0.5962854623794556,711396.0
-119,-39,-169,-3752,6255,-3853,-127,-354,237,1418,7630,-2910,-95,249,-285,6706,3761,-3237,136,-81,-74,7846,93,-261,0.2981427311897278,2.0,0.5962854623794556,711396.0
-114,-13,-210,-3950,6222,-3816,-159,-361,313,1511,7745,-2966,-211,257,-360,6696,3891,-3160,228,-144,-60,7886,161,-251,0.3030303120613098,2.0,0.6060606241226196,723058.0
-135,-26,-255,-4038,6123,-3736,-204,-332,356,1599,7663,-3014,-292,314,-396,6636,3951,-3023,279,-168,-47,7875,186,-184,0.3030303120613098,2.0,0.6060606241226196,723058.0
-155,-29,-281,-4038,6032,-3692,-211,-271,363,1594,7594,-3090,-308,344,-403,6597,3763,-3023,311,-116,-54,7880,188,-146,0.3030303120613098,2.0,0.6060606241226196,723058.0
