wrist_Gx,wrist_Gy,wrist_Gz,wrist_Ax,wrist_Ay,wrist_Az,biceps_Gx,biceps_Gy,biceps_Gz,biceps_Ax,biceps_Ay,biceps_Az,palm_Gx,palm_Gy,palm_Gz,palm_Ax,palm_Ay,palm_Az,thigh_Gx,thigh_Gy,thigh_Gz,thigh_Ax,thigh_Ay,thigh_Az,current,voltage,power,energy
-1896,-2721,-623,-93,-4289,-3481,1431,1187,-509,2188,5813,-5290,-827,5175,-1628,-4647,592,-7785,-204,163,-126,7765,329,1351,0.2981427311897278,2.0,0.5962854623794556,711359.0
2826,-1100,-8154,-5006,-2215,-5449,5601,-1379,-3093,35,2920,-10379,-2773,-4777,-6526,-90,5060,-6226,501,145,-22,7852,545,192,0.2981427311897278,2.0,0.5962854623794556,711369.0
2706,-514,-7846,-4415,-2795,-5559,5664,-1416,-3153,253,2995,-10043,-2592,-4695,-6559,-277,5036,-5416,457,145,-16,7843,671,92,0.2981427311897278,2.0,0.5962854623794556,711396.0
2641,-179,-7717,-4497,-2968,-5244,5601,-1365,-3257,399,2994,-9754,-2470,-4273,-6467,-1171,4418,-4413,416,148,-40,7893,640,150,0.2981427311897278,2.0,0.5962854623794556,711396.0
2367,-83,-7322,-3177,-4062,-5008,5629,-1167,-3522,523,2828,-9713,-2554,-4133,-6208,-2423,3899,-4516,379,155,-44,7809,609,88,0.2981427311897278,2.0,0.5962854623794556,711396.0
2364,117,-6770,-2687,-4543,-4914,5595,-553,-4046,883,2824,-9872,-2607,-4444,-5785,-3192,2568,-4667,319,112,-22,8027,669,94,0.29325512051582336,2.0,0.5865102410316467,699733.0
2450,483,-6157,-2227,-4188,-4362,5544,-138,-4292,865,2806,-9717,-2313,-4851,-5444,-4117,1681,-4874,257,169,-44,7869,648,220,0.3030303120613098,2.0,0.6060606241226196,723058.0
2472,690,-5669,-1826,-3962,-4482,5382,256,-4300,1084,2407,-9462,-1994,-5533,-5072,-4055,1338,-4686,259,116,-70,7882,575,210,0.29325512051582336,2.0,0.5865102410316467,699733.0
2596,794,-5091,-1524,-4056,-5077,5273,813,-4083,1019,1650,-8912,-1600,-5648,-4804,-3549,757,-3980,347,148,-102,7889,521,188,0.29325512051582336,2.0,0.5865102410316467,699733.0
2804,785,-4277,-1148,-3404,-4284,5212,1090,-3855,821,1431,-8480,-1209,-5696,-4240,-3995,385,-3371,392,160,-113,7907,488,183,0.2981427311897278,2.0,0.5962854623794556,711396.0
2621,925,-4170,-1142,-2731,-3863,5046,1179,-3431,460,859,-7760,-902,-6277,-3754,-4392,253,-3925,418,162,-138,7760,329,134,0.2981427311897278,2.0,0.5962854623794556,711396.0
2511,927,-3455,-251,-3046,-4705,4816,1014,-3108,484,1017,-7458,-630,-7079,-3444,-3373,-29,-3436,453,161,-155,7959,201,80,0.3030303120613098,2.0,0.6060606241226196,723058.0
2652,1161,-3204,-93,-2807,-4642,4134,669,-2777,975,966,-6996,-411,-6752,-3015,-3481,169,-2360,517,230,-173,7942,185,163,0.3030303120613098,2.0,0.6060606241226196,723058.0
2647,1297,-2850,304,-3239,-4135,3547,272,-2631,1171,363,-6737,-320,-6388,-2593,-3576,307,-2034,607,299,-179,7876,318,237,0.2981427311897278,2.0,0.5962854623794556,711396.0
2653,1336,-2741,-36,-3269,-4168,3292,-484,-2560,1411,-374,-6554,-525,-6031,-2274,-3227,433,-1457,736,335,-187,7834,361,344,0.3030303120613098,2.0,0.6060606241226196,723058.0
2673,957,-2540,-46,-2961,-4250,3298,-880,-2593,1489,-286,-6577,-1032,-5278,-2021,-3578,138,-999,703,300,-193,7790,352,284,0.30791789293289185,2.0,0.6158357858657837,734720.0
2690,609,-2416,439,-3364,-4245,2773,-1320,-2512,1791,-940,-6558,-1026,-4667,-1733,-4240,-581,-785,679,303,-179,7895,374,272,0.2981427311897278,2.0,0.5962854623794556,711396.0
2832,441,-2174,428,-3712,-3766,2291,-1569,-2080,2010,-1341,-6352,-652,-4458,-1522,-4809,-936,67,672,309,-170,7829,492,307,0.3030303120613098,2.0,0.6060606241226196,723058.0
2806,229,-2145,762,-4088,-3057,1995,-1316,-1871,1960,-1344,-6431,-440,-4421,-1181,-4885,-924,390,722,405,-164,7987,637,422,0.3030303120613098,2.0,0.6060606241226196,723058.0
2786,-32,-2034,1376,-4531,-3157,1711,-1163,-1795,1651,-1555,-6719,-164,-4566,-997,-5131,-1144,481,727,366,-148,7763,691,428,0.32258063554763794,2.0,0.6451612710952759,769707.0
2919,-78,-1940,1830,-4788,-3063,1548,-1037,-1805,1492,-1764,-7079,-335,-4718,-738,-5202,-1031,1216,640,307,-125,7872,777,431,0.3030303120613098,2.0,0.6060606241226196,723058.0
3029,-184,-1786,2186,-5120,-2640,1381,-978,-1768,1449,-2111,-7075,-561,-4744,-479,-5275,-1506,1984,627,337,-126,8119,918,525,0.3030303120613098,2.0,0.6060606241226196,723058.0
2993,-431,-1630,2077,-5635,-1938,1330,-1139,-1746,1209,-2309,-6914,-938,-4965,-17,-5203,-1497,2613,705,396,-120,7862,943,673,0.3176930546760559,2.0,0.6353861093521118,758044.0
2935,-771,-1523,2004,-5907,-1542,937,-1245,-1781,855,-2586,-7126,-1224,-4935,574,-4780,-1713,3633,693,389,-92,7852,953,626,0.3030303120613098,2.0,0.6060606241226196,723058.0
2811,-1195,-1331,2419,-6456,-1130,945,-1282,-1802,829,-2804,-7462,-1604,-4791,1032,-4660,-2220,4585,665,188,-60,7798,865,601,0.3030303120613098,2.0,0.6060606241226196,723058.0
2770,-1486,-963,2610,-6657,-835,1031,-1346,-1814,886,-2720,-7719,-1749,-4731,1500,-4411,-2231,5474,629,217,-42,7940,928,629,0.371456503868103,2.0,0.742913007736206,886329.0
2543,-1819,-660,2561,-7041,-567,956,-1216,-1757,812,-2684,-7648,-1733,-4556,1886,-3819,-2199,6562,587,285,-23,7945,1019,632,0.3030303120613098,2.0,0.6060606241226196,723058.0
2383,-2071,-460,2635,-7230,-694,846,-1324,-1794,1073,-3147,-8001,-1740,-3818,2047,-2902,-1549,7786,615,395,-29,7916,1145,684,0.30791789293289185,2.0,0.6158357858657837,734720.0
2091,-2258,-245,2929,-7088,-353,862,-1526,-1821,1330,-3274,-8202,-1667,-2759,1976,-2062,-1247,8686,584,230,4,7504,1254,694,0.3519061505794525,2.0,0.703812301158905,839680.0
1803,-2136,-138,3075,-6838,138,927,-1453,-1782,1660,-2843,-8170,-1385,-1590,1847,-2371,-1646,7941,530,239,-6,7970,1343,764,0.3030303120613098,2.0,0.6060606241226196,723058.0
1341,-1878,98,2988,-7050,733,877,-1299,-1719,1874,-2766,-8267,-959,-1392,1629,-2601,-1289,8315,481,284,-32,7995,1256,716,0.3030303120613098,2.0,0.6060606241226196,723058.0
893,-1690,208,3068,-7571,571,802,-1079,-1482,2309,-3164,-8300,-791,-902,1376,-2425,-404,8664,371,398,-53,7914,1161,662,0.35679373145103455,2.0,0.7135874629020691,851342.0
492,-1478,259,3350,-7644,54,718,-898,-1294,2757,-3684,-8405,-730,48,912,-2515,-471,8991,338,413,-36,7885,1208,547,0.2981427311897278,2.0,0.5962854623794556,711396.0
55,-843,214,3300,-7248,-300,749,-753,-1214,2927,-3819,-8301,-431,586,475,-2941,-158,8055,336,213,-20,7599,1208,687,0.3030303120613098,2.0,0.6060606241226196,723058.0
-215,-354,219,3002,-7101,-516,892,-152,-1122,2878,-3485,-8010,-100,1265,-122,-3407,-428,7232,374,216,-31,7965,1207,722,0.3470185697078705,2.0,0.694037139415741,828018.0
-615,158,216,2651,-7547,-603,856,325,-857,2623,-3397,-7809,-8,1607,-568,-4100,-97,7473,333,317,-58,8017,1169,688,0.30791789293289185,2.0,0.6158357858657837,734720.0
-852,426,146,2273,-7587,-722,671,786,-384,2295,-3746,-7790,378,2071,-624,-4411,-244,6750,265,257,-40,7565,1201,623,0.30791789293289185,2.0,0.6158357858657837,734720.0
