wrist_Gx,wrist_Gy,wrist_Gz,wrist_Ax,wrist_Ay,wrist_Az,biceps_Gx,biceps_Gy,biceps_Gz,biceps_Ax,biceps_Ay,biceps_Az,palm_Gx,palm_Gy,palm_Gz,palm_Ax,palm_Ay,palm_Az,thigh_Gx,thigh_Gy,thigh_Gz,thigh_Ax,thigh_Ay,thigh_Az,current,voltage,power,energy
-8,-80,-14,-2626,6564,-3882,23,-96,37,1656,7822,-1912,1,0,21,6483,1292,-4491,64,-56,-9,7769,-49,1952,0.2981427311897278,2.0,0.5962854623794556,711387.0
4093,1350,-7346,-3843,-2688,-5522,4473,-1092,-4067,-68,2316,-9398,-896,-5518,-6212,-583,4232,-5602,342,285,-161,7826,298,-370,0.3030303120613098,2.0,0.6060606241226196,722958.0
3935,1443,-6998,-3077,-3039,-4941,4614,-912,-4011,-53,2331,-9296,-820,-6211,-5808,-2195,3187,-5413,406,216,-180,7747,291,-382,0.30791789293289185,2.0,0.6158357858657837,734720.0
3864,1450,-6641,-2218,-3410,-4683,4536,-805,-3984,-106,2345,-9035,-699,-6459,-5613,-2528,2214,-5145,439,295,-205,7958,350,-390,0.3128054738044739,2.0,0.6256109476089478,746382.0
3901,1488,-6320,-1316,-3710,-5217,4330,-720,-3943,-60,2194,-8921,-800,-6599,-5581,-2694,1311,-5382,523,264,-217,7761,362,-428,0.3128054738044739,2.0,0.6256109476089478,746382.0
4218,1470,-5579,-318,-4139,-4921,4201,-540,-4042,-261,2314,-8652,-337,-6725,-5123,-3244,99,-4672,577,259,-238,7733,306,-369,0.2981427311897278,2.0,0.5962854623794556,711396.0
4386,1744,-5003,-301,-3746,-4050,3841,-256,-4270,-319,2136,-8277,27,-7369,-4490,-3700,335,-4356,629,251,-246,7839,284,-258,0.2981427311897278,2.0,0.5962854623794556,711396.0
4429,2009,-4634,-390,-3120,-3991,3580,-34,-4312,-365,1660,-7902,-51,-8236,-4008,-3251,279,-3597,745,237,-266,7936,346,-78,0.30791789293289185,2.0,0.6158357858657837,734720.0
4388,1555,-4027,306,-3342,-4293,3399,440,-4308,-146,943,-7159,-371,-8076,-3555,-2032,-668,-2700,755,226,-274,7869,230,-71,0.3030303120613098,2.0,0.6060606241226196,723058.0
4447,1450,-3525,456,-2742,-3939,3486,431,-4182,-110,373,-7046,-443,-7568,-2842,-2730,-834,-1986,728,352,-275,7982,229,-64,0.3030303120613098,2.0,0.6060606241226196,723058.0
4432,1341,-3318,736,-3194,-3313,3419,-176,-3771,-145,119,-7099,-561,-7266,-2262,-2741,-942,-393,719,356,-260,7808,180,-82,0.3030303120613098,2.0,0.6060606241226196,723058.0
4244,727,-2574,455,-3580,-2544,2859,-679,-3228,-265,-349,-7450,-769,-6711,-1687,-2828,-1203,46,717,372,-233,7957,186,-44,0.32746821641921997,2.0,0.6549364328384399,781369.0
3888,247,-2531,922,-3405,-2603,2902,-993,-2848,216,-699,-7674,-681,-6643,-1127,-2588,-1664,273,786,424,-201,8051,301,19,0.3030303120613098,2.0,0.6060606241226196,723058.0
3786,-205,-1988,1748,-3289,-2604,2842,-1407,-2919,338,-338,-7336,-857,-5948,-827,-2418,-1203,1696,802,312,-169,7842,486,23,0.30791789293289185,2.0,0.6158357858657837,734720.0
3577,-358,-1805,1869,-3684,-1921,2562,-1874,-2894,679,-198,-7058,-1018,-4916,-502,-3184,-1485,1996,745,369,-167,7906,680,37,0.3030303120613098,2.0,0.6060606241226196,723058.0
3152,-820,-1649,1991,-4348,-1460,2076,-1886,-2792,857,-565,-7302,-980,-4945,-167,-4247,-2023,1927,614,466,-185,7883,821,0,0.3030303120613098,2.0,0.6060606241226196,723058.0
3012,-1066,-1509,2783,-4704,-1557,2056,-1456,-2846,942,-1176,-7576,-909,-5002,80,-4152,-1973,2273,592,389,-195,7620,982,16,0.5034213066101074,2.0,1.0068426132202148,1201209.0
2973,-916,-1557,3315,-4836,-1450,1505,-1265,-2471,907,-1512,-7433,-731,-4808,170,-4459,-1768,2633,604,522,-200,8045,957,190,0.30791789293289185,2.0,0.6158357858657837,734720.0
2970,-623,-1284,3188,-5399,-1051,1247,-1145,-2184,648,-1926,-7178,-643,-4896,294,-4358,-1780,3388,589,594,-195,7931,899,146,0.3128054738044739,2.0,0.6256109476089478,746382.0
2892,-554,-1178,2680,-5656,-791,1096,-991,-2131,-56,-2031,-6936,-674,-4798,541,-4101,-1432,4042,604,590,-175,7874,971,201,0.30791789293289185,2.0,0.6158357858657837,734720.0
2793,-804,-987,2436,-5879,-557,878,-895,-2140,-388,-2322,-7129,-858,-4478,879,-3704,-1194,4906,611,474,-153,7959,1036,315,0.32258063554763794,2.0,0.6451612710952759,769707.0
2731,-1085,-828,2352,-5888,109,758,-749,-2125,-832,-2588,-7373,-1106,-4090,1188,-3233,-1258,5705,612,521,-149,7795,1195,344,0.30791789293289185,2.0,0.6158357858657837,734720.0
2500,-1508,-599,2825,-6319,1195,802,-779,-2121,-1094,-2481,-7219,-1268,-3926,1475,-3346,-1313,6117,565,546,-131,7934,1260,366,0.30791789293289185,2.0,0.6158357858657837,734720.0
2325,-1790,-322,3035,-6751,1569,774,-901,-2115,-1088,-2479,-7464,-1506,-4151,1760,-2513,-934,7185,550,464,-142,7968,1307,461,0.30791789293289185,2.0,0.6158357858657837,734720.0
