wrist_Gx,wrist_Gy,wrist_Gz,wrist_Ax,wrist_Ay,wrist_Az,biceps_Gx,biceps_Gy,biceps_Gz,biceps_Ax,biceps_Ay,biceps_Az,palm_Gx,palm_Gy,palm_Gz,palm_Ax,palm_Ay,palm_Az,thigh_Gx,thigh_Gy,thigh_Gz,thigh_Ax,thigh_Ay,thigh_Az,current,voltage,power,energy
-22,-14,11,-2521,7120,-2895,-17,-15,-9,2154,7648,-2084,24,-10,26,6611,995,-4399,0,-27,11,7868,826,35,0.3030303120613098,2.0,0.6060606241226196,723032.0
6015,-396,-369,616,-1350,-2895,3325,-1758,1282,7057,-51,-4169,-3642,-6794,65,271,897,-2310,927,80,-403,7459,2205,-807,0.3128054738044739,2.0,0.6256109476089478,746366.0
5926,-694,-697,1484,-1290,-2210,3105,-2143,1293,7208,-112,-4112,-3656,-6670,-354,-266,131,-2042,913,10,-377,7446,1953,-399,0.3176930546760559,2.0,0.6353861093521118,758044.0
5654,-452,-1176,2406,-2173,-1762,2835,-1835,1382,6550,-847,-4313,-3074,-6379,-779,-1365,-528,-1180,954,54,-297,7581,1868,-180,0.30791789293289185,2.0,0.6158357858657837,734720.0
5591,69,-1313,3459,-2916,-2045,2623,-993,1555,5946,-1341,-4769,-2564,-6475,-1616,-1851,-1420,-938,967,126,-221,7695,1822,2,0.3030303120613098,2.0,0.6060606241226196,723058.0
5669,919,-1174,3493,-2323,-1591,2447,-272,1639,5574,-1389,-5214,-1833,-6471,-2034,-1845,-1543,-1141,828,192,-150,7862,1725,142,0.3030303120613098,2.0,0.6060606241226196,723058.0
5621,1166,-1185,2778,-2269,-847,2183,-105,1314,4844,-1460,-5642,-1741,-6461,-2136,-1855,-1009,-35,643,245,-114,7965,1636,145,0.3030303120613098,2.0,0.6060606241226196,723058.0
5672,881,-1265,2332,-2725,-335,2011,-664,844,4774,-1551,-5385,-2168,-6344,-1941,-1667,-1064,134,576,234,-126,7954,1358,239,0.2981427311897278,2.0,0.5962854623794556,711396.0
5801,579,-1452,2099,-2578,-61,2015,-1077,378,4492,-1862,-4884,-2340,-6314,-1501,-1580,-967,-4,563,192,-181,7943,1384,493,0.3030303120613098,2.0,0.6060606241226196,723058.0
5970,117,-1600,2144,-2663,386,1946,-1104,23,4568,-2035,-4054,-2755,-6261,-1192,-1625,-905,506,785,164,-257,7888,1537,648,0.3030303120613098,2.0,0.6060606241226196,723058.0
5932,-170,-1710,2279,-2894,857,1606,-1150,-21,4888,-2366,-4201,-3321,-6261,-1206,-1573,-1076,1385,901,164,-323,7817,1737,685,0.30791789293289185,2.0,0.6158357858657837,734720.0
5893,-508,-1609,2761,-3140,1578,1309,-986,-90,5213,-2231,-4685,-3542,-6190,-1400,-1348,-1691,1939,853,217,-309,7739,1980,548,0.3030303120613098,2.0,0.6060606241226196,723058.0
5802,-854,-1470,3308,-3046,2595,1105,-680,-102,5258,-2442,-5618,-3885,-6403,-1729,-1031,-2293,2629,653,301,-222,7629,2168,223,0.2981427311897278,2.0,0.5962854623794556,711396.0
5607,-1136,-1244,4017,-2688,3813,1182,-198,-337,5031,-1811,-6345,-4022,-6953,-2110,-814,-3676,2846,456,260,-81,7604,2292,-66,0.2981427311897278,2.0,0.5962854623794556,711396.0
5105,-1311,-918,4898,-2764,5971,1265,-100,-571,4438,-1781,-6431,-4094,-7768,-2370,-78,-4960,3730,288,-28,13,7617,2326,-218,0.3030303120613098,2.0,0.6060606241226196,723058.0
4471,-1481,-622,5827,-3333,8020,1511,277,-868,4296,-1278,-6478,-4346,-8964,-2490,2112,-6790,6245,181,198,37,7673,2275,-305,0.3030303120613098,2.0,0.6060606241226196,723058.0
3511,-1763,-173,6571,-4724,10155,1814,680,-1016,5210,-1236,-5910,-4804,-9888,-2568,4997,-8645,8849,219,168,18,7699,1951,-421,0.3030303120613098,2.0,0.6060606241226196,723058.0
2940,-2300,407,6640,-4316,10988,1751,-74,-1059,6320,-1174,-5137,-5071,-10498,-2271,7702,-10184,12192,337,126,-49,7633,1673,-377,0.30791789293289185,2.0,0.6158357858657837,734720.0
1088,-2473,1045,6808,-2943,11132,1727,-54,-997,7473,-1055,-5528,-3211,-8512,-1338,11859,-13250,15398,463,39,-107,7531,1448,-354,0.3030303120613098,2.0,0.6060606241226196,723058.0
-495,-2123,1857,6166,-864,10545,1324,69,-789,7877,-1001,-4495,-1276,-5314,520,15086,-14203,19699,595,-50,-154,7589,1484,-211,0.3030303120613098,2.0,0.6060606241226196,723058.0
-2929,-1767,2335,5354,129,9172,1249,318,-690,7851,-630,-4425,1936,2236,2366,16031,-12796,21036,650,-45,-170,7734,1586,59,0.3030303120613098,2.0,0.6060606241226196,723058.0
-4599,-1646,2494,4519,-1370,7212,920,692,-434,8199,-1276,-5190,3911,9023,4495,12408,-9940,15766,765,25,-187,7734,1704,115,0.30791789293289185,2.0,0.6158357858657837,734720.0
-6229,-1668,2456,4560,-3390,2875,459,728,-181,8083,-1606,-5453,5063,13796,5852,9979,-6929,9561,894,3,-193,7701,1961,63,0.3030303120613098,2.0,0.6060606241226196,723058.0
-6902,-818,2433,4713,-4824,-255,42,552,53,7484,-2336,-5800,5033,16274,6393,6222,-4189,5287,721,-37,-154,7675,2184,62,0.3030303120613098,2.0,0.6060606241226196,723058.0
-6801,523,2005,3388,-7110,-3747,-138,517,184,6625,-2774,-5898,5366,17904,6926,4817,-1965,428,478,-95,-128,7636,2321,99,0.3030303120613098,2.0,0.6060606241226196,723058.0
