wrist_Gx,wrist_Gy,wrist_Gz,wrist_Ax,wrist_Ay,wrist_Az,biceps_Gx,biceps_Gy,biceps_Gz,biceps_Ax,biceps_Ay,biceps_Az,palm_Gx,palm_Gy,palm_Gz,palm_Ax,palm_Ay,palm_Az,thigh_Gx,thigh_Gy,thigh_Gz,thigh_Ax,thigh_Ay,thigh_Az,current,voltage,power,energy
-48,-714,-80,-1623,7072,-3076,-204,-737,81,1912,7913,-693,-445,345,-8,6575,-1005,-3609,-1915,897,515,7748,233,-2131,0.30791789293289185,2.0,0.6158357858657837,734698.0
7767,4100,-3821,2263,-1596,-5252,4114,-2531,-1508,1877,1564,-6923,802,-8153,-2246,-1288,-3104,-7299,999,179,66,7924,698,216,0.2981427311897278,2.0,0.5962854623794556,711368.0
8371,3439,-2959,2086,-1708,-4511,3920,-2228,-1770,1043,3013,-7163,-226,-8844,-1450,-842,-3290,-6953,1227,84,30,7896,831,72,0.3030303120613098,2.0,0.6060606241226196,723058.0
8930,2670,-2071,2663,-709,-4140,3167,-2258,-2298,582,2881,-7000,-993,-9474,-767,-305,-4209,-6821,1340,68,32,7886,977,-207,0.3030303120613098,2.0,0.6060606241226196,723058.0
9536,2284,-1175,3665,-90,-2834,2261,-2497,-3091,-82,1400,-6620,-1074,-9944,-227,-405,-4620,-5505,1315,63,69,7937,940,-307,0.3030303120613098,2.0,0.6060606241226196,723058.0
9603,2080,-274,3918,-676,-1233,2204,-2638,-3404,-216,434,-7049,-1277,-10862,176,146,-5353,-3148,1219,91,119,7883,867,-132,0.3030303120613098,2.0,0.6060606241226196,723058.0
9466,1378,244,4964,-434,133,2446,-2984,-3383,114,383,-7434,-1760,-11127,781,991,-5986,-247,1142,205,223,7912,764,12,0.2981427311897278,2.0,0.5962854623794556,711396.0
9383,668,1108,5867,-1043,1402,2562,-3250,-3201,617,2208,-8527,-2750,-10586,1375,1145,-7666,2230,931,294,278,7917,422,275,0.371456503868103,2.0,0.742913007736206,886329.0
9109,-556,1765,7923,-293,3330,2016,-3714,-3431,356,3777,-9008,-3214,-10206,2550,99,-11138,3860,1189,207,151,7817,-416,-436,0.3030303120613098,2.0,0.6060606241226196,723058.0
8651,-347,2165,9136,-372,4390,1083,-4234,-3629,1512,2880,-9371,-2570,-10019,3440,-607,-13339,6574,1423,129,47,7460,-710,-545,0.3030303120613098,2.0,0.6060606241226196,723058.0
7492,344,3267,9979,-2501,4972,1485,-4201,-4313,3343,1086,-8177,-541,-9007,4427,-99,-13486,9765,1123,161,131,7433,-368,557,0.35679373145103455,2.0,0.7135874629020691,851342.0
6793,572,4074,9851,-3195,5638,703,-3398,-3511,3188,329,-7655,1073,-6937,5781,267,-11573,12371,840,101,238,7807,-138,1389,0.3030303120613098,2.0,0.6060606241226196,723058.0
5313,1141,4756,7897,-3273,7121,1246,-2463,-2976,2461,2423,-8264,2130,-4810,7048,-11,-9730,12911,1033,48,290,8124,700,934,0.2981427311897278,2.0,0.5962854623794556,711396.0
