wrist_Gx,wrist_Gy,wrist_Gz,wrist_Ax,wrist_Ay,wrist_Az,biceps_Gx,biceps_Gy,biceps_Gz,biceps_Ax,biceps_Ay,biceps_Az,palm_Gx,palm_Gy,palm_Gz,palm_Ax,palm_Ay,palm_Az,thigh_Gx,thigh_Gy,thigh_Gz,thigh_Ax,thigh_Ay,thigh_Az,current,voltage,power,energy
-1192,1139,-825,-6186,-1843,-4195,221,1760,-258,1679,7701,-1024,1344,923,-772,101,7965,-2061,-198,171,99,7613,-968,-1,0.3030303120613098,2.0,0.6060606241226196,723032.0
4451,-6121,-1492,-102,7967,-7435,-1532,-6455,1780,-318,7378,-639,-5920,-2336,-2078,7411,3056,-10405,-1627,-404,616,7360,-729,-260,0.3030303120613098,2.0,0.6060606241226196,723007.0
5438,-5369,-1947,-725,8209,-7547,-1445,-6648,2050,-110,7273,-1299,-5469,-3220,-2791,6566,2866,-11759,-1406,-386,670,8111,-1248,-560,0.3030303120613098,2.0,0.6060606241226196,723058.0
5966,-4580,-2331,-1755,8062,-7415,-1440,-6687,2157,403,7720,-1718,-4566,-4330,-2897,6178,3008,-11886,-1425,-335,780,7608,-1785,-1198,0.3030303120613098,2.0,0.6060606241226196,723058.0
6597,-3439,-2817,-2407,7238,-8001,-1584,-6354,2325,862,8224,-2282,-3761,-5578,-2825,6644,2608,-11260,-1306,-712,711,6721,-2258,-1646,0.2981427311897278,2.0,0.5962854623794556,711396.0
7022,-2483,-2678,-2860,6606,-8321,-1640,-6017,2423,1191,7997,-2350,-2802,-6330,-2597,6966,2644,-10306,-1790,-1078,703,6289,-1731,-1641,0.3176930546760559,2.0,0.6353861093521118,758044.0
7397,-1581,-2047,-3831,6163,-8215,-1350,-5702,2504,1312,8129,-2322,-2031,-6667,-2361,7188,3336,-9586,-2218,-1038,954,7086,-1181,-1157,0.3030303120613098,2.0,0.6060606241226196,723058.0
7567,-1358,-1506,-4305,6009,-7824,-1042,-5638,2464,1276,8100,-2389,-1967,-6695,-2241,6907,4629,-8633,-2481,-971,1261,7662,-1133,-836,0.3030303120613098,2.0,0.6060606241226196,723058.0
7626,-1874,-1059,-4480,5293,-7037,-760,-5400,2357,1387,7694,-2475,-2557,-6724,-1965,6389,5105,-7649,-2780,-699,1432,8269,-1389,-529,0.2981427311897278,2.0,0.5962854623794556,711396.0
7576,-2328,-1076,-4503,4934,-6258,-581,-5135,2268,1603,7355,-2542,-3005,-6696,-1575,5838,4858,-6571,-3352,-585,1527,8153,-1429,-619,0.2981427311897278,2.0,0.5962854623794556,711396.0
7301,-2598,-1140,-4413,4228,-5161,-401,-4988,2256,1782,7184,-2593,-3194,-6651,-1264,5171,4483,-4949,-4184,-312,1666,8263,-1438,-761,0.3176930546760559,2.0,0.6353861093521118,758044.0
6998,-2699,-1191,-4106,3266,-4282,-162,-4738,2247,2055,7047,-2518,-3242,-6519,-971,4592,3559,-3869,-4808,89,1825,8174,-1493,-1146,0.42521995306015015,2.0,0.8504399061203003,1014613.0
6733,-2596,-1114,-3921,2569,-3558,-12,-4459,2104,2164,7050,-2135,-3297,-6343,-819,4479,2563,-2717,-5054,222,1801,8000,-1711,-1765,0.30791789293289185,2.0,0.6158357858657837,734720.0
6427,-1974,-510,-3445,2581,-3099,165,-4035,1804,1347,7364,-1670,-2811,-5993,-898,5165,2045,-2342,-5214,371,1714,7572,-1821,-2094,0.3030303120613098,2.0,0.6060606241226196,723058.0
6275,-1495,-19,-3257,3722,-2509,105,-3750,1520,524,7611,-1537,-1869,-5509,-1123,5635,2543,-1894,-5207,389,1589,7149,-2012,-2091,0.30791789293289185,2.0,0.6158357858657837,734720.0
5933,-838,452,-3773,4739,-1972,-301,-3655,1112,-544,7388,-1094,-1382,-5131,-899,5996,3071,-1354,-5153,295,1524,6918,-2452,-2039,0.30791789293289185,2.0,0.6158357858657837,734720.0
5658,-884,506,-4746,5184,-1387,-644,-3837,804,-791,7467,-777,-1638,-4823,-194,6170,3933,-813,-4789,357,1423,7717,-2669,-1814,0.3030303120613098,2.0,0.6060606241226196,723058.0
5163,-2157,547,-5498,5575,-429,-1001,-4481,507,-187,8486,-631,-3034,-4758,383,6367,4703,-91,-4145,446,1182,7714,-2388,-1879,0.3030303120613098,2.0,0.6060606241226196,723058.0
4735,-3609,615,-6299,6017,-248,-1213,-4997,323,400,9880,-780,-4786,-4724,1220,7311,4490,470,-3506,504,1008,7465,-2483,-1986,0.3030303120613098,2.0,0.6060606241226196,723058.0
4015,-4885,974,-6963,6366,-1034,-2125,-5635,143,1480,10790,-994,-4897,-3998,1654,7824,3812,1602,-2918,534,898,7192,-2812,-2141,0.30791789293289185,2.0,0.6158357858657837,734720.0
