wrist_Gx,wrist_Gy,wrist_Gz,wrist_Ax,wrist_Ay,wrist_Az,biceps_Gx,biceps_Gy,biceps_Gz,biceps_Ax,biceps_Ay,biceps_Az,palm_Gx,palm_Gy,palm_Gz,palm_Ax,palm_Ay,palm_Az,thigh_Gx,thigh_Gy,thigh_Gz,thigh_Ax,thigh_Ay,thigh_Az,current,voltage,power,energy
1055,-498,348,-6413,164,-3085,-458,-1067,-63,3202,7219,1028,-287,-700,500,2193,6406,-4521,-1433,12,627,7031,-1451,-2604,0.3128054738044739,2.0,0.6256109476089478,746276.0
738,-2127,-223,-4066,-2584,-5931,-767,330,-818,6129,4431,-2329,-2124,-367,377,-1501,5378,-6295,-255,49,194,7009,-1896,-3378,0.3030303120613098,2.0,0.6060606241226196,723044.0
887,-2585,-167,-3849,-2337,-4977,-992,574,-1072,6181,3876,-2193,-2417,-477,404,-1664,4765,-5542,-17,46,240,7006,-1627,-3440,0.30791789293289185,2.0,0.6158357858657837,734720.0
959,-2874,46,-3438,-2278,-4692,-933,708,-1101,6330,4001,-2223,-2762,-676,472,-1706,4242,-5012,-51,65,274,6823,-1329,-3605,0.2981427311897278,2.0,0.5962854623794556,711396.0
956,-3437,234,-3423,-2182,-4759,-929,574,-1124,6358,4504,-2138,-3307,-754,757,-1647,4038,-4710,-85,26,284,6766,-1032,-3509,0.30791789293289185,2.0,0.6158357858657837,734720.0
945,-4002,291,-3656,-2306,-4867,-1032,571,-1221,6347,4864,-2065,-3991,-626,1315,-1537,4200,-4579,-36,41,269,6862,-937,-3411,0.30791789293289185,2.0,0.6158357858657837,734720.0
1005,-4627,309,-4113,-2582,-4902,-1184,749,-1456,6255,5269,-1663,-4526,-189,1991,-1387,4728,-4594,280,18,262,6902,-1259,-3701,0.3030303120613098,2.0,0.6060606241226196,723058.0
1300,-5795,334,-4942,-3035,-4569,-1327,899,-1704,6113,5689,-1419,-5481,219,2555,-1686,5559,-4418,517,-80,290,6936,-1633,-3891,0.3030303120613098,2.0,0.6060606241226196,723058.0
1529,-6910,471,-4999,-2955,-4182,-1584,1092,-2124,5977,5424,-1410,-6489,508,3106,-2328,5442,-4081,824,-129,281,6927,-1839,-3991,0.30791789293289185,2.0,0.6158357858657837,734720.0
1786,-7283,918,-3825,-3050,-4962,-1581,1061,-2302,6018,4795,-1617,-7066,259,2752,-1612,4873,-4393,742,-316,286,6868,-1722,-4289,0.3030303120613098,2.0,0.6060606241226196,723058.0
2082,-7099,1267,-3776,-3554,-5680,-1393,886,-2328,5945,4781,-1835,-6467,236,2151,-857,5030,-4793,117,-610,248,6898,-1412,-4226,0.3030303120613098,2.0,0.6060606241226196,723058.0
2220,-6329,1512,-4693,-3628,-4891,-1117,633,-2395,5926,5508,-2183,-5428,86,2263,-757,5330,-4944,-389,-818,132,7183,-1025,-3704,0.3030303120613098,2.0,0.6060606241226196,723058.0
1959,-5016,1167,-6103,-3120,-3828,-1151,359,-2414,5978,5733,-1847,-3352,66,2404,-1037,7437,-4332,-472,-799,220,7280,-545,-3441,0.3030303120613098,2.0,0.6060606241226196,723058.0
1684,-3060,577,-7138,-3211,-3493,-1173,-62,-2410,4928,4930,-1391,-2097,-626,2041,-907,8702,-3389,-692,-732,267,7185,-501,-2711,0.30791789293289185,2.0,0.6158357858657837,734720.0
1570,-1829,651,-7249,-2743,-4099,-879,-629,-2083,5344,4685,-1748,-1261,-1387,1094,954,8741,-3109,-654,-615,176,7280,-529,-2275,0.37634408473968506,2.0,0.7526881694793701,897991.0
1286,-608,831,-8044,-2242,-4342,-352,-908,-1448,6789,5928,-1702,-157,-1121,317,2283,10200,-2778,-705,-582,124,7343,-486,-1626,0.3030303120613098,2.0,0.6060606241226196,723058.0
1080,122,446,-9134,-2422,-4128,-416,-661,-1396,7308,6578,-1407,376,-878,-202,2219,10620,-2534,-594,-185,117,7625,-533,-1065,0.30791789293289185,2.0,0.6158357858657837,734720.0
997,1062,-133,-9075,-2475,-3434,-621,-510,-1434,6874,6783,-1136,1090,-739,-517,1814,10407,-2881,-769,122,81,7490,-247,-810,0.3030303120613098,2.0,0.6060606241226196,723058.0
917,1863,-386,-8721,-2346,-3198,-615,-583,-1254,6476,6783,-1088,1864,-821,-1152,1042,9646,-2904,-1215,329,91,7578,-108,-552,0.30791789293289185,2.0,0.6158357858657837,734720.0
697,2845,-328,-7992,-1748,-3719,-614,-595,-605,7272,5732,-1647,3024,-1493,-2136,1327,8315,-3004,-1601,638,50,7353,-46,-550,0.3128054738044739,2.0,0.6256109476089478,746382.0
94,5051,184,-6873,-1055,-6382,-301,-564,265,8514,5254,-2087,4253,-1966,-3017,1351,6139,-4067,-1429,910,-36,7178,-37,-1017,0.3176930546760559,2.0,0.6353861093521118,758044.0
-514,6997,499,-5985,-801,-8695,527,-883,1470,9126,6154,-2008,6511,-1891,-3245,1375,3747,-6418,-1116,1078,-93,7399,-60,-1240,0.3128054738044739,2.0,0.6256109476089478,746382.0
-1505,8865,548,-6694,-365,-11338,879,-791,2317,9294,6901,-2042,7122,-357,-1884,1691,6384,-10735,-457,1253,-111,8013,-909,-3609,0.30791789293289185,2.0,0.6158357858657837,734720.0
-1788,7761,275,-7254,-465,-11992,1124,-355,3487,9520,7814,-2116,5638,763,-736,1309,3334,-10768,1232,1627,-71,7438,-2936,-7685,0.30791789293289185,2.0,0.6158357858657837,734720.0
-1937,7391,1159,-3834,-87,-12702,1132,-739,4439,9380,7740,-1932,6871,29,-634,23,432,-12248,3518,414,-20,5560,-2958,-9521,0.3128054738044739,2.0,0.6256109476089478,746382.0
-2361,9467,2200,-2382,821,-13856,1011,-1987,5331,9438,6530,-1783,10012,-1402,-514,-196,-934,-14006,2194,-1396,260,5984,698,-8674,0.30791789293289185,2.0,0.6158357858657837,734720.0
-2977,13030,3235,-2580,1827,-15378,1073,-3065,6326,9646,5575,-1390,12685,-1925,-868,499,-2164,-17983,-2015,-1730,128,7233,55,-3628,0.3372434079647064,2.0,0.6744868159294128,804693.0
-3220,14546,3928,-2635,1778,-16982,1262,-3206,6924,8995,5905,-1286,13559,-1005,212,1282,317,-19908,-3152,-956,149,6791,-2362,-1427,0.3128054738044739,2.0,0.6256109476089478,746382.0
-3130,13796,4702,-2871,1751,-16899,1390,-3109,7690,8857,6867,-1787,11744,252,1618,1602,896,-19469,-2241,-312,217,7330,-2017,-793,0.3030303120613098,2.0,0.6060606241226196,723058.0
-3182,12282,5507,-2210,1806,-16004,1300,-3444,7827,8171,6751,-2015,10446,644,3145,402,10,-18642,-1221,83,300,7170,-703,-2263,0.30791789293289185,2.0,0.6158357858657837,734720.0
-3346,11160,6452,-1287,1847,-15574,1292,-4421,7711,8435,5673,-2599,9391,292,4254,613,-1145,-18677,-1027,206,349,7678,-128,-4344,0.30791789293289185,2.0,0.6158357858657837,734720.0
-3323,11094,7270,-1083,1810,-16053,1350,-4151,7677,9062,5115,-3022,9706,-180,4634,1069,-2116,-19237,-298,254,348,7042,-1160,-3603,0.3030303120613098,2.0,0.6060606241226196,723058.0
-3078,11648,8137,-659,1724,-16877,1356,-2983,7276,8307,3963,-3164,11332,-287,4973,2232,-2366,-19871,862,311,362,6589,-1394,-3234,0.30791789293289185,2.0,0.6158357858657837,734720.0
-2962,12655,8904,-324,2405,-17175,1660,-2247,6901,7878,3586,-3376,12304,647,5525,3370,-1334,-19725,995,69,291,6715,-372,-3348,0.30791789293289185,2.0,0.6158357858657837,734720.0
-3223,12910,9139,202,2483,-15934,1606,-944,6790,7493,3874,-4031,12228,1532,6078,2969,-561,-19443,478,-114,193,6912,-242,-2664,0.30791789293289185,2.0,0.6158357858657837,734720.0
-3278,12939,9221,894,2215,-14374,931,-36,6980,6950,3351,-3937,12136,1401,6313,1723,-1757,-19627,-218,-222,101,7367,-811,-2497,0.3030303120613098,2.0,0.6060606241226196,723058.0
-2962,13020,9393,1334,1712,-13797,563,330,6610,5413,2295,-3707,12535,571,6626,1394,-3419,-20203,-562,-170,13,7480,-1182,-2544,0.2981427311897278,2.0,0.5962854623794556,711396.0
-2150,13137,9817,1025,2186,-12762,224,776,6083,3637,1311,-3678,12639,-175,7529,2128,-2921,-19536,-719,-97,-15,7385,-1362,-2806,0.2981427311897278,2.0,0.5962854623794556,711396.0
-1399,12254,9996,-141,2783,-10802,-272,782,5271,1703,-98,-4086,11043,-865,9197,3292,-1228,-18274,-779,-9,-28,7248,-1195,-3281,0.3030303120613098,2.0,0.6060606241226196,723058.0
-553,9706,10574,-1325,3405,-7911,-598,-17,4560,1073,-1753,-4091,9309,-1372,10870,4254,-114,-15813,-621,164,-62,7097,-751,-3668,0.3030303120613098,2.0,0.6060606241226196,723058.0
