wrist_Gx,wrist_Gy,wrist_Gz,wrist_Ax,wrist_Ay,wrist_Az,biceps_Gx,biceps_Gy,biceps_Gz,biceps_Ax,biceps_Ay,biceps_Az,palm_Gx,palm_Gy,palm_Gz,palm_Ax,palm_Ay,palm_Az,thigh_Gx,thigh_Gy,thigh_Gz,thigh_Ax,thigh_Ay,thigh_Az,current,voltage,power,energy
1703,645,-2222,-4388,2887,-6501,948,-720,-1808,3543,8153,-1303,387,-959,-2711,4162,3187,-5243,-3457,315,786,7937,-2589,-3744,0.30791789293289185,2.0,0.6158357858657837,734701.0
4253,-2748,-1885,-3246,6826,-9896,-1183,-3191,1358,-50,9090,-880,-3855,-2926,-2039,8110,5239,-13244,558,-85,-33,8091,-728,-321,0.3030303120613098,2.0,0.6060606241226196,723037.0
5570,-4224,-2510,-4578,8114,-9735,-1922,-4390,1479,149,8634,-504,-4948,-3324,-1650,8877,6525,-13867,466,-65,-97,7928,-598,-585,0.30791789293289185,2.0,0.6158357858657837,734720.0
6442,-5737,-3295,-3772,9245,-10681,-2179,-5325,1755,919,7983,-639,-5686,-4253,-2284,9811,6487,-13277,172,-5,-100,7731,-712,-672,0.3176930546760559,2.0,0.6353861093521118,758044.0
6919,-5650,-3917,-3254,9179,-11726,-2022,-5455,2220,1515,8168,-1592,-5361,-5142,-3893,12256,6386,-13962,-16,-17,-67,7646,-955,-583,0.3176930546760559,2.0,0.6353861093521118,758044.0
7914,-4706,-4994,-4263,9044,-12783,-1786,-5294,2741,2216,8604,-2516,-5246,-5026,-5315,13082,6663,-14484,8,8,5,7607,-993,-559,0.30791789293289185,2.0,0.6158357858657837,734720.0
8649,-4523,-5988,-5803,8518,-12403,-1735,-4980,2869,2751,8435,-2635,-5440,-4813,-5772,12195,7320,-13689,-33,-20,48,7677,-992,-509,0.3030303120613098,2.0,0.6060606241226196,723058.0
9162,-4523,-6931,-7944,6969,-11069,-1706,-3998,2639,2935,8325,-2839,-5678,-4999,-5923,11203,7749,-12608,-96,-43,56,7780,-911,-456,0.3030303120613098,2.0,0.6060606241226196,723058.0
9287,-4705,-7101,-8606,6079,-10482,-1797,-2121,1945,2754,8209,-2986,-5482,-5509,-6327,11178,8441,-11086,-139,-95,-2,7638,-720,-379,0.3030303120613098,2.0,0.6060606241226196,723058.0
9267,-4765,-7035,-8240,5553,-9939,-1751,-1040,1734,2685,7605,-3167,-5130,-5395,-7283,11205,8595,-9054,-207,-229,-21,7575,-711,-473,0.3030303120613098,2.0,0.6060606241226196,723058.0
8823,-5089,-7377,-6903,4381,-9024,-1182,-518,1759,2304,7034,-3228,-5016,-4858,-8090,11013,8432,-6787,-304,-224,-6,7893,-883,-375,0.30791789293289185,2.0,0.6158357858657837,734720.0
8264,-5319,-7949,-6554,3498,-8494,-612,-751,1970,1478,6408,-2827,-5140,-2999,-8943,11745,7934,-5846,-200,-75,33,7895,-1138,-131,0.30791789293289185,2.0,0.6158357858657837,734720.0
7603,-5315,-9213,-5792,2709,-6615,283,-1207,2270,1384,6053,-2956,-5066,-2019,-9903,9642,6978,-3818,242,-58,77,7909,-1128,-92,0.30791789293289185,2.0,0.6158357858657837,734720.0
7010,-5280,-9703,-5892,2550,-4476,941,-1372,2371,1591,6561,-3000,-5253,-1648,-10310,6911,5075,-2251,130,-15,67,7933,-957,-335,0.30791789293289185,2.0,0.6158357858657837,734720.0
5824,-5652,-9995,-4763,1781,-2571,1736,-1589,2327,2279,7079,-3358,-4864,-1916,-10416,6029,3177,-1162,-35,-32,-27,7823,-560,-404,0.3030303120613098,2.0,0.6060606241226196,723058.0
5039,-5165,-10039,-4316,1296,-2388,1882,-1648,2261,2694,6827,-3448,-3486,-1624,-10114,6591,2996,-108,-228,-67,-51,7927,-383,-494,0.30791789293289185,2.0,0.6158357858657837,734720.0
4219,-3939,-10229,-3704,668,-2891,1753,-1870,2157,3026,6363,-3302,-2649,-415,-10132,6458,2430,477,-313,10,-38,7760,-531,-491,0.30791789293289185,2.0,0.6158357858657837,734720.0
3763,-3152,-10257,-3088,178,-2273,1824,-1779,1893,2927,6439,-2812,-1575,729,-9906,5353,1798,886,-299,63,12,7855,-947,-335,0.30791789293289185,2.0,0.6158357858657837,734720.0
3192,-2873,-10331,-2715,-643,-887,2389,-1292,1539,2686,7451,-2449,-1602,2151,-9395,3138,1441,1620,-203,124,46,7893,-1139,-167,0.30791789293289185,2.0,0.6158357858657837,734720.0
2614,-3918,-9923,-2509,-1247,-219,2717,-1072,1343,2302,8190,-2747,-3620,2971,-8662,1892,660,1420,-82,49,5,7797,-993,-208,0.30791789293289185,2.0,0.6158357858657837,734720.0
2003,-5989,-9593,-1660,-1447,-1309,2294,-1333,1179,2650,7534,-2896,-4758,3694,-7239,1687,-836,-48,26,33,-45,7796,-599,-385,0.30791789293289185,2.0,0.6158357858657837,734720.0
1400,-6483,-8951,15,-2099,-1463,1929,-1809,1002,3052,6373,-2708,-4383,4652,-6380,343,-2864,-1919,7,26,-64,7835,-675,-727,0.3128054738044739,2.0,0.6256109476089478,746382.0
749,-5486,-7939,2498,-3212,-1554,2176,-2145,605,3292,5810,-2412,-3149,4747,-5633,-2175,-4550,-3903,-45,146,-19,7885,-938,-849,0.30791789293289185,2.0,0.6158357858657837,734720.0
267,-3072,-7201,3098,-4084,-1893,2552,-2167,299,2824,6252,-2274,-219,3838,-4112,-4389,-6530,-5948,-96,198,-27,7729,-1338,-738,0.30791789293289185,2.0,0.6158357858657837,734720.0
152,1309,-6014,2905,-4770,-3310,2618,-2367,-60,2397,6713,-2276,3568,2211,-2886,-5018,-5308,-8484,-76,156,-43,7512,-1652,-722,0.30791789293289185,2.0,0.6158357858657837,734720.0
376,3630,-4856,3116,-5165,-3652,2504,-2636,-121,2262,6886,-2691,4937,-94,-2266,-6453,-2787,-10427,24,66,-67,7364,-1690,-740,0.3128054738044739,2.0,0.6256109476089478,746382.0
920,4709,-3520,2754,-5185,-4008,2330,-3139,18,2294,7526,-3248,4375,-2418,-1713,-7646,-441,-12182,175,-59,-118,7331,-1489,-721,0.30791789293289185,2.0,0.6158357858657837,734720.0
1888,4910,-1853,2592,-5351,-4764,1781,-3576,17,2678,7337,-2997,3494,-5839,-1507,-5887,171,-13314,395,-90,-116,7872,-1297,-728,0.30791789293289185,2.0,0.6158357858657837,734720.0
2866,5313,-797,2549,-6093,-6342,1199,-3812,-185,3197,6615,-2777,3533,-7531,-1285,-3267,567,-13848,494,12,-159,7949,-905,-425,0.3030303120613098,2.0,0.6060606241226196,723058.0
4474,5926,486,1814,-6342,-6425,1132,-3913,-311,2927,6066,-3104,3067,-9085,-785,-4622,1558,-13938,438,25,-213,7850,-617,-192,0.30791789293289185,2.0,0.6158357858657837,734720.0
