wrist_Gx,wrist_Gy,wrist_Gz,wrist_Ax,wrist_Ay,wrist_Az,biceps_Gx,biceps_Gy,biceps_Gz,biceps_Ax,biceps_Ay,biceps_Az,palm_Gx,palm_Gy,palm_Gz,palm_Ax,palm_Ay,palm_Az,thigh_Gx,thigh_Gy,thigh_Gz,thigh_Ax,thigh_Ay,thigh_Az,current,voltage,power,energy
355,2663,109,-1908,-2661,-7290,76,-573,554,3353,7497,-3957,2689,-2033,86,2138,5444,-6762,-97,21,39,7797,-734,201,0.30791789293289185,2.0,0.6158357858657837,734705.0
2252,-2625,6805,1743,-6276,-686,7604,455,1981,1006,43,-8559,-2091,-6299,5985,-2869,-9300,448,824,275,-280,7887,-832,35,0.30791789293289185,2.0,0.6158357858657837,734702.0
1982,-1724,9041,4835,-3948,131,8254,-1764,2881,2407,-1970,-9790,421,-6085,6582,-418,-12381,1120,970,322,-323,7895,-633,-261,0.30791789293289185,2.0,0.6158357858657837,734720.0
1046,2359,11616,6573,-948,-165,9301,-1716,2886,3696,-1750,-9697,5710,-5603,7389,6193,-10584,725,911,341,-345,7879,-536,-331,0.30791789293289185,2.0,0.6158357858657837,734720.0
674,6238,12176,2712,4558,-2276,8688,-1289,2347,4311,-398,-7766,9154,-3322,9357,14166,-2249,751,698,379,-329,7752,-607,-401,0.3128054738044739,2.0,0.6256109476089478,746382.0
-1094,8198,11719,-3784,12304,-4940,8704,-2057,2283,5676,-2838,-8203,8334,65,9945,19353,3735,-4013,441,337,-294,7243,-1139,-406,0.29325512051582336,2.0,0.5865102410316467,699733.0
-2789,7102,11752,-6128,18041,-3084,10530,-3552,1824,4979,-510,-7156,7512,3352,8579,20761,9861,-8169,452,186,-185,7163,-1685,-325,0.3030303120613098,2.0,0.6060606241226196,723058.0
-3524,6462,10153,-5364,9848,-5045,9756,-3081,463,4477,4830,-803,7960,5414,7382,10486,15721,-7907,611,69,-127,7425,-1644,-274,0.30791789293289185,2.0,0.6158357858657837,734720.0
-2293,5682,7883,-8646,368,-2286,6937,1295,-1031,1614,5825,4898,5576,6168,7856,-1572,18748,-3635,582,-5,-95,7648,-911,-315,0.30791789293289185,2.0,0.6158357858657837,734720.0
-282,1455,3451,-9024,-6848,70,2049,4862,-918,-1328,1916,10526,1807,4220,7934,-6401,17613,1860,330,-109,-87,7736,-406,-343,0.3030303120613098,2.0,0.6060606241226196,723058.0
-27,675,790,-7465,-10167,2123,-1195,2577,-421,-550,-6368,4760,886,2600,4799,-6193,15880,2836,-120,-119,-89,7870,-333,-150,0.3030303120613098,2.0,0.6060606241226196,723058.0
151,-463,-1759,859,-6924,2501,-409,-2948,33,4972,-5929,-3814,1583,1533,-1459,-6448,12458,1940,-243,-112,-88,7992,-579,45,0.3030303120613098,2.0,0.6060606241226196,723058.0
-189,639,-2286,3159,-5687,2578,-3,-2281,16,8388,-4041,-6050,818,350,-5484,-7234,8343,355,-164,-88,-96,7829,-809,176,0.3030303120613098,2.0,0.6060606241226196,723058.0
-237,1681,-3558,-1890,-6459,984,-1163,787,-120,7217,-3689,-5361,-826,-556,-6249,-5839,882,-363,101,-153,-99,7686,-746,47,0.3030303120613098,2.0,0.6060606241226196,723058.0
-211,1605,-3865,-3718,-5865,-74,-2084,2453,-426,4768,-5535,-6449,-502,-745,-3602,-5623,-2968,661,260,-194,-113,7759,-528,-81,0.30791789293289185,2.0,0.6158357858657837,734720.0
-258,1402,-2279,-3334,-6030,-717,-1906,2909,-662,2343,-6304,-6720,741,-122,-665,-5342,-2923,2136,279,-149,-107,7913,-51,-83,0.30791789293289185,2.0,0.6158357858657837,734720.0
-413,1052,-1185,-2779,-6295,-447,-1068,1742,-670,1320,-6116,-6268,1459,817,1006,-5209,560,3120,115,-48,-54,8085,230,-23,0.30791789293289185,2.0,0.6158357858657837,734720.0
-889,534,-834,-1421,-6566,-44,-625,197,-664,2035,-4767,-5084,1995,1444,1180,-5296,3028,2047,-243,36,-19,7971,25,1,0.30791789293289185,2.0,0.6158357858657837,734720.0
-1159,807,-981,-6,-6689,56,-867,-131,-490,2935,-4904,-4510,2095,1886,10,-5953,4119,895,-393,55,42,7813,-390,117,0.30791789293289185,2.0,0.6158357858657837,734720.0
-1342,1336,-1036,249,-6691,-284,-959,-276,-498,4592,-4957,-4082,1888,2095,-1049,-6088,3864,-151,-355,41,63,7899,-429,153,0.30791789293289185,2.0,0.6158357858657837,734720.0
-1305,1628,-1450,-1434,-6331,-261,-1102,-161,-803,5171,-4666,-3722,1757,1898,-1171,-6251,3493,-319,-306,41,49,7920,-518,40,0.3128054738044739,2.0,0.6256109476089478,746382.0
-1285,1715,-1795,-1831,-6107,-592,-1479,236,-1072,5279,-3904,-3521,2052,1799,-875,-5918,3068,-129,-327,1,27,7835,-712,-68,0.3128054738044739,2.0,0.6256109476089478,746382.0
-1352,1792,-2147,-1520,-5905,-608,-2031,794,-1056,4791,-3528,-3644,2432,1785,-771,-4947,3350,522,-323,-30,-16,7683,-798,-29,0.3176930546760559,2.0,0.6353861093521118,758044.0
-1328,1744,-2516,-1294,-5150,-9,-2869,1439,-1122,4199,-3243,-4067,2613,1954,-749,-4487,3944,1226,-296,-102,-26,7670,-777,-29,0.3176930546760559,2.0,0.6353861093521118,758044.0
-1556,1228,-3174,-985,-4714,276,-3393,1550,-1214,3793,-3280,-4317,2140,2144,-1249,-4043,3919,1743,-203,-78,41,7848,-724,-42,0.30791789293289185,2.0,0.6158357858657837,734720.0
-1906,929,-3530,-318,-4262,-39,-3667,763,-1119,3959,-3646,-4588,1980,2448,-2052,-3082,3033,1305,-196,-64,58,7761,-511,-60,0.3176930546760559,2.0,0.6353861093521118,758044.0
-2455,1222,-3780,40,-3492,-343,-3469,433,-888,4517,-3420,-4957,2443,2672,-2840,-2264,2476,773,-143,-61,103,7922,-359,-254,0.3030303120613098,2.0,0.6060606241226196,723058.0
-2693,1682,-4284,-473,-2617,-141,-3379,419,-650,4900,-2897,-5016,2981,2616,-3258,-1393,3127,568,-284,-11,78,7953,-500,-302,0.3030303120613098,2.0,0.6060606241226196,723058.0
-2878,1483,-5253,-1076,-1682,-745,-3883,436,-605,4534,-2126,-4598,2596,2611,-3683,-1156,3529,183,-347,-8,14,7856,-909,-301,0.3030303120613098,2.0,0.6060606241226196,723058.0
-3003,1010,-5989,-586,-2622,-1655,-4553,-68,-666,4126,-2108,-4280,2156,3238,-4028,-626,2917,-525,-345,-43,-55,7591,-1046,-100,0.3030303120613098,2.0,0.6060606241226196,723058.0
-3338,748,-6295,-782,-2226,-1840,-5210,-844,-678,4244,-2564,-4619,1922,3471,-4378,8,2263,-819,-142,-116,-58,7538,-1144,1,0.3030303120613098,2.0,0.6060606241226196,723058.0
-3667,618,-6251,-1110,-1216,-2052,-5184,-385,-501,4945,-2195,-5915,1929,3533,-4564,1122,1512,-1438,90,-146,-1,7673,-943,-62,0.3030303120613098,2.0,0.6060606241226196,723058.0
-3933,314,-6155,-1495,331,-2454,-5092,991,-198,5126,-739,-7378,2057,3452,-4467,2110,1714,-1771,301,-116,39,8019,-785,-268,0.3030303120613098,2.0,0.6060606241226196,723058.0
-3911,-67,-6390,-1443,247,-3560,-5663,1719,-259,4444,61,-7427,1907,4267,-4231,1683,1603,-2366,220,-56,4,7856,-606,-333,0.30791789293289185,2.0,0.6158357858657837,734720.0
