wrist_Gx,wrist_Gy,wrist_Gz,wrist_Ax,wrist_Ay,wrist_Az,biceps_Gx,biceps_Gy,biceps_Gz,biceps_Ax,biceps_Ay,biceps_Az,palm_Gx,palm_Gy,palm_Gz,palm_Ax,palm_Ay,palm_Az,thigh_Gx,thigh_Gy,thigh_Gz,thigh_Ax,thigh_Ay,thigh_Az,current,voltage,power,energy
103,-763,-248,-751,7226,-4120,-69,-746,88,1753,7888,-2755,-611,-158,-246,6800,751,-4146,-319,71,-46,7713,-1315,-138,0.3030303120613098,2.0,0.6060606241226196,723008.0
58,-85,-36,-952,7169,-3701,-19,-178,63,481,7928,-1967,-37,-77,-15,6865,866,-3931,16,-84,62,7692,-420,-319,0.3128054738044739,2.0,0.6256109476089478,746361.0
69,-66,-47,-980,7098,-3643,-82,-96,90,515,7806,-1944,-56,-39,-38,6798,888,-3936,-97,-113,117,7767,-606,-364,0.30791789293289185,2.0,0.6158357858657837,734720.0
86,-90,-49,-1083,7045,-3599,-104,-20,117,461,7776,-1793,-97,-54,-17,6726,868,-3974,-126,-72,164,7783,-715,-327,0.3030303120613098,2.0,0.6060606241226196,723058.0
145,-155,-39,-1054,7032,-3778,-98,12,226,351,7809,-1570,-140,-83,-3,6847,909,-4123,-127,-74,185,7724,-705,-295,0.3030303120613098,2.0,0.6060606241226196,723058.0
311,-117,-81,-1022,7063,-4213,-110,-87,388,95,7971,-1219,4,-115,-80,7254,748,-4898,-164,-141,176,7838,-460,-332,0.30791789293289185,2.0,0.6158357858657837,734720.0
662,110,-174,-1003,7317,-4599,-394,-479,517,-262,8388,-699,503,-291,-227,7143,1591,-5467,-168,-149,183,7901,-417,-508,0.3030303120613098,2.0,0.6060606241226196,723058.0
1260,262,-524,-1607,7463,-4779,-776,-941,560,-431,8828,-283,702,-611,-397,7209,2066,-6447,-267,-183,211,7607,-453,-537,0.366568922996521,2.0,0.733137845993042,874667.0
1821,215,-922,-1707,7649,-4936,-1307,-1929,785,-690,9231,329,717,-1274,-841,7314,2869,-7845,-489,-268,248,7328,-452,-521,0.30791789293289185,2.0,0.6158357858657837,734720.0
2882,-424,-1228,-1816,8163,-5834,-1622,-2976,970,-884,9310,541,-224,-1899,-1076,7328,3419,-9679,-705,-336,335,7664,-462,-339,0.30791789293289185,2.0,0.6158357858657837,734720.0
3755,-1588,-1333,-2323,8819,-6014,-1900,-4250,990,-1109,8858,363,-1818,-2986,-830,7157,3243,-9768,-656,-266,391,7971,-409,-377,0.30791789293289185,2.0,0.6158357858657837,734720.0
4576,-2834,-1628,-2260,8507,-7205,-2006,-4800,1019,-1082,8778,74,-2920,-4174,-782,7990,2795,-10708,-691,-227,425,8001,-729,-582,0.3030303120613098,2.0,0.6060606241226196,723058.0
5525,-3226,-1843,-1941,8027,-8976,-2365,-5402,897,-921,8524,80,-3689,-4606,-1330,9370,2654,-12047,-691,-203,437,7762,-1245,-1091,0.3030303120613098,2.0,0.6060606241226196,723058.0
6881,-3573,-1968,-2250,8428,-9907,-2434,-5809,881,-514,7883,-16,-4048,-5026,-1708,9126,2296,-13121,-829,-301,400,6887,-1733,-1342,0.3861192464828491,2.0,0.7722384929656982,921316.0
7738,-3532,-2225,-2752,8519,-10707,-2068,-6042,995,-81,7636,-865,-4031,-5597,-1610,8827,1723,-13716,-1050,-744,529,6105,-1936,-1279,0.3030303120613098,2.0,0.6060606241226196,723058.0
8577,-3007,-2446,-3286,7284,-12424,-1475,-6016,1140,18,8173,-2239,-3904,-6116,-1247,8267,1333,-14381,-1360,-1043,701,6502,-1638,-1183,0.30791789293289185,2.0,0.6158357858657837,734720.0
9118,-2584,-2277,-3116,5487,-13091,-1345,-5613,1237,773,8028,-2734,-3542,-6175,-1106,7197,1722,-14720,-1628,-1052,934,7643,-1093,-1061,0.3861192464828491,2.0,0.7722384929656982,921316.0
10036,-1896,-2020,-2597,2800,-14212,-951,-4737,1047,2258,6585,-3185,-3001,-6103,-1133,6255,2514,-15181,-1890,-862,1082,8502,-852,-1032,0.3128054738044739,2.0,0.6256109476089478,746382.0
10651,-1513,-1682,-3294,1918,-14759,-221,-3996,651,2611,5961,-3272,-2615,-6157,-1433,5633,3805,-15778,-1950,-794,1015,8333,-1081,-1008,0.30791789293289185,2.0,0.6158357858657837,734720.0
11190,-1180,-1914,-3029,881,-15264,1288,-3123,492,2523,5560,-4434,-2398,-6393,-1920,4981,5746,-16425,-1978,-724,895,8084,-1547,-899,0.32746821641921997,2.0,0.6549364328384399,781369.0
11955,-161,-3174,-3638,-623,-15516,2548,-2313,934,2727,6383,-5436,-1961,-7037,-2967,4159,7167,-17489,-1987,-806,855,8061,-2045,-688,0.30791789293289185,2.0,0.6158357858657837,734720.0
